Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_033244_018,-32,51,51,27.6,20.53768326790833,-82.88211822509766,0.1027581691741943,0.1577632427215576
20250719_033244_280,-32,NO_RADIO,51,27.6,20.595210123375395,-82.75976219177247,0.0942983627319336,0.1014149188995361
20250719_033244_476,-32,NO_RADIO,51,27.6,20.83931344940507,-82.43460311889649,0.0971372127532959,0.1578173637390136
20250719_033244_732,-32,NO_RADIO,51,27.6,20.80631195205794,-82.62394790649414,0.1000535488128662,0.1013252735137939
20250719_033244_934,-32,NO_RADIO,51,27.6,20.704673862221483,-82.7610076904297,0.0987749099731445,0.1577677726745605
20250719_033245_192,-32,NO_RADIO,51,27.6,20.53528630769884,-82.8539264678955,0.0999319553375244,0.1013927459716796
20250719_033245_394,-32,NO_RADIO,51,27.6,20.418087516890992,-82.84784126281738,0.097623586654663,0.1578791141510009
20250719_033245_650,-32,NO_RADIO,51,27.6,20.51385017816986,-82.98023262023926,0.0988070964813232,0.1013662815093994
20250719_033245_851,-31,NO_RADIO,51,27.6,20.61589755320101,-82.78037528991699,0.0968143939971923,0.1577913761138916
20250719_033246_107,-31,NO_RADIO,51,27.6,20.507791459221096,-82.70008850097656,0.0962536334991455,0.1013782024383544
20250719_033246_305,-31,NO_RADIO,51,27.6,20.83889202268466,-82.6248779296875,0.0947749614715576,0.1578013896942138
20250719_033246_559,-31,NO_RADIO,51,27.6,20.819568235019787,-82.58923797607422,0.096362829208374,0.1014132499694824
20250719_033246_758,-31,NO_RADIO,51,27.6,20.24844758776476,-82.96911010742187,0.0939018726348877,0.1578247547149658
20250719_033247_010,-31,NO_RADIO,51,27.6,20.461263081415737,-82.91090393066406,0.0942463874816894,0.1014370918273925
20250719_033247_207,-31,NO_RADIO,51,27.6,20.482239113691406,-82.8545150756836,0.0962460041046142,0.1577706336975097
20250719_033247_462,-31,NO_RADIO,51,27.6,20.51214699276373,-82.8563850402832,0.0971615314483642,0.1014914512634277
20250719_033247_661,-31,NO_RADIO,51,27.6,20.6637276084801,-82.82484893798828,0.0941188335418701,0.1579413414001464
20250719_033247_914,-30,NO_RADIO,51,27.6,20.69365816033121,-82.65480041503906,0.0963888168334961,0.1013903617858886
20250719_033248_113,-30,NO_RADIO,51,27.6,20.144893099804563,-83.1010311126709,0.100060224533081,0.1578218936920166
20250719_033248_371,-30,51,51,27.6,20.093010794195365,-83.25105819702148,0.1076853275299072,0.1014060974121093
20250719_033248_581,-30,51,51,27.6,20.11257988908024,-83.22433624267578,0.0985698699951171,0.1577582359313964
