Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_055431_434,33,NO_RADIO,14,-26.1,7.784007398657124,-95.32933807373047,-95.32933807373047,0.09030747413635254,0.1017305850982666,14,,CenterFallback,1,32,0,,
20250721_055431_628,34,NO_RADIO,14,-26.1,7.781012441909496,-95.22297401428223,-95.22297401428223,0.09235167503356934,0.15811991691589355,14,,CenterFallback,1,32,0,,
20250721_055431_880,35,NO_RADIO,14,-26.1,7.778866892886896,-95.32933807373047,-95.32933807373047,0.08466458320617676,0.10175251960754395,14,,CenterFallback,1,32,0,,
20250721_055432_068,36,NO_RADIO,14,-26.1,7.3218637216888,-95.43484497070312,-95.43484497070312,0.09486198425292969,0.15806913375854492,14,,CenterFallback,1,32,0,,
20250721_055432_322,37,NO_RADIO,14,-26.1,7.075808744262531,-95.91634559631349,-95.91634559631349,0.0929722785949707,0.10182952880859375,14,,CenterFallback,1,32,0,,
20250721_055432_518,38,NO_RADIO,14,-26.1,6.81513509311219,-96.29843139648438,-96.29843139648438,0.09287357330322266,0.15817952156066895,14,,CenterFallback,1,32,0,,
20250721_055432_771,39,NO_RADIO,14,-26.1,6.928029638073127,-96.12810516357422,-96.12810516357422,0.08904409408569336,0.10185027122497559,14,,CenterFallback,1,32,0,,
20250721_055432_963,40,NO_RADIO,14,-26.1,6.427636803704388,-96.80453491210938,-96.80453491210938,0.0937957763671875,0.15813446044921875,14,,CenterFallback,1,32,0,,
20250721_055433_216,40,NO_RADIO,14,-26.1,6.831205315440499,-96.25521850585938,-96.25521850585938,0.08993029594421387,0.10184192657470703,14,,CenterFallback,1,32,0,,
20250721_055433_410,41,NO_RADIO,14,-26.1,6.836479526937779,-96.29843139648438,-96.29843139648438,0.09578633308410645,0.15809297561645508,14,,CenterFallback,1,32,0,,
20250721_055433_665,42,NO_RADIO,14,-26.1,6.136915862686806,-96.75601196289062,-96.75601196289062,0.08205389976501465,0.1017448902130127,14,,CenterFallback,1,32,0,,
20250721_055433_850,43,NO_RADIO,14,-26.1,6.9512420003992474,-96.12810516357422,-96.12810516357422,0.08550786972045898,0.15810942649841309,14,,CenterFallback,1,32,0,,
20250721_055434_095,44,NO_RADIO,14,-26.1,6.448005382477177,-96.43071746826172,-96.43071746826172,0.08805680274963379,0.10181403160095215,14,,CenterFallback,1,32,0,,
20250721_055434_286,45,NO_RADIO,14,-26.1,6.452332089139404,-96.29843139648438,-96.29843139648438,0.08858156204223633,0.15810394287109375,14,,CenterFallback,1,32,0,,
20250721_055434_535,46,NO_RADIO,14,-26.1,6.856851477112627,-96.12810516357422,-96.12810516357422,0.08609986305236816,0.10175943374633789,14,,CenterFallback,1,32,0,,
