Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_000129_493,-45,NO_RADIO,32,0,6.587617577283098,0.11677217483520508,0.009252548217773438,32,,CenterFallback,1,32,0,,,[]
20250721_000129_622,-45,NO_RADIO,32,0,6.587617577283098,0.2273263931274414,0.004982709884643555,32,,CenterFallback,1,32,0,,,[]
20250721_000129_857,-44,NO_RADIO,32,0,6.587617577283098,0.08088350296020508,0.00465846061706543,32,,CenterFallback,1,32,0,,,[]
20250721_000129_946,-44,NO_RADIO,32,0,6.977760553676589,0.08957457542419434,0.004494905471801758,32,,CenterFallback,1,32,0,,,[]
20250721_000130_043,-44,NO_RADIO,32,0,6.977760553676589,0.08934140205383301,0.004374265670776367,32,,CenterFallback,1,32,0,,,[]
20250721_000130_140,-44,NO_RADIO,32,0,6.977760553676589,0.0963754653930664,0.004479646682739258,32,,CenterFallback,1,32,0,,,[]
20250721_000130_244,-44,NO_RADIO,32,0,6.977760553676589,0.0950157642364502,0.004571437835693359,32,,CenterFallback,1,32,0,,,[]
20250721_000130_347,-43,NO_RADIO,32,0,6.522047355585215,0.09296703338623047,0.004698038101196289,32,,CenterFallback,1,32,0,,,[]
20250721_000130_446,-43,NO_RADIO,32,0,6.522047355585215,0.09204459190368652,0.004945516586303711,32,,CenterFallback,1,32,0,,,[]
20250721_000130_547,-43,NO_RADIO,32,0,6.522047355585215,0.0916748046875,0.0036842823028564453,32,,CenterFallback,1,32,0,,,[]
20250721_000130_643,-43,NO_RADIO,32,0,6.522047355585215,0.09887337684631348,0.004561901092529297,32,,CenterFallback,1,32,0,,,[]
20250721_000130_750,-43,NO_RADIO,32,0,6.522047355585215,0.09673523902893066,0.004664897918701172,32,,CenterFallback,1,32,0,,,[]
20250721_000130_855,-42,NO_RADIO,32,0,6.917008681489023,0.12196636199951172,0.004457235336303711,32,,CenterFallback,1,32,0,,,[]
20250721_000130_984,-42,NO_RADIO,32,0,6.917008681489023,0.08688545227050781,0.004251718521118164,32,,CenterFallback,1,32,0,,,[]
20250721_000131_079,-42,NO_RADIO,32,0,6.917008681489023,0.09337234497070312,0.0045011043548583984,32,,CenterFallback,1,32,0,,,[]
20250721_000131_180,-42,NO_RADIO,32,0,6.917008681489023,0.0936439037322998,0.00452876091003418,32,,CenterFallback,1,32,0,,,[]
20250721_000131_282,-42,NO_RADIO,32,0,6.917008681489023,0.08841514587402344,0.004502296447753906,32,,CenterFallback,1,32,0,,,[]
20250721_000131_378,-41,NO_RADIO,32,0,6.915939406622158,0.08911657333374023,0.004182577133178711,32,,CenterFallback,1,32,0,,,[]
20250721_000131_474,-41,NO_RADIO,32,0,6.915939406622158,0.09460759162902832,0.004526853561401367,32,,CenterFallback,1,32,0,,,[]
20250721_000131_577,-41,NO_RADIO,32,0,6.915939406622158,0.0886688232421875,0.004106044769287109,32,,CenterFallback,1,32,0,,,[]
20250721_000131_672,-41,NO_RADIO,32,0,6.915939406622158,0.09235858917236328,0.004458189010620117,32,,CenterFallback,1,32,0,,,[]
20250721_000131_772,-41,NO_RADIO,32,0,6.915939406622158,0.08652234077453613,0.0029697418212890625,32,,CenterFallback,1,32,0,,,[]
20250721_000131_864,-40,NO_RADIO,32,0,6.9147096789532725,0.09522509574890137,0.002253293991088867,32,,CenterFallback,1,32,0,,,[]
20250721_000131_963,-40,NO_RADIO,32,0,6.9147096789532725,0.09247994422912598,0.0038580894470214844,32,,CenterFallback,1,32,0,,,[]
20250721_000132_062,-40,NO_RADIO,32,0,6.9147096789532725,0.10139322280883789,0.0041942596435546875,32,,CenterFallback,1,32,0,,,[]
20250721_000132_171,-40,NO_RADIO,32,0,6.9147096789532725,0.10149502754211426,0.004260540008544922,32,,CenterFallback,1,32,0,,,[]
20250721_000132_280,-40,NO_RADIO,32,0,6.9147096789532725,0.09566450119018555,0.0044591426849365234,32,,CenterFallback,1,32,0,,,[]
20250721_000132_383,-39,NO_RADIO,32,0,6.574758069923774,0.08905434608459473,0.0048062801361083984,32,,CenterFallback,1,32,0,,,[]
20250721_000132_480,-39,NO_RADIO,32,0,6.574758069923774,0.09921741485595703,0.004503011703491211,32,,CenterFallback,1,32,0,,,[]
