Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_000135_849,-32,NO_RADIO,51,27.6,20.05073723451256,0.091221809387207,0.0047876834869384,51,,CenterFallback,1,32,0,,,[]
20250721_000135_948,-32,NO_RADIO,51,27.6,20.05073723451256,0.0915653705596923,0.0042676925659179,51,,CenterFallback,1,32,0,,,[]
20250721_000136_337,-32,NO_RADIO,51,27.6,20.05073723451256,0.0899453163146972,0.0041117668151855,51,,CenterFallback,1,32,0,,,[]
20250721_000136_047,-32,NO_RADIO,51,27.6,20.05073723451256,0.0896182060241699,0.0043582916259765,51,,CenterFallback,1,32,0,,,[]
20250721_000136_239,-32,NO_RADIO,51,27.6,20.05073723451256,0.0905687808990478,0.0041210651397705,51,,CenterFallback,1,32,0,,,[]
20250721_000136_730,-31,NO_RADIO,51,27.6,20.53557951269317,0.0971264839172363,0.0046794414520263,51,,CenterFallback,1,32,0,,,[]
20250721_000136_534,-31,NO_RADIO,51,27.6,20.53557951269317,0.0940001010894775,0.0033221244812011,51,,CenterFallback,1,32,0,,,[]
20250721_000136_633,-31,NO_RADIO,51,27.6,20.53557951269317,0.0892786979675293,0.0042207241058349,51,,CenterFallback,1,32,0,,,[]
20250721_000136_434,-31,NO_RADIO,51,27.6,20.53557951269317,0.0920164585113525,0.0044403076171875,51,,CenterFallback,1,32,0,,,[]
20250721_000136_835,-31,NO_RADIO,51,27.6,20.53557951269317,0.0955753326416015,0.0046319961547851,51,,CenterFallback,1,32,0,,,[]
20250721_000137_467,-29,50,50,26.1,19.98581286382988,0.0999486446380615,0.0040915012359619,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000137_365,-29,50,50,26.1,19.98581286382988,0.0951766967773437,0.0041282176971435,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000137_678,-29,50,50,26.1,19.98581286382988,0.0993900299072265,0.0044610500335693,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000137_785,-29,50,50,26.1,19.98581286382988,0.0961322784423828,0.0044920444488525,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000137_575,-29,51,51,27.6,18.956136952667435,0.0966951847076416,0.0041015148162841,51,51.0,YOLO,1,32,0,18.956136952667435,0.0,[]
20250721_000137_890,-28,50,50,26.1,19.579450919391192,0.0961270332336425,0.0044271945953369,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250721_000137_994,-28,50,50,26.1,19.579450919391192,0.1018533706665039,0.0043234825134277,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250721_000138_103,-28,50,50,26.1,19.579450919391192,0.1038517951965332,0.0044488906860351,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250721_000138_213,-28,50,50,26.1,19.579450919391192,0.0966901779174804,0.0045299530029296,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250721_000138_318,-28,49,49,24.7,20.29729016007778,0.1056482791900634,0.0041122436523437,49,49.0,YOLO,1,32,0,20.29729016007778,0.0,[]
20250721_000138_858,-26,49,49,24.7,18.75428503364457,0.0936248302459716,0.004626989364624,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,[]
20250721_000139_066,-26,48,48,23.2,19.95282059303496,0.0988390445709228,0.004427433013916,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250721_000139_172,-26,48,48,23.2,19.95282059303496,0.1034901142120361,0.004406452178955,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250721_000138_960,-26,49,49,24.7,18.75428503364457,0.0979363918304443,0.0045478343963623,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,[]
20250721_000139_283,-26,48,48,23.2,19.95282059303496,0.0958576202392578,0.00447678565979,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250721_000139_812,-25,47,47,21.8,20.285254533650487,0.0911157131195068,0.0045728683471679,47,47.0,YOLO,1,32,0,20.285254533650487,0.0,[]
20250721_000139_600,-25,47,47,21.8,20.285254533650487,0.0974409580230712,0.004396915435791,47,47.0,YOLO,1,32,0,20.285254533650487,0.0,[]
20250721_000139_387,-25,48,48,23.2,19.579417836185343,0.0991923809051513,0.0044014453887939,48,48.0,YOLO,1,32,0,19.579417836185343,0.0,[]
20250721_000139_705,-25,47,47,21.8,20.285254533650487,0.1019346714019775,0.0034654140472412,47,47.0,YOLO,1,32,0,20.285254533650487,0.0,[]
20250721_000139_494,-25,48,48,23.2,19.579417836185343,0.0975301265716552,0.0046830177307128,48,48.0,YOLO,1,32,0,19.579417836185343,0.0,[]
20250721_000140_119,-24,47,47,21.8,19.37886170750444,0.0912766456604003,0.0045278072357177,47,47.0,YOLO,1,32,0,19.37886170750444,0.0,[]
20250721_000139_911,-24,47,47,21.8,19.37886170750444,0.0959894657135009,0.0045881271362304,47,47.0,YOLO,1,32,0,19.37886170750444,0.0,[]
20250721_000140_322,-24,47,47,21.8,19.37886170750444,0.0976438522338867,0.0040729045867919,47,47.0,YOLO,1,32,0,19.37886170750444,0.0,[]
20250721_000140_015,-24,47,47,21.8,19.37886170750444,0.0966291427612304,0.0044734477996826,47,47.0,YOLO,1,32,0,19.37886170750444,0.0,[]
20250721_000140_219,-24,47,47,21.8,19.37886170750444,0.0956814289093017,0.0044541358947753,47,47.0,YOLO,1,32,0,19.37886170750444,0.0,[]
20250721_000140_973,-22,46,46,20.3,20.10090523937108,0.0983901023864746,0.0026583671569824,46,46.0,YOLO,1,32,0,20.10090523937108,0.0,[]
20250721_000141_076,-22,45,45,18.9,20.354599947883244,0.0980379581451416,0.0037498474121093,45,45.0,YOLO,1,32,0,20.354599947883244,0.0,[]
