Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_040149_749,-45,NO_RADIO,32,0,7.08288444519043,-96.12810516357422,-96.12810516357422,0.25778889656066895,0.10231709480285645,32,,CenterFallback,1,32,0,,
20250721_040150_113,-44,NO_RADIO,32,0,6.655757375890033,-96.38617706298828,-96.38617706298828,0.23027276992797852,0.15621256828308105,32,,CenterFallback,1,32,0,,
20250721_040150_501,-44,NO_RADIO,32,0,6.630213948632189,-96.43071746826172,-96.43071746826172,0.09369921684265137,0.10178399085998535,32,,CenterFallback,1,32,0,,
20250721_040150_698,-43,NO_RADIO,32,0,7.03209878412666,-96.04537200927734,-96.04537200927734,0.08996438980102539,0.1580805778503418,32,,CenterFallback,1,32,0,,
20250721_040150_948,-43,NO_RADIO,32,0,6.960030727133301,-96.29843139648438,-96.29843139648438,0.08995437622070312,0.10178160667419434,32,,CenterFallback,1,32,0,,
20250721_040151_141,-42,NO_RADIO,32,0,7.260001001297269,-95.9241714477539,-95.9241714477539,0.09839081764221191,0.15825343132019043,32,,CenterFallback,1,32,0,,
20250721_040151_399,-42,NO_RADIO,32,0,7.046853101206381,-95.9241714477539,-95.9241714477539,0.0881493091583252,0.10176897048950195,32,,CenterFallback,1,32,0,,
20250721_040151_590,-41,NO_RADIO,32,0,7.129892739140445,-96.12396850585938,-96.12396850585938,0.09546065330505371,0.15815258026123047,32,,CenterFallback,1,32,0,,
20250721_040151_845,-41,NO_RADIO,32,0,7.091507359197777,-96.25521850585938,-96.25521850585938,0.09070324897766113,0.10174155235290527,32,,CenterFallback,1,32,0,,
20250721_040152_039,-40,NO_RADIO,32,0,7.26918791352071,-95.9241714477539,-95.9241714477539,0.09337854385375977,0.15818428993225098,32,,CenterFallback,1,32,0,,
20250721_040152_292,-40,NO_RADIO,32,0,7.016761825296612,-96.24886283874513,-96.24886283874513,0.09017181396484375,0.10172510147094727,32,,CenterFallback,1,32,0,,
20250721_040152_485,-39,NO_RADIO,32,0,7.136721841696982,-95.76765441894531,-95.76765441894531,0.0957942008972168,0.15818500518798828,32,,CenterFallback,1,32,0,,
20250721_040152_741,-39,NO_RADIO,32,0,7.118240666325335,-96.12810516357422,-96.12810516357422,0.0894625186920166,0.10175251960754395,32,,CenterFallback,1,32,0,,
20250721_040152_933,-39,NO_RADIO,32,0,7.460964370443719,-95.6165771484375,-95.6165771484375,0.09299135208129883,0.15813755989074707,32,,CenterFallback,1,32,0,,
20250721_040153_186,-38,NO_RADIO,32,0,7.253978033688838,-95.9241714477539,-95.9241714477539,0.08903336524963379,0.10177803039550781,32,,CenterFallback,1,32,0,,
20250721_040153_378,-38,NO_RADIO,32,0,7.246748102493697,-95.76765441894531,-95.76765441894531,0.09025812149047852,0.1582326889038086,32,,CenterFallback,1,32,0,,
20250721_040153_628,-37,NO_RADIO,32,0,7.228976302146108,-95.76765441894531,-95.76765441894531,0.09369635581970215,0.10169744491577148,32,,CenterFallback,1,32,0,,
