Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_040156_043,-32,NO_RADIO,32,0.0,8.372859686986246,-94.56081428527833,-94.56081428527833,0.094332218170166,0.1581811904907226,32,,CenterFallback,1,32,0,,
20250721_040156_297,-32,NO_RADIO,32,0.0,8.364294544149658,-94.59581756591795,-94.59581756591795,0.0903334617614746,0.101717472076416,32,,CenterFallback,1,32,0,,
20250721_040156_490,-31,NO_RADIO,32,0.0,8.36984351255407,-94.59581756591795,-94.59581756591795,0.0931456089019775,0.1581499576568603,32,,CenterFallback,1,32,0,,
20250721_040156_743,-31,NO_RADIO,32,0.0,8.089120117847443,-94.71480560302734,-94.71480560302734,0.0868752002716064,0.1017336845397949,32,,CenterFallback,1,32,0,,
20250721_040156_933,-31,NO_RADIO,32,0.0,7.75589698232902,-95.15899658203124,-95.15899658203124,0.0898537635803222,0.1583695411682129,32,,CenterFallback,1,32,0,,
20250721_040157_182,-30,NO_RADIO,32,0.0,8.361826725549292,-94.45152282714844,-94.45152282714844,0.091759443283081,0.1016829013824462,32,,CenterFallback,1,32,0,,
20250721_040157_377,-30,50,50,26.1,21.364276901223533,-81.78825378417969,-81.78825378417969,0.0889186859130859,0.1581830978393554,50,50.0,YOLO,1,32,0,21.364276901223533,0.0
20250721_040157_626,-29,50,50,26.1,21.50164328966929,-81.63621368408204,-81.63621368408204,0.0947613716125488,0.1016745567321777,50,50.0,YOLO,1,32,0,21.50164328966929,0.0
20250721_040157_824,-29,50,50,26.1,21.085719278036905,-82.13369750976562,-82.13369750976562,0.0899922847747802,0.1580877304077148,50,50.0,YOLO,1,32,0,21.085719278036905,0.0
20250721_040158_073,-28,50,50,26.1,21.12271815730665,-81.98286399841308,-81.98286399841308,0.0933296680450439,0.1017658710479736,50,50.0,YOLO,1,32,0,21.12271815730665,0.0
20250721_040158_270,-28,50,50,26.1,20.622385725133118,-82.51492156982422,-82.51492156982422,0.1006755828857421,0.1581494808197021,50,50.0,YOLO,1,32,0,20.622385725133118,0.0
20250721_040158_530,-27,50,50,26.1,20.652944959524163,-82.52346115112304,-82.52346115112304,0.0941584110260009,0.1017723083496093,50,50.0,YOLO,1,32,0,20.652944959524163,0.0
20250721_040158_727,-27,50,50,26.1,19.51461833187196,-83.62637214660644,-83.62637214660644,0.0930345058441162,0.1580533981323242,50,50.0,YOLO,1,32,0,19.51461833187196,0.0
20250721_040158_980,-27,49,49,24.7,19.43422923862657,-83.62637214660644,-83.62637214660644,0.0994620323181152,0.101799726486206,49,49.0,YOLO,1,32,0,19.43422923862657,0.0
20250721_040159_183,-26,49,49,24.7,19.369037449562867,-83.7206916809082,-83.7206916809082,0.0996878147125244,0.1584410667419433,49,49.0,YOLO,1,32,0,19.369037449562867,0.0
