Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_031812_515,-32,NO_RADIO,32,0.0,7.943116589162244,-94.56081428527833,-94.56081428527833,0.0904855728149414,0.1580770015716552,32,,CenterFallback,1,32,0.0,,,[]
20250721_031812_765,-32,NO_RADIO,32,0.0,7.570627496342169,-94.6549072265625,-94.6549072265625,0.0959889888763427,0.1017110347747802,32,,CenterFallback,1,32,0.0,,,[]
20250721_031812_964,-31,NO_RADIO,32,0.0,7.657847824232533,-94.68326110839844,-94.68326110839844,0.0958716869354248,0.1581144332885742,32,,CenterFallback,1,32,0.0,,,[]
20250721_031813_219,-31,NO_RADIO,32,0.0,7.523382629164985,-94.68475341796876,-94.68475341796876,0.0880331993103027,0.1019096374511718,32,,CenterFallback,1,32,0.0,,,[]
20250721_031813_411,-31,NO_RADIO,32,0.0,7.655670283490949,-94.68475341796876,-94.68475341796876,0.0873410701751709,0.1581854820251464,32,,CenterFallback,1,32,0.0,,,[]
20250721_031813_658,-30,NO_RADIO,32,0.0,7.806593098522185,-94.68475341796876,-94.68475341796876,0.0914933681488037,0.1016819477081298,32,,CenterFallback,1,32,0.0,,,[]
20250721_031813_852,-30,51,51,27.6,19.713165807542254,-83.02484893798828,-83.02484893798828,0.1015138626098632,0.1582250595092773,51,51.0,YOLO,1,32,0.0,19.713165807542254,0.0,[0]
20250721_031814_114,-29,50,50,26.1,19.567033617236238,-83.16483650207519,-83.16483650207519,0.0905358791351318,0.1017091274261474,50,50.0,YOLO,1,32,0.0,19.567033617236238,0.0,"[0, 0]"
20250721_031814_307,-28,51,51,27.6,18.57265222742447,-83.82251358032227,-83.82251358032227,0.0953583717346191,0.5219528675079346,51,50.0,NeighborSearch,2,51,27.6,18.9381121877731,-1.0,"[0, 0, -1]"
20250721_031814_926,-28,49,49,24.7,19.741635348689183,-83.06313743591309,-83.06313743591309,0.0917279720306396,0.158215045928955,49,49.0,YOLO,1,51,27.6,19.741635348689183,0.0,"[0, 0, -1, 0]"
20250721_031815_178,-27,49,49,24.7,19.64282070042661,-83.06437606811524,-83.06437606811524,0.0853447914123535,0.1017255783081054,49,49.0,YOLO,1,51,27.6,19.64282070042661,0.0,"[0, 0, -1, 0, 0]"
20250721_031815_366,-27,49,49,24.7,19.16310724016087,-83.46068115234375,-83.46068115234375,0.0941181182861328,0.1581637859344482,49,49.0,YOLO,1,51,27.6,19.16310724016087,0.0,"[0, 0, -1, 0, 0, 0]"
20250721_031815_620,-26,49,49,24.7,19.232042506794613,-83.46282653808593,-83.46282653808593,0.0906062126159668,0.1017313003540039,49,49.0,YOLO,1,51,27.6,19.232042506794613,0.0,"[0, 0, -1, 0, 0, 0, 0]"
20250721_031815_814,-26,48,48,23.2,19.58317507622074,-83.17422828674316,-83.17422828674316,0.0901660919189453,0.1582202911376953,48,48.0,YOLO,1,51,27.6,19.58317507622074,0.0,"[0, 0, -1, 0, 0, 0, 0, 0]"
