Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_120704_327,-32,NO_RADIO,51,27.6,25.60566945371696,-77.91350402832032,-77.91350402832032,0.1008944511413574,0.101741075515747,51,,CenterFallback,1,32,0,,,[]
20250720_120704_531,-31,NO_RADIO,51,27.6,25.57023535643286,-78.06356735229492,-78.06356735229492,0.097872257232666,0.1581053733825683,51,,CenterFallback,1,32,0,,,[]
20250720_120704_789,-30,NO_RADIO,51,27.6,25.54756414311485,-77.93942222595216,-77.93942222595216,0.098048448562622,0.1017055511474609,51,,CenterFallback,1,32,0,,,[]
20250720_120704_990,-29,51,51,27.6,24.2899644487498,-79.06794815063476,-79.06794815063476,0.0875768661499023,0.1581833362579345,51,51.0,YOLO,1,32,0,24.2899644487498,0.0,[]
20250720_120705_237,-28,50,50,26.1,24.30930168159618,-79.17013168334961,-79.17013168334961,0.090001106262207,0.1017448902130127,50,50.0,YOLO,1,32,0,24.30930168159618,0.0,[]
20250720_120705_430,-27,50,50,26.1,23.77491385550745,-79.56914520263672,-79.56914520263672,0.1002204418182373,0.1580386161804199,50,50.0,YOLO,1,32,0,23.77491385550745,0.0,[]
20250720_120705_690,-26,49,49,24.7,23.570869309690394,-79.87389831542968,-79.87389831542968,0.0963389873504638,0.1016764640808105,49,49.0,YOLO,1,32,0,23.570869309690394,0.0,[]
20250720_120705_889,-25,49,49,24.7,22.885034973551555,-80.44512596130372,-80.44512596130372,0.101590871810913,0.1580619812011718,49,49.0,YOLO,1,32,0,22.885034973551555,0.0,[]
20250720_120706_151,-24,48,48,23.2,22.5888066434256,-80.86769104003906,-80.86769104003906,0.0977625846862793,0.1017634868621826,48,48.0,YOLO,1,32,0,22.5888066434256,0.0,[]
20250720_120706_352,-23,47,47,21.8,24.0336848949254,-79.31203651428223,-79.31203651428223,0.0974502563476562,0.1580915451049804,47,47.0,YOLO,1,32,0,24.0336848949254,0.0,[]
20250720_120706_609,-23,47,47,21.8,23.13696247874158,-80.21638488769531,-80.21638488769531,0.1010138988494873,0.1018030643463134,47,47.0,YOLO,1,32,0,23.13696247874158,0.0,[]
20250720_120706_813,-22,46,46,20.3,22.46455121239903,-80.99259948730469,-80.99259948730469,0.0997579097747802,0.15804123878479,46,46.0,YOLO,1,32,0,22.46455121239903,0.0,[]
20250720_120707_072,-21,45,45,18.9,22.13498777257112,-81.15029907226562,-81.15029907226562,0.0961115360260009,0.1016602516174316,45,45.0,YOLO,1,32,0,22.13498777257112,0.0,[]
20250720_120707_272,-20,45,45,18.9,22.204112285768588,-81.22204055786133,-81.22204055786133,0.0952353477478027,0.1580934524536132,45,45.0,YOLO,1,32,0,22.204112285768588,0.0,[]
20250720_120707_526,-19,44,44,17.4,22.669950621307223,-80.65769958496094,-80.65769958496094,0.1021056175231933,0.1016829013824462,44,44.0,YOLO,1,32,0,22.669950621307223,0.0,[]
20250720_120707_731,-18,43,43,16.0,23.275769895608875,-80.11418838500977,-80.11418838500977,0.1014356613159179,0.1580348014831543,43,43.0,YOLO,1,32,0,23.275769895608875,0.0,[]
20250720_120707_992,-17,42,42,14.5,23.14514493385592,-80.20462799072266,-80.20462799072266,0.0987708568572998,0.1017651557922363,42,42.0,YOLO,1,32,0,23.14514493385592,0.0,[]
20250720_120708_194,-16,42,42,14.5,23.60381585328693,-79.72309875488281,-79.72309875488281,0.1023285388946533,0.158107042312622,42,42.0,YOLO,1,32,0,23.60381585328693,0.0,[]
20250720_120708_456,-15,41,41,13.1,23.517730090955453,-79.80747833251954,-79.80747833251954,0.1009624004364013,0.1016745567321777,41,41.0,YOLO,1,32,0,23.517730090955453,0.0,[]
20250720_120708_660,-14,41,41,13.1,21.896427375179695,-81.3680419921875,-81.3680419921875,0.102489948272705,0.1580452919006347,41,41.0,YOLO,1,32,0,21.896427375179695,0.0,[]
20250720_120708_922,-13,40,40,11.6,21.285454661460804,-81.92394409179687,-81.92394409179687,0.1196167469024658,0.1018421649932861,40,40.0,YOLO,1,32,0,21.285454661460804,0.0,[]
20250720_120709_145,-12,40,40,11.6,22.49499781729341,-80.77985458374023,-80.77985458374023,0.1014609336853027,0.1580860614776611,40,40.0,YOLO,1,32,0,22.49499781729341,0.0,[]
20250720_120709_406,-11,39,39,10.2,21.900707079322142,-81.34959030151367,-81.34959030151367,0.0988612174987793,0.1017093658447265,39,39.0,YOLO,1,32,0,21.900707079322142,0.0,[]
20250720_120709_608,-10,38,38,8.7,24.338230328669383,-79.1008171081543,-79.1008171081543,0.1002686023712158,0.1580634117126464,38,38.0,YOLO,1,32,0,24.338230328669383,0.0,[]
20250720_120709_868,-10,38,38,8.7,23.204613168004784,-80.15643043518067,-80.15643043518067,0.0985891819000244,0.1016833782196044,38,38.0,YOLO,1,32,0,23.204613168004784,0.0,[]
20250720_120710_070,-9,37,37,7.3,23.6364453266808,-79.62483978271484,-79.62483978271484,0.0896329879760742,0.1581909656524658,37,37.0,YOLO,1,32,0,23.6364453266808,0.0,[]
20250720_120710_319,-8,36,36,5.8,22.827357123659556,-80.36530075073242,-80.36530075073242,0.0920367240905761,0.1017079353332519,36,36.0,YOLO,1,32,0,22.827357123659556,0.0,[]
20250720_120710_514,-7,36,36,5.8,23.16900708366593,-80.15737800598144,-80.15737800598144,0.0946583747863769,0.1581490039825439,36,36.0,YOLO,1,32,0,23.16900708366593,0.0,[]
20250720_120710_769,-6,35,35,4.4,23.089729758890627,-80.11932411193848,-80.11932411193848,0.0960431098937988,0.1017398834228515,35,35.0,YOLO,1,32,0,23.089729758890627,0.0,[]
20250720_120710_968,-5,34,34,2.9,22.976015655014397,-80.22925567626953,-80.22925567626953,0.0923728942871093,0.1580755710601806,34,34.0,YOLO,1,32,0,22.976015655014397,0.0,[]
20250720_120711_220,-4,34,34,2.9,23.03962945921154,-80.145361328125,-80.145361328125,0.0944356918334961,0.1016581058502197,34,34.0,YOLO,1,32,0,23.03962945921154,0.0,[]
20250720_120711_417,-3,33,33,1.5,23.407958690749386,-79.854984664917,-79.854984664917,0.0966126918792724,0.1580960750579834,33,33.0,YOLO,1,32,0,23.407958690749386,0.0,[]
