Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_053731_020,-45,NO_RADIO,32,0,7.3609803009033214,-96.43071746826172,-96.43071746826172,0.11419320106506348,0.10214400291442871,32,,CenterFallback,1,32,0,,
20250721_053731_241,-45,NO_RADIO,32,0,6.892063333098221,-96.42849044799804,-96.42849044799804,0.22696232795715332,0.15616536140441895,32,,CenterFallback,1,32,0,,
20250721_053731_625,-45,NO_RADIO,32,0,7.214985789292001,-96.25521850585938,-96.25521850585938,0.09461164474487305,0.10177016258239746,32,,CenterFallback,1,32,0,,
20250721_053731_823,-45,NO_RADIO,32,0,6.927930039231342,-96.29627075195313,-96.29627075195313,0.091278076171875,0.15816569328308105,32,,CenterFallback,1,32,0,,
20250721_053732_074,-45,NO_RADIO,32,0,6.900538161611706,-96.43071746826172,-96.43071746826172,0.08902907371520996,0.10174393653869629,32,,CenterFallback,1,32,0,,
20250721_053732_266,-45,NO_RADIO,32,0,6.819052399576705,-96.29843139648438,-96.29843139648438,0.08675980567932129,0.15819454193115234,32,,CenterFallback,1,32,0,,
20250721_053732_513,-45,NO_RADIO,32,0,6.929739569637221,-96.43071746826172,-96.43071746826172,0.08954572677612305,0.10170483589172363,32,,CenterFallback,1,32,0,,
20250721_053732_705,-45,NO_RADIO,32,0,6.974447273036205,-96.12810516357422,-96.12810516357422,0.09017205238342285,0.15811443328857422,32,,CenterFallback,1,32,0,,
20250721_053732_955,-45,NO_RADIO,32,0,6.935977944103172,-96.29843139648438,-96.29843139648438,0.08926105499267578,0.10174202919006348,32,,CenterFallback,1,32,0,,
20250721_053733_147,-45,NO_RADIO,32,0,6.924856494281315,-96.43071746826172,-96.43071746826172,0.08947038650512695,0.1581583023071289,32,,CenterFallback,1,32,0,,
