Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_053820_518,-31,13,13,-27.6,7.39724894163345,-85.86482238769531,-85.86482238769531,0.088733434677124,6.439481019973755,13,48.0,NeighborSearch,48,32,0,17.531568081729034,35.0
20250721_053827_048,-31,NO_RADIO,13,-27.6,18.33390324343972,-85.24572219848633,-85.24572219848633,0.1065180301666259,0.1017308235168457,13,,CenterFallback,1,32,0,,
20250721_053828_584,-31,NO_RADIO,13,-27.6,6.77848389200156,-96.29843139648438,-96.29843139648438,0.0910005569458007,0.1581497192382812,13,,CenterFallback,1,32,0,,
20250721_053827_939,-31,NO_RADIO,13,-27.6,7.115718441730351,-96.42849044799804,-96.42849044799804,0.099416971206665,0.1017806529998779,13,,CenterFallback,1,32,0,,
20250721_053827_496,-31,NO_RADIO,13,-27.6,6.408919546279819,-96.80453491210938,-96.80453491210938,0.0885365009307861,0.1020500659942627,13,,CenterFallback,1,32,0,,
20250721_053829_739,-31,NO_RADIO,13,-27.6,6.726387201578859,-96.43071746826172,-96.43071746826172,0.087040901184082,0.1017251014709472,13,,CenterFallback,1,32,0,,
20250721_053830_371,-31,NO_RADIO,13,-27.6,6.787584103019256,-96.29843139648438,-96.29843139648438,0.0872600078582763,0.1583197116851806,13,,CenterFallback,1,32,0,,
20250721_053830_179,-31,NO_RADIO,13,-27.6,6.66807680359679,-96.75601196289062,-96.75601196289062,0.0898177623748779,0.1016671657562255,13,,CenterFallback,1,32,0,,
20250721_053829_287,-31,NO_RADIO,13,-27.6,7.228852794841771,-96.29843139648438,-96.29843139648438,0.0902752876281738,0.1017506122589111,13,,CenterFallback,1,32,0,,
20250721_053827_258,-31,NO_RADIO,13,-27.6,6.65557181748801,-96.80453491210938,-96.80453491210938,0.0785360336303711,0.1583876609802246,13,,CenterFallback,1,32,0,,
20250721_053828_834,-31,NO_RADIO,13,-27.6,6.779434320199883,-96.29843139648438,-96.29843139648438,0.0916910171508789,0.1017372608184814,13,,CenterFallback,1,32,0,,
20250721_053830_618,-31,NO_RADIO,13,-27.6,6.729192875778409,-96.43071746826172,-96.43071746826172,0.0917646884918212,0.1017713546752929,13,,CenterFallback,1,32,0,,
20250721_053827_688,-31,NO_RADIO,13,-27.6,6.776397076205669,-96.25521850585938,-96.25521850585938,0.0901703834533691,0.1585135459899902,13,,CenterFallback,1,32,0,,
20250721_053829_481,-31,NO_RADIO,13,-27.6,7.229187639829703,-96.04537200927734,-96.04537200927734,0.0991818904876709,0.1581149101257324,13,,CenterFallback,1,32,0,,
20250721_053828_395,-31,NO_RADIO,13,-27.6,6.66485280048407,-96.43071746826172,-96.43071746826172,0.0853877067565918,0.1018111705780029,13,,CenterFallback,1,32,0,,
20250721_053829_029,-31,NO_RADIO,13,-27.6,6.780449941693036,-96.43071746826172,-96.43071746826172,0.0984880924224853,0.1581048965454101,13,,CenterFallback,1,32,0,,
20250721_053834_121,-30,51,51,27.6,19.88678939680355,-83.68544998168946,-83.68544998168946,0.1036226749420166,0.1017036437988281,51,51.0,YOLO,1,32,0,19.88678939680355,0.0
20250721_053834_327,-30,51,51,27.6,19.941982240799604,-83.53474273681641,-83.53474273681641,0.0949466228485107,0.1581838130950927,51,51.0,YOLO,1,32,0,19.941982240799604,0.0
20250721_053832_326,-30,50,50,26.1,19.648292414434025,-83.97101593017578,-83.97101593017578,0.0923199653625488,0.1018459796905517,50,50.0,YOLO,1,32,0,19.648292414434025,0.0
20250721_053831_431,-30,50,50,26.1,19.82573114606128,-83.82361602783203,-83.82361602783203,0.087493896484375,0.1017100811004638,50,50.0,YOLO,1,32,0,19.82573114606128,0.0
20250721_053832_771,-30,51,51,27.6,20.12518442878256,-83.48128509521484,-83.48128509521484,0.0930607318878173,0.1017355918884277,51,51.0,YOLO,1,32,0,20.12518442878256,0.0
20250721_053832_967,-30,51,51,27.6,19.645885660888823,-83.99318466186523,-83.99318466186523,0.0950880050659179,0.1581497192382812,51,51.0,YOLO,1,32,0,19.645885660888823,0.0
20250721_053831_622,-30,51,51,27.6,19.54774962711716,-83.97762947082519,-83.97762947082519,0.0947809219360351,0.1581034660339355,51,51.0,YOLO,1,32,0,19.54774962711716,0.0
20250721_053833_222,-30,51,51,27.6,19.68151706583049,-83.87799835205078,-83.87799835205078,0.0945446491241455,0.1016891002655029,51,51.0,YOLO,1,32,0,19.68151706583049,0.0
20250721_053833_670,-30,51,51,27.6,19.91304759682725,-83.62637214660644,-83.62637214660644,0.0902202129364013,0.1017029285430908,51,51.0,YOLO,1,32,0,19.91304759682725,0.0
20250721_053830_813,-30,NO_RADIO,13,-27.6,6.788708024796762,-96.29843139648438,-96.29843139648438,0.0987186431884765,0.1580090522766113,13,,CenterFallback,1,32,0,,
20250721_053831_876,-30,51,51,27.6,19.60679016719625,-84.01918449401856,-84.01918449401856,0.0906260013580322,0.1016838550567627,51,51.0,YOLO,1,32,0,19.60679016719625,0.0
20250721_053834_582,-30,51,51,27.6,19.78361949652573,-83.79424285888672,-83.79424285888672,0.0893793106079101,0.1017532348632812,51,51.0,YOLO,1,32,0,19.78361949652573,0.0
20250721_053832_070,-30,51,51,27.6,19.498568705879663,-84.07231979370117,-84.07231979370117,0.0962388515472412,0.1580901145935058,51,51.0,YOLO,1,32,0,19.498568705879663,0.0
20250721_053833_863,-30,51,51,27.6,19.693882158458862,-83.86049461364746,-83.86049461364746,0.0978250503540039,0.1580379009246826,51,51.0,YOLO,1,32,0,19.693882158458862,0.0
20250721_053833_420,-30,51,51,27.6,19.993924752449004,-83.54532623291016,-83.54532623291016,0.0907237529754638,0.1581723690032959,51,51.0,YOLO,1,32,0,19.993924752449004,0.0
20250721_053832_521,-30,51,51,27.6,20.086964946222224,-83.59083824157715,-83.59083824157715,0.0900526046752929,0.1581282615661621,51,51.0,YOLO,1,32,0,20.086964946222224,0.0
20250721_053838_627,-29,50,50,26.1,20.20109732457741,-83.29432907104493,-83.29432907104493,0.0924568176269531,0.1017374992370605,50,50.0,YOLO,1,32,0,20.20109732457741,0.0
20250721_053835_032,-29,51,51,27.6,19.210344417738582,-84.51370811462402,-84.51370811462402,0.0917770862579345,0.1016101837158203,51,51.0,YOLO,1,32,0,19.210344417738582,0.0
20250721_053835_937,-29,50,50,26.1,20.10582553257225,-83.32083129882812,-83.32083129882812,0.0907685756683349,0.10174560546875,50,50.0,YOLO,1,32,0,20.10582553257225,0.0
