Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_024518_914,-32,51,51,27.6,20.22986452640319,-82.68607368469239,0.1006000041961669,0.1577467918395996
20250719_024519_173,-32,NO_RADIO,51,27.6,20.32430251088689,-82.53048095703124,0.0966203212738037,0.1013669967651367
20250719_024519_372,-32,NO_RADIO,51,27.6,20.33393972265361,-82.53604240417481,0.0955965518951416,0.1577348709106445
20250719_024519_626,-32,NO_RADIO,51,27.6,20.62962956345207,-82.29132843017578,0.0968666076660156,0.1014051437377929
20250719_024519_825,-32,NO_RADIO,51,27.6,20.616382208435866,-82.14669990539551,0.0972094535827636,0.1577579975128173
20250719_024520_081,-31,NO_RADIO,51,27.6,20.347917879644854,-82.26105880737305,0.0974674224853515,0.1013834476470947
20250719_024520_281,-31,NO_RADIO,51,27.6,20.583406357821172,-82.24079513549805,0.0975878238677978,0.1578307151794433
20250719_024520_537,-31,51,51,27.6,20.59095459463336,-82.27582550048828,0.1028883457183837,0.101356029510498
20250719_024520_742,-31,51,51,27.6,20.29130144211925,-82.51591758728027,0.096623420715332,0.1578717231750488
20250719_024520_998,-30,51,51,27.6,20.15633196328514,-82.60627746582031,0.1082637310028076,0.1013936996459961
20250719_024521_208,-30,51,51,27.6,19.85981219248052,-82.85373039245606,0.1030991077423095,0.1578366756439209
20250719_024521_470,-30,50,50,26.1,19.95138449152552,-82.80731811523438,0.0986750125885009,0.1014301776885986
20250719_024521_671,-30,50,50,26.1,20.663439036762316,-82.15304908752441,0.0999486446380615,0.1578876972198486
20250719_024521_930,-29,50,50,26.1,20.524521472687027,-82.26105880737305,0.1027500629425048,0.1014144420623779
20250719_024522_135,-29,50,50,26.1,20.194007859656864,-82.46028137207031,0.0986242294311523,0.1578032970428466
20250719_024522_392,-29,50,50,26.1,20.35696308078268,-82.4513168334961,0.0935883522033691,0.1013622283935546
20250719_024522_588,-29,50,50,26.1,19.99100667410721,-82.80100517272949,0.0980682373046875,0.1579451560974121
20250719_024522_845,-29,50,50,26.1,20.00655062883068,-82.8545150756836,0.0977289676666259,0.1014044284820556
20250719_024523_045,-28,50,50,26.1,19.4382803809376,-83.37576637268066,0.0983242988586425,0.1577775478363037
20250719_024523_302,-28,50,50,26.1,19.53898334813661,-83.18492317199707,0.0960488319396972,0.1014230251312255
20250719_024523_500,-28,50,50,26.1,19.613150756711818,-83.11780548095703,0.0965821743011474,0.157829999923706
20250719_024523_756,-28,50,50,26.1,19.50134492959849,-83.20000457763672,0.0950143337249755,0.1014509201049804
20250719_024523_953,-27,50,50,26.1,18.54595290744301,-84.0738754272461,0.0935158729553222,0.1578137874603271
20250719_024524_205,-27,49,49,24.7,18.6393141536208,-84.18990325927734,0.0971426963806152,0.1013972759246826
20250719_024524_404,-27,49,49,24.7,19.717712952608625,-83.04317893981934,0.0956299304962158,0.1578676700592041
20250719_024524_659,-27,49,49,24.7,19.71894488927356,-83.03067626953126,0.0979692935943603,0.1013770103454589
20250719_024524_859,-26,49,49,24.7,19.34108732027363,-83.35355491638184,0.09578537940979,0.1578559875488281
20250719_024525_113,-26,49,49,24.7,18.798123917054056,-83.91660003662109,0.1048347949981689,0.1013789176940918
20250719_024525_321,-26,48,48,23.2,19.88645339345277,-82.83255653381347,0.1029284000396728,0.1577150821685791
20250719_024525_582,-26,48,48,23.2,19.881069982971496,-82.78598022460938,0.1025466918945312,0.1013941764831543
20250719_024525_787,-26,48,48,23.2,20.08113053050026,-82.45122756958008,0.0943481922149658,0.1577866077423095
20250719_024526_040,-25,48,48,23.2,20.241536778119425,-82.49243545532227,0.097163438796997,0.101405382156372
20250719_024526_239,-25,48,48,23.2,18.849078482083016,-83.7399284362793,0.0973641872406005,0.1579084396362304
20250719_024526_495,-25,47,47,21.8,18.881269429519463,-83.73306465148926,0.0997724533081054,0.1014618873596191
20250719_024526_697,-25,47,47,21.8,19.791725387472766,-82.80061874389648,0.0967113971710205,0.1577706336975097
20250719_024526_953,-24,47,47,21.8,19.7299958654184,-83.03456840515136,0.0964269638061523,0.1014184951782226
20250719_024527_151,-24,47,47,21.8,19.00585097056685,-83.5518928527832,0.0990183353424072,0.1578359603881836
