Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_035332_449,-44,NO_RADIO,32,0,6.951576995849621,-95.65385437011719,-95.65385437011719,0.25461912155151367,0.1022191047668457,32,,CenterFallback,1,32,0,,
20250721_035332_810,-42,NO_RADIO,32,0,7.243749275432805,-95.6165771484375,-95.6165771484375,0.22175359725952148,0.15643000602722168,32,,CenterFallback,1,32,0,,
20250721_035333_190,-42,NO_RADIO,32,0,7.253573553079505,-95.4295696258545,-95.4295696258545,0.09077668190002441,0.10176515579223633,32,,CenterFallback,1,32,0,,
20250721_035333_384,-41,NO_RADIO,32,0,6.8643517050408605,-95.32933807373047,-95.32933807373047,0.09337854385375977,0.15820622444152832,32,,CenterFallback,1,32,0,,
20250721_035333_637,-40,NO_RADIO,32,0,7.201205604181524,-95.32933807373047,-95.32933807373047,0.08706331253051758,0.10186123847961426,32,,CenterFallback,1,32,0,,
20250721_035333_827,-39,NO_RADIO,32,0,7.254126917539651,-95.32933807373047,-95.32933807373047,0.08919286727905273,0.15816354751586914,32,,CenterFallback,1,32,0,,
20250721_035334_076,-38,NO_RADIO,32,0,6.838527534701399,-95.43484497070312,-95.43484497070312,0.0900726318359375,0.10179877281188965,32,,CenterFallback,1,32,0,,
20250721_035334_270,-37,NO_RADIO,32,0,7.401595360079611,-95.15899658203125,-95.15899658203125,0.09168601036071777,0.15818285942077637,32,,CenterFallback,1,32,0,,
20250721_035334_521,-36,NO_RADIO,32,0,7.439978571670437,-95.15899658203125,-95.15899658203125,0.08835935592651367,0.10182356834411621,32,,CenterFallback,1,32,0,,
20250721_035334_712,-35,NO_RADIO,32,0,7.880275409662175,-94.25724792480469,-94.25724792480469,0.09233593940734863,0.15831971168518066,32,,CenterFallback,1,32,0,,
20250721_035334_965,-34,NO_RADIO,32,0,8.172585132805438,-94.01957702636719,-94.01957702636719,0.0904080867767334,0.10183024406433105,32,,CenterFallback,1,32,0,,
20250721_035335_158,-33,NO_RADIO,32,0,8.833828993627833,-93.62672424316406,-93.62672424316406,0.0899808406829834,0.15830349922180176,32,,CenterFallback,1,32,0,,
20250721_035335_408,-33,NO_RADIO,32,0,8.766305012609024,-93.61753158569337,-93.61753158569337,0.09054327011108398,0.10188031196594238,32,,CenterFallback,1,32,0,,
20250721_035335_602,-32,NO_RADIO,32,0,8.224750452756524,-94.01957702636719,-94.01957702636719,0.09436321258544922,0.15819454193115234,32,,CenterFallback,1,32,0,,
20250721_035335_856,-31,NO_RADIO,32,0,8.058780323436011,-93.99395751953125,-93.99395751953125,0.09103846549987793,0.10188460350036621,32,,CenterFallback,1,32,0,,
20250721_035336_050,-30,NO_RADIO,32,0,7.4571700346310195,-94.68326110839844,-94.68326110839844,0.09356808662414551,0.15824604034423828,32,,CenterFallback,1,32,0,,
20250721_035336_303,-28,51,51,27.6,7.334710661517036,-82.10548400878906,-82.10548400878906,0.09369850158691406,0.26754188537597656,51,51,NeighborSearch,1,32,0,20.439080681783054,0
20250721_035336_666,-28,50,50,26.1,19.878620255313606,-82.78047180175781,-82.78047180175781,0.09224557876586914,0.10175132751464844,50,50,YOLO,1,32,0,19.878620255313606,0
20250721_035336_862,-27,49,49,24.7,21.313676673601478,-81.24144096374512,-81.24144096374512,0.0928950309753418,0.15819120407104492,49,49,YOLO,1,32,0,21.313676673601478,0
20250721_035337_114,-26,49,49,24.7,21.583848434699348,-81.00285339355469,-81.00285339355469,0.09298491477966309,0.10187768936157227,49,49,YOLO,1,32,0,21.583848434699348,0
20250721_035337_310,-25,48,48,23.2,20.9196553285458,-81.58969993591309,-81.58969993591309,0.09154343605041504,0.15807032585144043,48,48,YOLO,1,32,0,20.9196553285458,0
