Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_062254_448,-45,NO_RADIO,32,0,6.900623779296879,-95.43484497070312,-95.43484497070312,0.11844110488891602,0.10239315032958984,32,,CenterFallback,1,32,0,,
20250721_062254_674,-45,NO_RADIO,32,0,6.856198205598375,-95.43484497070312,-95.43484497070312,0.0911703109741211,0.15641045570373535,32,,CenterFallback,1,32,0,,
20250721_062254_923,-45,NO_RADIO,32,0,6.724123547305837,-96.04537200927734,-96.04537200927734,0.08886361122131348,0.10175442695617676,32,,CenterFallback,1,32,0,,
20250721_062255_115,-45,NO_RADIO,32,0,6.908803671543154,-95.76765441894531,-95.76765441894531,0.0901951789855957,0.1581578254699707,32,,CenterFallback,1,32,0,,
20250721_062255_364,-45,NO_RADIO,32,0,6.915361914617975,-95.32933807373047,-95.32933807373047,0.09193754196166992,0.10179257392883301,32,,CenterFallback,1,32,0,,
20250721_062255_560,-45,NO_RADIO,32,0,7.187768285225445,-95.15899658203125,-95.15899658203125,0.08813142776489258,0.15854406356811523,32,,CenterFallback,1,32,0,,
20250721_062255_808,-45,NO_RADIO,32,0,7.257532247027541,-95.2263412475586,-95.2263412475586,0.09306097030639648,0.10202574729919434,32,,CenterFallback,1,32,0,,
20250721_062256_004,-45,NO_RADIO,32,0,6.841043044642021,-95.65199050903321,-95.65199050903321,0.08747363090515137,0.15853357315063477,32,,CenterFallback,1,32,0,,
20250721_062256_252,-44,NO_RADIO,32,0,6.701944139669152,-95.6165771484375,-95.6165771484375,0.09305620193481445,0.10184431076049805,32,,CenterFallback,1,32,0,,
20250721_062256_448,-44,NO_RADIO,32,0,6.952480812652794,-95.32933807373047,-95.32933807373047,0.09145307540893555,0.1581096649169922,32,,CenterFallback,1,32,0,,
20250721_062256_699,-44,NO_RADIO,32,0,6.921270112599814,-95.4705810546875,-95.4705810546875,0.09253168106079102,0.1017313003540039,32,,CenterFallback,1,32,0,,
20250721_062256_895,-44,NO_RADIO,32,0,6.890847579513377,-95.6165771484375,-95.6165771484375,0.08954787254333496,0.15821456909179688,32,,CenterFallback,1,32,0,,
20250721_062257_144,-44,NO_RADIO,32,0,6.937608786647658,-95.43484497070312,-95.43484497070312,0.0822591781616211,0.10162711143493652,32,,CenterFallback,1,32,0,,
20250721_062257_329,-44,NO_RADIO,32,0,7.242662207802056,-95.32933807373047,-95.32933807373047,0.09386253356933594,0.15819096565246582,32,,CenterFallback,1,32,0,,
20250721_062257_583,-44,NO_RADIO,32,0,6.9209872832178405,-95.4705810546875,-95.4705810546875,0.09110140800476074,0.10181164741516113,32,,CenterFallback,1,32,0,,
20250721_062257_777,-44,NO_RADIO,32,0,7.247585873313852,-95.43484497070312,-95.43484497070312,0.0814967155456543,0.1580982208251953,32,,CenterFallback,1,32,0,,
20250721_062258_018,-44,NO_RADIO,32,0,6.890100738436061,-95.43484497070312,-95.43484497070312,0.08970069885253906,0.10175371170043945,32,,CenterFallback,1,32,0,,
20250721_062258_211,-43,NO_RADIO,32,0,7.261735807419598,-95.15899658203125,-95.15899658203125,0.09252691268920898,0.15819168090820312,32,,CenterFallback,1,32,0,,
20250721_062258_463,-43,NO_RADIO,32,0,6.925158122636603,-95.43484497070312,-95.43484497070312,0.0930633544921875,0.10178732872009277,32,,CenterFallback,1,32,0,,
20250721_062258_659,-43,NO_RADIO,32,0,6.948354170531374,-95.4705810546875,-95.4705810546875,0.09020185470581055,0.15818309783935547,32,,CenterFallback,1,32,0,,
20250721_062258_909,-43,NO_RADIO,32,0,6.904402071730985,-95.6165771484375,-95.6165771484375,0.0901644229888916,0.10181379318237305,32,,CenterFallback,1,32,0,,
20250721_062259_102,-43,NO_RADIO,32,0,6.975322242591915,-95.43484497070312,-95.43484497070312,0.0894780158996582,0.15803766250610352,32,,CenterFallback,1,32,0,,
20250721_062259_351,-43,NO_RADIO,32,0,7.366459582634604,-95.32933807373047,-95.32933807373047,0.08930087089538574,0.10184836387634277,32,,CenterFallback,1,32,0,,
20250721_062259_544,-43,NO_RADIO,32,0,6.744570183797194,-95.76765441894531,-95.76765441894531,0.09128808975219727,0.15823674201965332,32,,CenterFallback,1,32,0,,
20250721_062259_795,-43,NO_RADIO,32,0,6.748369346104241,-95.6165771484375,-95.6165771484375,0.08550596237182617,0.1017453670501709,32,,CenterFallback,1,32,0,,
20250721_062259_983,-43,NO_RADIO,32,0,7.449762749686471,-95.15899658203125,-95.15899658203125,0.08641719818115234,0.15816926956176758,32,,CenterFallback,1,32,0,,
20250721_062300_229,-42,NO_RADIO,32,0,6.753238902002337,-95.76765441894531,-95.76765441894531,0.09247756004333496,0.10171008110046387,32,,CenterFallback,1,32,0,,
20250721_062300_425,-42,NO_RADIO,32,0,7.031180571815,-95.6165771484375,-95.6165771484375,0.08915328979492188,0.15836572647094727,32,,CenterFallback,1,32,0,,
20250721_062300_674,-42,NO_RADIO,32,0,7.444605981913142,-95.32933807373047,-95.32933807373047,0.0888068675994873,0.10167765617370605,32,,CenterFallback,1,32,0,,
20250721_062300_866,-42,NO_RADIO,32,0,6.58793729672216,-96.04537200927734,-96.04537200927734,0.0896909236907959,0.15809893608093262,32,,CenterFallback,1,32,0,,
20250721_062301_115,-42,NO_RADIO,32,0,7.367606014801481,-95.32933807373047,-95.32933807373047,0.09099984169006348,0.10177350044250488,32,,CenterFallback,1,32,0,,
20250721_062301_309,-42,NO_RADIO,32,0,6.959072649472418,-95.46879425048829,-95.46879425048829,0.0926055908203125,0.15825223922729492,32,,CenterFallback,1,32,0,,
20250721_062301_562,-42,NO_RADIO,32,0,6.998320500839796,-95.43484497070312,-95.43484497070312,0.08458352088928223,0.10171747207641602,32,,CenterFallback,1,32,0,,
20250721_062301_749,-42,NO_RADIO,32,0,7.001663136734493,-95.6165771484375,-95.6165771484375,0.09650301933288574,0.15816307067871094,32,,CenterFallback,1,32,0,,
20250721_062302_005,-42,NO_RADIO,32,0,6.9605018655012145,-95.65385437011719,-95.65385437011719,0.0871126651763916,0.1017465591430664,32,,CenterFallback,1,32,0,,
