Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_062320_320,-32,NO_RADIO,51,27.6,20.57031174794757,-82.15873718261719,-82.15873718261719,0.0899398326873779,0.158207893371582,51,,CenterFallback,1,32,0,,
20250721_062320_569,-32,NO_RADIO,51,27.6,20.420965194157063,-82.25591773986817,-82.25591773986817,0.0928936004638671,0.1017887592315673,51,,CenterFallback,1,32,0,,
20250721_062320_765,-32,NO_RADIO,51,27.6,20.47280968424967,-82.19817695617675,-82.19817695617675,0.0888736248016357,0.157984972000122,51,,CenterFallback,1,32,0,,
20250721_062321_013,-32,NO_RADIO,51,27.6,20.42781282068472,-82.19716949462891,-82.19716949462891,0.0896253585815429,0.1017172336578369,51,,CenterFallback,1,32,0,,
20250721_062321_206,-32,NO_RADIO,51,27.6,20.22627179861816,-82.49415321350098,-82.49415321350098,0.0887188911437988,0.158787727355957,51,,CenterFallback,1,32,0,,
20250721_062321_455,-32,NO_RADIO,51,27.6,20.448447435869014,-82.21603393554688,-82.21603393554688,0.0864183902740478,0.1017971038818359,51,,CenterFallback,1,32,0,,
20250721_062321_645,-32,NO_RADIO,51,27.6,20.26449778732075,-82.31894416809082,-82.31894416809082,0.0897915363311767,0.1581416130065918,51,,CenterFallback,1,32,0,,
20250721_062321_894,-32,NO_RADIO,51,27.6,20.40473161607176,-82.14002494812011,-82.14002494812011,0.0944163799285888,0.1016783714294433,51,,CenterFallback,1,32,0,,
20250721_062322_092,-32,NO_RADIO,51,27.6,20.466712972471186,-82.14695014953614,-82.14695014953614,0.0797505378723144,0.1581366062164306,51,,CenterFallback,1,32,0,,
20250721_062322_331,-31,NO_RADIO,51,27.6,20.59476011184228,-82.14511260986328,-82.14511260986328,0.0904922485351562,0.1017725467681884,51,,CenterFallback,1,32,0,,
20250721_062322_525,-31,NO_RADIO,51,27.6,20.20700997694988,-82.48683815002441,-82.48683815002441,0.0917179584503173,0.1581494808197021,51,,CenterFallback,1,32,0,,
20250721_062322_776,-31,NO_RADIO,51,27.6,20.24284503481113,-82.4648609161377,-82.4648609161377,0.083003282546997,0.1018295288085937,51,,CenterFallback,1,32,0,,
20250721_062322_962,-31,NO_RADIO,51,27.6,20.43712275716109,-82.28262138366699,-82.28262138366699,0.0919928550720214,0.1580696105957031,51,,CenterFallback,1,32,0,,
20250721_062323_214,-31,NO_RADIO,51,27.6,20.257391947901795,-82.33121490478516,-82.33121490478516,0.092444896697998,0.1019630432128906,51,,CenterFallback,1,32,0,,
20250721_062323_410,-31,NO_RADIO,51,27.6,20.321936549937547,-82.27513847351074,-82.27513847351074,0.0955724716186523,0.15830659866333,51,,CenterFallback,1,32,0,,
20250721_062323_665,-31,NO_RADIO,51,27.6,20.15913297130677,-82.48728942871094,-82.48728942871094,0.093494176864624,0.1016502380371093,51,,CenterFallback,1,32,0,,
