Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_231249_858,-45,NO_RADIO,32,0,6.587617577283098,0.12040162086486816,0.010054588317871094,32,,CenterFallback,1,32,0,,,[]
20250720_231249_993,-45,NO_RADIO,32,0,6.587617577283098,0.2251584529876709,0.004926204681396484,32,,CenterFallback,1,32,0,,,[]
20250720_231250_227,-45,NO_RADIO,32,0,6.587617577283098,0.08895111083984375,0.004133462905883789,32,,CenterFallback,1,32,0,,,[]
20250720_231250_323,-45,NO_RADIO,32,0,6.587617577283098,0.09540867805480957,0.00449061393737793,32,,CenterFallback,1,32,0,,,[]
20250720_231250_426,-45,NO_RADIO,32,0,6.587617577283098,0.09908294677734375,0.0041272640228271484,32,,CenterFallback,1,32,0,,,[]
20250720_231250_530,-45,NO_RADIO,32,0,6.587617577283098,0.09238409996032715,0.0047550201416015625,32,,CenterFallback,1,32,0,,,[]
20250720_231250_630,-45,NO_RADIO,32,0,6.587617577283098,0.08736824989318848,0.004476785659790039,32,,CenterFallback,1,32,0,,,[]
20250720_231250_725,-45,NO_RADIO,32,0,6.587617577283098,0.0962684154510498,0.004482746124267578,32,,CenterFallback,1,32,0,,,[]
20250720_231250_829,-44,NO_RADIO,32,0,6.977760553676589,0.08714056015014648,0.00467991828918457,32,,CenterFallback,1,32,0,,,[]
20250720_231250_924,-44,NO_RADIO,32,0,6.977760553676589,0.0895380973815918,0.004487037658691406,32,,CenterFallback,1,32,0,,,[]
20250720_231251_021,-44,NO_RADIO,32,0,6.977760553676589,0.0915842056274414,0.004425048828125,32,,CenterFallback,1,32,0,,,[]
20250720_231251_120,-44,NO_RADIO,32,0,6.977760553676589,0.1087651252746582,0.004477262496948242,32,,CenterFallback,1,32,0,,,[]
20250720_231251_237,-44,NO_RADIO,32,0,6.977760553676589,0.09449529647827148,0.004397153854370117,32,,CenterFallback,1,32,0,,,[]
20250720_231251_339,-44,NO_RADIO,32,0,6.977760553676589,0.09268808364868164,0.004498481750488281,32,,CenterFallback,1,32,0,,,[]
20250720_231251_439,-44,NO_RADIO,32,0,6.977760553676589,0.09658432006835938,0.004560232162475586,32,,CenterFallback,1,32,0,,,[]
20250720_231251_543,-44,NO_RADIO,32,0,6.977760553676589,0.09264183044433594,0.004472970962524414,32,,CenterFallback,1,32,0,,,[]
20250720_231251_643,-44,NO_RADIO,32,0,6.977760553676589,0.09760928153991699,0.004555463790893555,32,,CenterFallback,1,32,0,,,[]
20250720_231251_749,-43,NO_RADIO,32,0,6.522047355585215,0.09732198715209961,0.004389047622680664,32,,CenterFallback,1,32,0,,,[]
20250720_231251_853,-43,NO_RADIO,32,0,6.522047355585215,0.10065937042236328,0.004507303237915039,32,,CenterFallback,1,32,0,,,[]
20250720_231251_962,-43,NO_RADIO,32,0,6.522047355585215,0.09448623657226562,0.004531383514404297,32,,CenterFallback,1,32,0,,,[]
20250720_231252_064,-43,NO_RADIO,32,0,6.522047355585215,0.10031747817993164,0.004447460174560547,32,,CenterFallback,1,32,0,,,[]
20250720_231252_172,-43,NO_RADIO,32,0,6.522047355585215,0.09207510948181152,0.004544734954833984,32,,CenterFallback,1,32,0,,,[]
20250720_231252_271,-43,NO_RADIO,32,0,6.522047355585215,0.09190821647644043,0.004410982131958008,32,,CenterFallback,1,32,0,,,[]
20250720_231252_371,-43,NO_RADIO,32,0,6.522047355585215,0.08437418937683105,0.004430294036865234,32,,CenterFallback,1,32,0,,,[]
20250720_231252_463,-43,NO_RADIO,32,0,6.522047355585215,0.08820867538452148,0.004435539245605469,32,,CenterFallback,1,32,0,,,[]
20250720_231252_558,-43,NO_RADIO,32,0,6.522047355585215,0.09540247917175293,0.004575490951538086,32,,CenterFallback,1,32,0,,,[]
20250720_231252_662,-43,NO_RADIO,32,0,6.522047355585215,0.10122370719909668,0.00447845458984375,32,,CenterFallback,1,32,0,,,[]
20250720_231252_770,-42,NO_RADIO,32,0,6.917008681489023,0.08756518363952637,0.0044078826904296875,32,,CenterFallback,1,32,0,,,[]
20250720_231252_865,-42,NO_RADIO,32,0,6.917008681489023,0.10044717788696289,0.0042688846588134766,32,,CenterFallback,1,32,0,,,[]
20250720_231252_973,-42,NO_RADIO,32,0,6.917008681489023,0.09974431991577148,0.004395723342895508,32,,CenterFallback,1,32,0,,,[]
