Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_231302_760,-32,51,51,27.6,20.05073723451256,0.0928797721862793,0.0045015811920166,51,51.0,YOLO,1,32,0,20.05073723451256,0.0,[]
20250720_231302_861,-32,NO_RADIO,51,27.6,20.05073723451256,0.0928037166595459,0.0040717124938964,51,,CenterFallback,1,32,0,,,[]
20250720_231302_961,-32,51,51,27.6,20.05073723451256,0.0941460132598877,0.0045011043548583,51,51.0,YOLO,1,32,0,20.05073723451256,0.0,[]
20250720_231303_063,-32,NO_RADIO,51,27.6,20.05073723451256,0.0929675102233886,0.0045130252838134,51,,CenterFallback,1,32,0,,,[]
20250720_231303_163,-32,NO_RADIO,51,27.6,20.05073723451256,0.0896391868591308,0.0043680667877197,51,,CenterFallback,1,32,0,,,[]
20250720_231303_260,-32,NO_RADIO,51,27.6,20.05073723451256,0.0952916145324707,0.00445556640625,51,,CenterFallback,1,32,0,,,[]
20250720_231303_363,-32,NO_RADIO,51,27.6,20.05073723451256,0.089799165725708,0.0043706893920898,51,,CenterFallback,1,32,0,,,[]
20250720_231303_461,-32,NO_RADIO,51,27.6,20.05073723451256,0.1335580348968505,0.0044062137603759,51,,CenterFallback,1,32,0,,,[]
20250720_231303_602,-32,NO_RADIO,51,27.6,20.05073723451256,0.0935766696929931,0.004371166229248,51,,CenterFallback,1,32,0,,,[]
20250720_231303_703,-32,NO_RADIO,51,27.6,20.05073723451256,0.0873053073883056,0.0045220851898193,51,,CenterFallback,1,32,0,,,[]
20250720_231303_797,-31,NO_RADIO,51,27.6,20.53557951269317,0.0951602458953857,0.0044202804565429,51,,CenterFallback,1,32,0,,,[]
20250720_231303_900,-31,NO_RADIO,51,27.6,20.53557951269317,0.0951621532440185,0.0044336318969726,51,,CenterFallback,1,32,0,,,[]
20250720_231304_001,-31,NO_RADIO,51,27.6,20.53557951269317,0.0892610549926757,0.0044395923614501,51,,CenterFallback,1,32,0,,,[]
20250720_231304_098,-31,NO_RADIO,51,27.6,20.53557951269317,0.0895242691040039,0.0044465065002441,51,,CenterFallback,1,32,0,,,[]
20250720_231304_195,-31,NO_RADIO,51,27.6,20.53557951269317,0.0958681106567382,0.0042426586151123,51,,CenterFallback,1,32,0,,,[]
20250720_231304_299,-31,NO_RADIO,51,27.6,20.53557951269317,0.0894863605499267,0.0044615268707275,51,,CenterFallback,1,32,0,,,[]
20250720_231304_396,-31,NO_RADIO,51,27.6,20.53557951269317,0.0891432762145996,0.0044264793395996,51,,CenterFallback,1,32,0,,,[]
20250720_231304_492,-31,NO_RADIO,51,27.6,20.53557951269317,0.0946347713470459,0.0044531822204589,51,,CenterFallback,1,32,0,,,[]
20250720_231304_595,-31,NO_RADIO,51,27.6,20.53557951269317,0.0989201068878173,0.0044689178466796,51,,CenterFallback,1,32,0,,,[]
20250720_231304_701,-31,NO_RADIO,51,27.6,20.53557951269317,0.0964291095733642,0.0044634342193603,51,,CenterFallback,1,32,0,,,[]
20250720_231304_805,-30,NO_RADIO,51,27.6,19.539869176009503,0.0958342552185058,0.0043671131134033,51,,CenterFallback,1,32,0,,,[]
20250720_231304_908,-30,NO_RADIO,51,27.6,19.539869176009503,0.0920140743255615,0.004439353942871,51,,CenterFallback,1,32,0,,,[]
20250720_231305_008,-30,51,51,27.6,19.539869176009503,0.0950222015380859,0.004392385482788,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_111,-30,50,50,26.1,20.16422311447306,0.0956566333770752,0.0042634010314941,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250720_231305_214,-30,51,51,27.6,19.539869176009503,0.1075923442840576,0.0042529106140136,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_327,-30,51,51,27.6,19.539869176009503,0.0941541194915771,0.0043630599975585,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_428,-30,51,51,27.6,19.539869176009503,0.0952777862548828,0.0041923522949218,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_531,-30,51,51,27.6,19.539869176009503,0.1069276332855224,0.0048980712890625,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_646,-30,51,51,27.6,19.539869176009503,0.0998806953430175,0.0044162273406982,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_231305_754,-29,50,50,26.1,19.98581286382988,0.0868537425994873,0.0027318000793457,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250720_231305_847,-29,51,51,27.6,18.956136952667435,0.099151611328125,0.0043346881866455,51,51.0,YOLO,1,32,0,18.956136952667435,0.0,[]
