Timestamp,Boresight,Rx Beam Index,Rx Beam Angle,Tx Beam Index,Tx Beam Angle,SNR (dB),Beam Sweep Time (s)
20251222_154558_205,-14,50,26.1,7,36.3,12.09975414770716,7.8545567989349365
20251222_154606_063,18,34,2.9,30,2.9,8.642136714251137,7.899716138839722
20251222_154613_963,49,16,-23.2,30,2.9,8.764502684929269,7.9026877880096436
