Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_154242_300,-40,1,1,-45.0,14.367881389662571,-88.93447875976562,0.2674744129180908,0.1019983291625976
20250723_154241_908,-40,61,61,42.1,14.362302386719136,-88.94245147705078,0.2322866916656494,0.1583344936370849
20250723_154243_067,-39,61,61,42.1,12.750027435986397,-90.34182853698732,0.2330272197723388,0.1019337177276611
20250723_154243_403,-39,60,60,40.6,14.722017354383553,-88.4224235534668,0.2335550785064697,0.1582839488983154
20250723_154243_796,-38,60,60,40.6,14.725556247799048,-88.5678939819336,0.2348175048828125,0.1020035743713378
20250723_154244_134,-38,60,60,40.6,12.499896342890594,-90.43144912719728,0.230072021484375,0.1583297252655029
20250723_154245_249,-37,59,59,39.2,14.007307699248486,-88.9906234741211,0.23122239112854,0.1018669605255127
20250723_154244_857,-37,59,59,39.2,13.87591620516207,-89.46797180175781,0.232738971710205,0.1583008766174316
20250723_154245_977,-36,58,58,37.7,14.477483211343142,-88.7779541015625,0.2309863567352295,0.1019291877746582
20250723_154246_311,-36,58,58,37.7,14.271498812327463,-88.9102409362793,0.2309932708740234,0.1582443714141845
20250723_154247_434,-35,57,57,36.3,12.188409104080831,-90.82069396972656,0.2629182338714599,0.1019599437713623
20250723_154246_702,-35,58,58,37.7,14.276696233061202,-88.93328666687012,0.2350764274597168,0.1019291877746582
20250723_154248_194,-34,57,57,36.3,10.548982799495406,-92.42454528808594,0.2334432601928711,0.1019308567047119
20250723_154247_800,-34,57,57,36.3,11.39942222962955,-91.58552551269533,0.2341315746307373,0.1583483219146728
20250723_154249_260,-33,56,56,34.8,14.398515849086152,-88.7999225616455,0.2347629070281982,0.1583960056304931
20250723_154248_924,-33,56,56,34.8,15.83628805254648,-87.41580772399902,0.2320916652679443,0.1019513607025146
20250723_154250_381,-32,56,56,34.8,12.522550854120098,-90.61642456054688,0.230921983718872,0.1019251346588134
20250723_154249_989,-32,56,56,34.8,12.165473505078268,-90.7342170715332,0.2321865558624267,0.1583397388458252
20250723_154250_715,-31,55,55,33.4,12.709162652353996,-90.27783966064452,0.233018159866333,0.1582200527191162
20250723_154251_107,-31,55,55,33.4,12.872524111901695,-90.23409004211426,0.2315945625305175,0.1019818782806396
20250723_154252_171,-30,54,54,31.9,11.250207199041595,-91.9527587890625,0.2335367202758789,0.1583499908447265
20250723_154251_834,-30,54,54,31.9,14.315775824415638,-88.9102409362793,0.233227252960205,0.1019308567047119
20250723_154252_564,-29,54,54,31.9,11.30013255301823,-91.92092895507812,0.2610504627227783,0.1020679473876953
20250723_154253_319,-29,54,54,31.9,8.71867395707929,-94.45152282714844,0.2310101985931396,0.1020100116729736
20250723_154253_654,-28,53,53,30.5,11.24108847752892,-91.95116729736328,0.2319998741149902,0.1583683490753173
20250723_154254_381,-28,53,53,30.5,10.782954033243897,-92.1320343017578,0.2297337055206298,0.1586334705352783
20250723_154254_771,-27,52,52,29.0,10.716090214769023,-92.3190460205078,0.2329292297363281,0.101933479309082
20250723_154255_504,-27,52,52,29.0,14.74406265520021,-88.39279403686524,0.2325859069824218,0.1020135879516601
20250723_154255_840,-26,51,51,27.6,14.79460825544068,-88.44407920837402,0.2318589687347412,0.158524751663208
20250723_154256_231,-26,52,52,29.0,14.78502329148185,-88.33963775634766,0.2338249683380127,0.1019349098205566
20250723_154256_963,-25,51,51,27.6,13.812268482608232,-89.36996459960938,0.2323532104492187,0.1019997596740722
20250723_154257_298,-25,51,51,27.6,13.13541046594628,-90.0145492553711,0.2322361469268798,0.1583757400512695
20250723_154257_689,-24,50,50,26.1,13.01206162777055,-90.01049995422363,0.2616186141967773,0.1020624637603759
20250723_154258_446,-24,50,50,26.1,13.077819475523055,-90.0145492553711,0.2299771308898925,0.1019682884216308
20250723_154259_505,-23,49,49,24.7,14.52839439311316,-88.50969696044922,0.2334890365600586,0.158381700515747
20250723_154259_169,-23,49,49,24.7,9.50456664324082,-93.180908203125,0.2321143150329589,0.1018650531768798
20250723_154300_233,-22,49,49,24.7,11.752273439039996,-91.43631172180176,0.2301571369171142,0.1586472988128662
20250723_154259_898,-22,49,49,24.7,14.764947364392356,-88.47839012145997,0.2317407131195068,0.1021580696105957
20250723_154300_959,-21,48,48,23.2,12.731454676691271,-90.41012573242188,0.2305355072021484,0.1584563255310058
20250723_154301_349,-21,48,48,23.2,12.708648856908397,-90.27729759216308,0.2286422252655029,0.1019439697265625
20250723_154302_071,-20,47,47,21.8,11.045441003017928,-92.00091552734376,0.231393814086914,0.1023867130279541
20250723_154301_681,-20,47,47,21.8,11.306388929204104,-91.68946838378906,0.2301795482635498,0.158329963684082
20250723_154302_801,-19,47,47,21.8,11.149604157292032,-91.87364959716795,0.2335588932037353,0.1019980907440185
20250723_154303_529,-19,46,46,20.3,9.01181364025834,-94.1500015258789,0.2311048507690429,0.1019685268402099
20250723_154303_863,-18,46,46,20.3,8.1211082788993,-94.68475341796876,0.2303371429443359,0.1582543849945068
20250723_154304_253,-18,46,46,20.3,8.03804219101707,-95.32933807373048,0.2312614917755127,0.1019752025604248
20250723_154304_588,-17,45,45,18.9,12.014400206201287,-91.02214050292967,0.2307476997375488,0.1582775115966797
20250723_154304_978,-17,45,45,18.9,10.141831411058476,-92.85452270507812,0.2313411235809326,0.1020169258117675
20250723_154306_435,-16,44,44,17.4,8.39522033534412,-94.59581756591795,0.2335877418518066,0.101935863494873
20250723_154305_705,-16,45,45,18.9,9.507155987465666,-93.4181983947754,0.2335569858551025,0.1020290851593017
20250723_154307_502,-15,43,43,16.0,14.451495510687806,-88.7779541015625,0.2330026626586914,0.1583139896392822
20250723_154306_772,-15,44,44,17.4,10.139330717727432,-93.03507995605467,0.2324986457824707,0.1582612991333007
20250723_154307_895,-14,43,43,16.0,14.30944133727884,-88.9102409362793,0.2616240978240967,0.1020214557647705
20250723_154308_260,-14,43,43,16.0,10.905833981625136,-91.70451354980467,0.2353034019470214,0.1582858562469482
20250723_154308_655,-13,42,42,14.5,10.975668052608968,-91.92092895507812,0.2329533100128173,0.1019032001495361
20250723_154308_991,-13,42,42,14.5,11.526044222785572,-91.4554443359375,0.2293124198913574,0.1583442687988281
20250723_154310_104,-12,42,42,14.5,8.816157551665142,-94.3353370666504,0.2298293113708496,0.1019396781921386
20250723_154310_437,-12,41,41,13.1,12.499655397583863,-90.52990379333497,0.2318196296691894,0.1583082675933838
20250723_154311_163,-11,41,41,13.1,9.807392109541851,-93.3537826538086,0.2329945564270019,0.1583173274993896
