Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_052234_180,-45,NO_RADIO,32,0,6.738431091308584,-96.12396850585938,-96.12396850585938,0.24565577507019043,0.10214662551879883,32,,CenterFallback,1,32,0,,
20250721_052234_532,-45,NO_RADIO,32,0,7.1368180459217,-96.04537200927734,-96.04537200927734,0.2269442081451416,0.15607500076293945,32,,CenterFallback,1,32,0,,
20250721_052234_916,-45,NO_RADIO,32,0,7.145622277425389,-95.65385437011719,-95.65385437011719,0.09211015701293945,0.10170626640319824,32,,CenterFallback,1,32,0,,
20250721_052235_112,-45,NO_RADIO,32,0,7.059471008624115,-95.76765441894531,-95.76765441894531,0.09169912338256836,0.1580953598022461,32,,CenterFallback,1,32,0,,
20250721_052235_363,-45,NO_RADIO,32,0,6.88790662750516,-96.04537200927734,-96.04537200927734,0.09225988388061523,0.10192322731018066,32,,CenterFallback,1,32,0,,
20250721_052235_558,-45,NO_RADIO,32,0,6.485542502963952,-96.29843139648438,-96.29843139648438,0.09514236450195312,0.15813159942626953,32,,CenterFallback,1,32,0,,
20250721_052235_813,-45,NO_RADIO,32,0,7.652065460597214,-95.32933807373047,-95.32933807373047,0.09064388275146484,0.10166144371032715,32,,CenterFallback,1,32,0,,
20250721_052236_007,-44,NO_RADIO,32,0,7.069756856304878,-96.04537200927734,-96.04537200927734,0.09572815895080566,0.1581566333770752,32,,CenterFallback,1,32,0,,
20250721_052236_262,-44,NO_RADIO,32,0,7.077514587348688,-96.04537200927734,-96.04537200927734,0.09090805053710938,0.10174393653869629,32,,CenterFallback,1,32,0,,
20250721_052236_456,-44,NO_RADIO,32,0,6.872249253300936,-96.04537200927734,-96.04537200927734,0.08869767189025879,0.15822291374206543,32,,CenterFallback,1,32,0,,
20250721_052236_705,-44,NO_RADIO,32,0,6.82120689139785,-96.04537200927734,-96.04537200927734,0.09098529815673828,0.1017923355102539,32,,CenterFallback,1,32,0,,
20250721_052236_899,-44,NO_RADIO,32,0,7.079481147691325,-96.04537200927734,-96.04537200927734,0.0897221565246582,0.15822744369506836,32,,CenterFallback,1,32,0,,
20250721_052237_148,-44,NO_RADIO,32,0,6.949906675126002,-96.04537200927734,-96.04537200927734,0.09129953384399414,0.10169863700866699,32,,CenterFallback,1,32,0,,
20250721_052237_343,-44,NO_RADIO,32,0,6.8949941943110105,-96.25521850585938,-96.25521850585938,0.09186792373657227,0.15814805030822754,32,,CenterFallback,1,32,0,,
20250721_052237_594,-44,NO_RADIO,32,0,6.923024080182188,-96.03931198120118,-96.03931198120118,0.08715939521789551,0.10169410705566406,32,,CenterFallback,1,32,0,,
20250721_052237_784,-44,NO_RADIO,32,0,7.082262299975184,-95.76765441894531,-95.76765441894531,0.09232950210571289,0.15815353393554688,32,,CenterFallback,1,32,0,,
