Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_052303_466,-31,NO_RADIO,51,27.6,20.39374839109405,-82.67144775390625,-82.67144775390625,0.0894632339477539,0.1017355918884277,51,,CenterFallback,1,32,0,,
20250721_052302_120,-31,NO_RADIO,51,27.6,20.62057999731428,-82.48683815002441,-82.48683815002441,0.0906648635864257,0.1017374992370605,51,,CenterFallback,1,32,0,,
20250721_052303_019,-31,NO_RADIO,51,27.6,20.266688027506987,-82.64272117614746,-82.64272117614746,0.0915932655334472,0.1022124290466308,51,,CenterFallback,1,32,0,,
20250721_052301_871,-31,NO_RADIO,51,27.6,20.55996769961766,-82.51591758728027,-82.51591758728027,0.0898194313049316,0.1581716537475586,51,,CenterFallback,1,32,0,,
20250721_052303_659,-31,NO_RADIO,51,27.6,20.50198579758425,-82.52318840026855,-82.52318840026855,0.0977394580841064,0.1580698490142822,51,,CenterFallback,1,32,0,,
20250721_052302_314,-31,NO_RADIO,51,27.6,20.78550201398528,-82.29055328369141,-82.29055328369141,0.0943524837493896,0.1582062244415283,51,,CenterFallback,1,32,0,,
20250721_052302_764,-31,NO_RADIO,51,27.6,20.460513718010347,-82.53567771911621,-82.53567771911621,0.0951488018035888,0.1582746505737304,51,,CenterFallback,1,32,0,,
20250721_052302_568,-31,NO_RADIO,51,27.6,20.62319275151559,-82.31894416809082,-82.31894416809082,0.0929794311523437,0.101675271987915,51,,CenterFallback,1,32,0,,
20250721_052303_214,-31,NO_RADIO,51,27.6,20.375667644493817,-82.77748222351075,-82.77748222351075,0.0926182270050048,0.1582140922546386,51,,CenterFallback,1,32,0,,
20250721_052303_916,-30,NO_RADIO,51,27.6,20.584848509848754,-82.4581298828125,-82.4581298828125,0.0938167572021484,0.1017353534698486,51,,CenterFallback,1,32,0,,
20250721_052304_113,-30,51,51,27.6,19.757889937523288,-83.24268074035645,-83.24268074035645,0.0968894958496093,0.1580042839050293,51,51.0,YOLO,1,32,0,19.757889937523288,0.0
20250721_052305_009,-30,51,51,27.6,19.61157140495537,-83.37245025634766,-83.37245025634766,0.0931971073150634,0.158046007156372,51,51.0,YOLO,1,32,0,19.61157140495537,0.0
20250721_052304_567,-30,51,51,27.6,19.97211392488211,-82.99805526733398,-82.99805526733398,0.0903518199920654,0.1580915451049804,51,51.0,YOLO,1,32,0,19.97211392488211,0.0
