Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_195703_598,-45,35,35,4.4,10.161620305063124,-92.6426284790039,-92.6426284790039,0.1051394939422607,0.1020827293395996,35,35.0,YOLO,1,51,27.6,10.161620305063124,0.0,"[12, 12, 1, 0]"
20250723_195703_807,-36,34,34,2.9,8.816750265783853,-92.14871215820312,-92.14871215820312,0.1017050743103027,2.2548274993896484,34,47.0,NeighborSearch,15,40,11.6,10.717161261682634,7.0,"[12, 12, 1, 0, 7]"
20250723_195706_165,-35,28,28,-5.8,11.043041015057256,-91.68871841430663,-91.68871841430663,0.1011824607849121,0.1022214889526367,28,28.0,YOLO,1,40,11.6,11.043041015057256,0.0,"[12, 12, 1, 0, 7, 0]"
20250723_195706_370,-21,20,20,-17.4,6.897148922041069,-91.92092895507812,-91.92092895507812,0.0965673923492431,3.3032238483428955,20,36.0,NeighborSearch,23,25,-10.2,10.704661729838064,11.0,"[12, 12, 1, 0, 7, 0, 11]"
20250723_195709_771,-20,18,18,-20.3,10.130731823944728,-92.478271484375,-92.478271484375,0.1304848194122314,0.1020724773406982,18,18.0,YOLO,1,25,-10.2,10.130731823944728,0.0,"[12, 12, 1, 0, 7, 0, 11, 0]"
20250723_195710_005,-5,8,8,-34.8,6.873016344072468,-91.68871841430663,-91.68871841430663,0.1047351360321044,3.6666126251220703,8,26.0,NeighborSearch,26,13,-27.6,10.98991750087984,13.0,"[12, 12, 1, 0, 7, 0, 11, 0, 13]"
20250723_195713_778,4,7,7,-36.3,6.843060834288536,-92.85452270507812,-92.85452270507812,0.1200268268585205,2.095003604888916,7,6.0,NeighborSearch,14,13,-27.6,9.834095459421803,-7.0,"[12, 12, 1, 0, 7, 0, 11, 0, 13, -7]"
20250723_195715_995,5,NO_RADIO,7,-36.3,7.898680609090135,-94.92041473388672,-94.92041473388672,0.1033639907836914,0.1584289073944091,7,,CenterFallback,1,32,0.0,,,"[12, 12, 1, 0, 7, 0, 11, 0, 13, -7]"
20250723_195716_258,5,NO_RADIO,7,-36.3,7.7697957830124835,-94.96305084228516,-94.96305084228516,0.0997829437255859,0.1020622253417968,7,,CenterFallback,1,32,0.0,,,"[12, 12, 1, 0, 7, 0, 11, 0, 13, -7]"
20250723_195716_461,7,NO_RADIO,7,-36.3,7.01104603739347,-95.6165771484375,-95.6165771484375,0.1012971401214599,0.1583583354949951,7,,CenterFallback,1,32,0.0,,,"[12, 12, 1, 0, 7, 0, 11, 0, 13, -7]"
20250723_195716_723,37,63,63,45.0,6.813013862852685,-90.34347534179688,-90.34347534179688,0.1062588691711425,7.452333211898804,63,9.0,NeighborSearch,55,63,45.0,11.994382036561476,-54.0,"[12, 1, 0, 7, 0, 11, 0, 13, -7, -54]"
20250723_195724_284,38,NO_RADIO,63,45.0,6.529722148577051,-96.29843139648438,-96.29843139648438,0.1240530014038086,0.1587469577789306,63,,CenterFallback,1,32,0.0,,,"[12, 1, 0, 7, 0, 11, 0, 13, -7, -54]"
