Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_025739_760,-65,NO_RADIO,32,0,7.262582321167017,-96.25521850585938,-96.25521850585938,0.10973048210144043,0.10257554054260254,32,,CenterFallback,1,32,0,,,[],0.1092844009399414,0.05057096481323242,0.05051445960998535,0.0004467964172363281,0.0010035037994384766
20250724_025739_977,-65,NO_RADIO,32,0,6.8330356220543536,-96.38617706298828,-96.38617706298828,0.09890127182006836,0.15629863739013672,32,,CenterFallback,1,32,0,,,[],0.09850621223449707,0.050445556640625,0.05045342445373535,0.054656028747558594,0.0006859302520751953
20250724_025740_234,-64,NO_RADIO,32,0,6.763359563230239,-96.3817897796631,-96.3817897796631,0.10220098495483398,0.1020815372467041,32,,CenterFallback,1,32,0,,,[],0.10187911987304688,0.050492048263549805,0.05049419403076172,0.0003960132598876953,0.0006608963012695312
20250724_025740_440,-64,NO_RADIO,32,0,6.812685377019648,-96.29843139648438,-96.29843139648438,0.10152697563171387,0.15848827362060547,32,,CenterFallback,1,32,0,,,[],0.10120606422424316,0.05052375793457031,0.05047249794006348,0.056764841079711914,0.0006690025329589844
20250724_025740_702,-63,NO_RADIO,32,0,6.763932098014095,-96.25521850585938,-96.25521850585938,0.10054492950439453,0.10203361511230469,32,,CenterFallback,1,32,0,,,[],0.10022592544555664,0.05047774314880371,0.05047607421875,0.00040221214294433594,0.0006418228149414062
20250724_025740_906,-63,NO_RADIO,32,0,6.747738491177643,-96.43071746826172,-96.43071746826172,0.10026907920837402,0.15837478637695312,32,,CenterFallback,1,32,0,,,[],0.09993505477905273,0.05047297477722168,0.050444602966308594,0.05674862861633301,0.0006589889526367188
20250724_025741_166,-62,NO_RADIO,32,0,7.106311458968335,-96.12810516357422,-96.12810516357422,0.10502243041992188,0.10207700729370117,32,,CenterFallback,1,32,0,,,[],0.10469341278076172,0.05047488212585449,0.05046653747558594,0.00040602684020996094,0.0006914138793945312
20250724_025741_375,-62,NO_RADIO,32,0,7.1858854740185905,-96.25521850585938,-96.25521850585938,0.10276556015014648,0.15847992897033691,32,,CenterFallback,1,32,0,,,[],0.10244989395141602,0.05049896240234375,0.05047917366027832,0.0567319393157959,0.0007183551788330078
20250724_025741_638,-61,NO_RADIO,32,0,7.112091101864678,-96.29843139648438,-96.29843139648438,0.10529708862304688,0.10263705253601074,32,,CenterFallback,1,32,0,,,[],0.10498738288879395,0.05057263374328613,0.050524234771728516,0.0004601478576660156,0.0010242462158203125
20250724_025741_848,-61,NO_RADIO,32,0,7.23489810747823,-96.12810516357422,-96.12810516357422,0.08635425567626953,0.15870308876037598,32,,CenterFallback,1,32,0,,,[],0.08581185340881348,0.050461530685424805,0.05050396919250488,0.0567622184753418,0.0009124279022216797
20250724_025742_095,-60,NO_RADIO,32,0,7.584970375710327,-95.76765441894531,-95.76765441894531,0.09887528419494629,0.10225772857666016,32,,CenterFallback,1,32,0,,,[],0.0984964370727539,0.05048108100891113,0.050603628158569336,0.0004286766052246094,0.0007059574127197266
20250724_025742_298,-60,NO_RADIO,32,0,7.10706892329722,-96.04537200927734,-96.04537200927734,0.1009829044342041,0.15848493576049805,32,,CenterFallback,1,32,0,,,[],0.10060405731201172,0.05053091049194336,0.050478458404541016,0.056735992431640625,0.0006818771362304688
