Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250713_195910_544,-90,NO_RADIO,32,0,7.02877494812013,-95.9241714477539,-95.9241714477539,0.1132197380065918,0.12486076354980469,32,,,,CenterFallback,1,,,[]
20250713_195910_785,-90,NO_RADIO,32,0,7.052561081869612,-96.12396850585938,-96.12396850585938,0.09597516059875488,0.21471071243286133,32,,,,CenterFallback,1,,,[]
20250713_195911_097,-90,NO_RADIO,32,0,6.955034121668575,-95.91634559631349,-95.91634559631349,0.08452939987182617,0.14055609703063965,32,,,,CenterFallback,1,,,[]
20250713_195911_323,-90,NO_RADIO,32,0,6.554452344273187,-96.29843139648438,-96.29843139648438,0.08129739761352539,0.16943693161010742,32,,,,CenterFallback,1,,,[]
20250713_195911_575,-90,NO_RADIO,32,0,6.916646889430012,-96.12810516357422,-96.12810516357422,0.06728768348693848,0.13878297805786133,32,,,,CenterFallback,1,,,[]
20250713_195911_782,-90,NO_RADIO,32,0,6.989007311122151,-96.12810516357422,-96.12810516357422,0.0727086067199707,0.19295620918273926,32,,,,CenterFallback,1,,,[]
20250713_195912_049,-90,NO_RADIO,32,0,6.9854005655382565,-96.12810516357422,-96.12810516357422,0.07601261138916016,0.10565352439880371,32,,,,CenterFallback,1,,,[]
20250713_195912_232,-90,NO_RADIO,32,0,7.052338093658875,-96.29843139648438,-96.29843139648438,0.07493329048156738,0.17576050758361816,32,,,,CenterFallback,1,,,[]
20250713_195912_484,-90,NO_RADIO,32,0,7.212228072326269,-95.76196441650391,-95.76196441650391,0.07633042335510254,0.11730480194091797,32,,,,CenterFallback,1,,,[]
20250713_195912_678,-90,NO_RADIO,32,0,7.210587680999453,-95.9241714477539,-95.9241714477539,0.07764935493469238,0.1985933780670166,32,,,,CenterFallback,1,,,[]
20250713_195912_956,-90,NO_RADIO,32,0,6.993504112349058,-96.25521850585938,-96.25521850585938,0.08045053482055664,0.10536885261535645,32,,,,CenterFallback,1,,,[]
20250713_195913_143,-90,NO_RADIO,32,0,6.997023148267758,-96.04537200927734,-96.04537200927734,0.07370424270629883,0.16275930404663086,32,,,,CenterFallback,1,,,[]
20250713_195913_380,-90,NO_RADIO,32,0,7.124055760224138,-95.43484497070312,-95.43484497070312,0.0760354995727539,0.1385200023651123,32,,,,CenterFallback,1,,,[]
20250713_195913_596,-90,NO_RADIO,32,0,7.1055888079857255,-95.65385437011719,-95.65385437011719,0.07775020599365234,0.1972181797027588,32,,,,CenterFallback,1,,,[]
20250713_195913_872,-90,NO_RADIO,32,0,7.114289199439355,-96.04537200927734,-96.04537200927734,0.08146286010742188,0.10764002799987793,32,,,,CenterFallback,1,,,[]
20250713_195914_062,-90,NO_RADIO,32,0,7.1056083542268595,-96.04537200927734,-96.04537200927734,0.07977676391601562,0.24802637100219727,32,,,,CenterFallback,1,,,[]
20250713_195914_392,-90,NO_RADIO,32,0,6.856336011137728,-96.29843139648438,-96.29843139648438,0.08132266998291016,0.14852142333984375,32,,,,CenterFallback,1,,,[]
20250713_195914_622,-90,NO_RADIO,32,0,6.9695620024385505,-96.12810516357422,-96.12810516357422,0.06689047813415527,0.20267224311828613,32,,,,CenterFallback,1,,,[]
20250713_195914_893,-90,NO_RADIO,32,0,6.970007688692164,-96.04537200927734,-96.04537200927734,0.07357978820800781,0.13978862762451172,32,,,,CenterFallback,1,,,[]
20250713_195915_108,-90,NO_RADIO,32,0,7.122950468565023,-95.76765441894531,-95.76765441894531,0.07886219024658203,0.2327730655670166,32,,,,CenterFallback,1,,,[]
