Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_014832_992,-5,39,39,10.2,14.460230045104296,-87.94153594970703,-87.94153594970703,0.1020729541778564,0.2618443965911865,39,39.0,OffsetFailed,2,37,7.3,13.998188948612436,-2.0,[],0.1017053127288818,0.0504555702209472,0.0504405498504638,0.0567564964294433,0.0007591247558593
20250724_014833_358,-4,39,39,10.2,14.17832296661514,-88.6641616821289,-88.6641616821289,0.1055696010589599,0.2610034942626953,39,39.0,OffsetFailed,2,37,7.3,13.486102948362998,-2.0,[],0.1052522659301757,0.0504431724548339,0.0504870414733886,0.0567307472229003,0.0007078647613525
20250724_014833_726,-3,39,39,10.2,13.102761923815848,-87.97175979614258,-87.97175979614258,0.1009063720703125,0.2611086368560791,39,39.0,OffsetFailed,2,36,5.8,13.994075155246064,-3.0,[],0.1005439758300781,0.0504558086395263,0.0505657196044921,0.0567734241485595,0.000669240951538
20250724_014834_090,-2,38,38,8.7,12.778309363978096,-87.30570983886719,-87.30570983886719,0.1030604839324951,0.2613275051116943,38,38.0,OffsetFailed,2,36,5.8,14.49249869427365,-2.0,[],0.102752685546875,0.0504508018493652,0.0505533218383789,0.0567281246185302,0.0006830692291259
20250724_014834_456,-2,38,38,8.7,11.431722460065671,-90.7815170288086,-90.7815170288086,0.1030128002166748,0.2610726356506347,38,38.0,OffsetFailed,2,35,4.4,11.170258257218933,-3.0,[],0.1027045249938964,0.0504639148712158,0.0504682064056396,0.0567595958709716,0.000685691833496
20250724_014834_821,-1,37,37,7.3,13.932525065920387,-88.56679840087891,-88.56679840087891,0.101372480392456,0.2614006996154785,37,37.0,OffsetFailed,2,35,4.4,13.355684522239528,-2.0,[],0.1010429859161377,0.0504415035247802,0.050469160079956,0.0567409992218017,0.0007672309875488
20250724_014835_186,0,37,37,7.3,13.30807153317761,-89.11843223571778,-89.11843223571778,0.1015172004699707,0.2633187770843506,37,37.0,OffsetFailed,2,34,2.9,13.017094524626287,-3.0,[],0.1011722087860107,0.0504291057586669,0.0504655838012695,0.056797981262207,0.0006461143493652
20250724_014835_552,1,36,36,5.8,10.48094472943913,-87.91343383789062,-87.91343383789062,0.104083776473999,0.2612257003784179,36,36.0,OffsetFailed,2,33,1.5,13.64577809220117,-3.0,[],0.103727102279663,0.0504891872406005,0.0504844188690185,0.0567340850830078,0.0006687641143798
20250724_014835_919,1,35,35,4.4,10.494838464529522,-89.74706268310547,-89.74706268310547,0.1006507873535156,0.2611253261566162,35,35.0,OffsetFailed,2,33,1.5,12.408731497563736,-2.0,[],0.1002829074859619,0.050506591796875,0.0504617691040039,0.0568122863769531,0.0006814002990722
20250724_014836_283,2,35,35,4.4,9.204383141930492,-87.29859733581543,-87.29859733581543,0.1023085117340087,0.2609696388244629,35,35.0,OffsetFailed,2,32,0.0,14.55920812387187,-3.0,[],0.1019802093505859,0.0504736900329589,0.0504806041717529,0.0567572116851806,0.0006520748138427
