Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_172029_943,-32,NO_RADIO,32,0.0,,0.1480166912078857,0.000856876373291
20250623_172030_094,-31,NO_RADIO,32,0.0,,0.1454215049743652,0.0009758472442626
20250623_172030_383,-30,51,51,27.6,36.98859311606721,0.184664249420166,0.0010919570922851
20250623_172030_746,-29,50,50,26.1,37.28952889803539,0.1746220588684082,0.0011334419250488
20250623_172030_923,-28,50,50,26.1,35.97841705067741,0.1794376373291015,0.0009989738464355
20250623_172031_104,-27,49,49,24.7,37.13923419132509,0.1809072494506836,0.001023530960083
20250623_172031_462,-26,48,48,23.2,37.345967950827685,0.1748044490814209,0.0010311603546142
20250623_172031_639,-25,47,47,21.8,36.93740774794229,0.207402229309082,0.0010397434234619
20250623_172031_849,-24,47,47,21.8,35.53567195911971,0.1763081550598144,0.0009810924530029
20250623_172032_209,-23,46,46,20.3,35.64232810817132,0.1773617267608642,0.0009562969207763
20250623_172032_388,-22,46,46,20.3,32.92536425200893,0.1713945865631103,0.0010552406311035
20250623_172032_562,-21,45,45,18.9,34.64434977080153,0.177764892578125,0.0010721683502197
20250623_172032_928,-20,44,44,17.4,36.11593697153989,0.1767613887786865,0.0010826587677001
20250623_172033_107,-19,43,43,16.0,36.818106639893536,0.1804084777832031,0.0009500980377197
20250623_172033_473,-18,43,43,16.0,34.4172661917743,0.1692993640899658,0.0010368824005126
20250623_172033_644,-17,42,42,14.5,35.52677154188616,0.1803674697875976,0.0011420249938964
20250623_172034_006,-16,41,41,13.1,35.57182981113544,0.1797316074371338,0.0013661384582519
20250623_172034_189,-15,40,40,11.6,38.33252326460904,0.1707448959350586,0.0011088848114013
20250623_172034_362,-14,40,40,11.6,35.76359405300283,0.178321361541748,0.0013511180877685
20250623_172034_719,-13,39,39,10.2,37.39151482121171,0.173746109008789,0.0014553070068359
20250623_172034_896,-12,38,38,8.7,37.28685317028297,0.1777613162994384,0.0010321140289306
20250623_172035_076,-11,38,38,8.7,35.49131228992866,0.1823132038116455,0.0009715557098388
20250623_172035_261,-10,38,38,8.7,34.09381650612886,0.2053830623626709,0.0009675025939941
20250623_172035_657,-9,36,36,5.8,37.61015430462598,0.1703431606292724,0.0011076927185058
20250623_172035_830,-8,36,36,5.8,36.46838627201015,0.1774837970733642,0.0010159015655517
20250623_172036_192,-7,35,35,4.4,34.62115084545157,0.1782472133636474,0.0011231899261474
20250623_172036_373,-6,34,34,2.9,35.818977001439976,0.1704523563385009,0.0010170936584472
20250623_172036_722,-5,33,33,1.5,37.59425230797274,0.2030000686645507,0.0012853145599365
20250623_172036_928,-4,33,33,1.5,35.593877312089006,0.174586534500122,0.0010299682617187
20250623_172037_104,-3,32,32,0.0,36.465062641877175,0.1793644428253173,0.0009932518005371
20250623_172037_460,-2,31,31,-1.5,37.31639438397794,0.1860733032226562,0.0014023780822753
20250623_172037_649,-1,31,31,-1.5,35.42670311735975,0.1773104667663574,0.0009970664978027
20250623_172037_829,0,30,30,-2.9,37.20134048352229,0.1797735691070556,0.0010173320770263
20250623_172038_195,1,29,29,-4.4,37.25000841227917,0.1807928085327148,0.0009393692016601
20250623_172038_378,2,29,29,-4.4,34.58083568474623,0.1806135177612304,0.0010650157928466
20250623_172038_561,3,28,28,-5.8,34.9213330924981,0.1757440567016601,0.001124620437622
20250623_172038_923,4,27,27,-7.3,37.43599377972202,0.17435884475708,0.001065969467163
20250623_172039_100,5,27,27,-7.3,35.835301399501304,0.1845531463623047,0.0012071132659912
20250623_172039_467,6,26,26,-8.7,35.85203442317475,0.1857457160949707,0.0010991096496582
20250623_172039_655,7,25,25,-10.2,36.45014934160088,0.1734590530395507,0.0011324882507324
20250623_172039_831,8,24,24,-11.6,37.19846896186141,0.1797382831573486,0.0010237693786621
20250623_172040_013,9,24,24,-11.6,35.204449442814166,0.1806812286376953,0.0009472370147705
20250623_172040_381,10,23,23,-13.1,35.217612677960744,0.1790659427642822,0.0013613700866699
20250623_172040_563,11,23,23,-13.1,33.48524615793838,0.1752982139587402,0.0013513565063476
20250623_172040_929,12,22,22,-14.5,35.54120049871278,0.1969916820526123,0.0013625621795654
20250623_172041_129,13,21,21,-16.0,36.92530858032935,0.1792116165161132,0.0009653568267822
20250623_172041_310,14,20,20,-17.4,36.45593018693571,0.1816239356994629,0.0012624263763427
20250623_172041_680,15,19,19,-18.9,37.495029403225686,0.1853151321411132,0.0010526180267333
20250623_172041_867,16,19,19,-18.9,35.95678803316607,0.1773192882537841,0.0009500980377197
20250623_172042_225,17,18,18,-20.3,37.22211543231438,0.178356647491455,0.0010974407196044
20250623_172042_406,18,17,17,-21.8,37.27458655325306,0.1756258010864257,0.001387596130371
20250623_172042_585,19,17,17,-21.8,35.60086651738308,0.1765480041503906,0.0010809898376464
20250623_172042_945,20,16,16,-23.2,37.02526515990832,0.1801905632019043,0.0011451244354248
20250623_172043_128,21,15,15,-24.7,37.21574499438449,0.1774344444274902,0.0013058185577392
20250623_172043_490,22,15,15,-24.7,35.79840926927523,0.1701688766479492,0.0011203289031982
