Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250714_073428_740,-90,50,50,26.1,7.112900772094719,-93.74571990966797,-93.74571990966797,0.1409163475036621,3.6090164184570312,50,44,44,-17.4,NeighborSearch,21,8.510561289855076,-6,[]
20250714_073432_493,-90,NO_RADIO,50,26.1,6.762499918032034,-95.32933807373047,-95.32933807373047,0.08639001846313477,0.16202354431152344,50,,,,CenterFallback,1,,,[]
20250714_073432_743,-90,NO_RADIO,50,26.1,7.0944515967131565,-95.32933807373047,-95.32933807373047,0.09304237365722656,0.11119246482849121,50,,,,CenterFallback,1,,,[]
20250714_073432_948,-90,NO_RADIO,50,26.1,7.226049257774392,-95.32933807373047,-95.32933807373047,0.08072590827941895,0.16474485397338867,50,,,,CenterFallback,1,,,[]
20250714_073433_195,-90,NO_RADIO,50,26.1,7.391293153390549,-94.96305084228516,-94.96305084228516,0.07613182067871094,0.1084895133972168,50,,,,CenterFallback,1,,,[]
20250714_073433_380,-90,NO_RADIO,50,26.1,7.223527314670548,-95.32933807373047,-95.32933807373047,0.07407498359680176,0.20703792572021484,50,,,,CenterFallback,1,,,[]
20250714_073433_663,-90,43,43,16.0,7.138808803401091,-94.93123626708984,-94.93123626708984,0.14174628257751465,5.21663761138916,43,46,46,-20.3,NeighborSearch,21,7.478891462445773,3,[]
20250714_073439_022,-90,22,22,-14.5,6.587852007229486,-91.99850769042969,-91.99850769042969,0.15354418754577637,3.5434160232543945,22,31,31,1.5,NeighborSearch,21,10.415804549979669,9,[]
20250714_073442_720,-90,NO_RADIO,22,-14.5,6.597855374296643,-95.65385437011719,-95.65385437011719,0.09484457969665527,0.132035493850708,22,,,,CenterFallback,1,,,[]
20250714_073442_948,-90,NO_RADIO,22,-14.5,7.47902020012387,-94.93123626708984,-94.93123626708984,0.09582901000976562,0.20969343185424805,22,,,,CenterFallback,1,,,[]
20250714_073443_255,-90,NO_RADIO,22,-14.5,7.4765082280276545,-95.14919929504396,-95.14919929504396,0.08238863945007324,0.13783693313598633,22,,,,CenterFallback,1,,,[]
20250714_073443_476,-90,NO_RADIO,22,-14.5,7.348930059207191,-94.96305084228516,-94.96305084228516,0.07682585716247559,0.16422438621520996,22,,,,CenterFallback,1,,,[]
20250714_073443_719,-90,NO_RADIO,22,-14.5,7.6929481343876915,-94.56656646728516,-94.56656646728516,0.07748174667358398,0.13109588623046875,22,,,,CenterFallback,1,,,[]
20250714_073443_928,-90,NO_RADIO,22,-14.5,8.675810783600056,-93.91798400878906,-93.91798400878906,0.07484626770019531,0.17843914031982422,22,,,,CenterFallback,1,,,[]
20250714_073444_183,-90,NO_RADIO,22,-14.5,8.442113743538386,-93.99015884399414,-93.99015884399414,0.11044096946716309,0.10779452323913574,22,,,,CenterFallback,1,,,[]
20250714_073444_402,-90,NO_RADIO,22,-14.5,7.342324369478149,-94.96146011352539,-94.96146011352539,0.07536077499389648,0.1860198974609375,22,,,,CenterFallback,1,,,[]
20250714_073444_665,-90,NO_RADIO,22,-14.5,7.682655864011309,-94.68475341796875,-94.68475341796875,0.06332278251647949,0.1212620735168457,22,,,,CenterFallback,1,,,[]
20250714_073444_850,-90,51,51,27.6,37.39057075378754,-65.17480545043945,-65.17480545043945,0.10000896453857422,0.16511273384094238,51,51,51,-27.6,YOLO,1,37.39057075378754,0,[0]
20250714_073445_117,-90,50,50,26.1,35.55578025851334,-66.82622451782227,-66.82622451782227,0.09630370140075684,0.10801148414611816,50,50,50,-26.1,YOLO,1,35.55578025851334,0,"[0, 0]"
20250714_073445_322,-90,49,49,24.7,34.62965685489536,-67.56785774230957,-67.56785774230957,0.09386396408081055,0.1634061336517334,49,49,49,-24.7,YOLO,1,34.62965685489536,0,"[0, 0, 0]"
20250714_073445_581,-90,48,48,23.2,32.421614302003675,-69.69546356201172,-69.69546356201172,0.0955049991607666,0.2049579620361328,48,48,48,-23.2,YOLO,1,32.421614302003675,0,"[0, 0, 0, 0]"
