Timestamp,Boresight,Rx Beam Index,Rx Beam Angle,Tx Beam Index,Tx Beam Angle,SNR (dB),Beam Sweep Time (s)
20251222_162257_865,-14,51,27.6,7,36.3,11.203457005121637,7.85692024230957
20251222_162305_725,18,33,1.5,31,1.5,9.242664821122844,7.903199911117554
