Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250722_121547_111,-32,NO_RADIO,32,0.0,7.790931072012057,0.1379220485687255,0.0359561443328857
20250722_121547_286,-32,NO_RADIO,32,0.0,7.790931072012057,0.1406977176666259,0.0503480434417724
20250722_121547_828,-31,NO_RADIO,32,0.0,7.87817690350245,0.1397445201873779,0.041799783706665
20250722_121548_011,-31,NO_RADIO,32,0.0,7.87817690350245,0.1408307552337646,0.0436460971832275
20250722_121548_371,-30,31,31,-1.5,7.371754472365893,0.1727077960968017,0.0454113483428955
20250722_121548_197,-30,NO_RADIO,32,0.0,7.37175304663414,0.1381857395172119,0.035245656967163
20250722_121548_591,-29,31,31,-1.5,7.171593509006385,0.159085988998413,0.0472841262817382
20250722_121548_798,-29,31,31,-1.5,7.171593509006385,0.1568949222564697,0.0446994304656982
20250722_121549_209,-28,31,31,-1.5,7.171183040443779,0.1626243591308593,0.047325849533081
20250722_121549_420,-28,30,30,-2.9,6.967181217315201,0.1554203033447265,0.037076711654663
20250722_121549_825,-27,29,29,-4.4,7.170775669147403,0.154428482055664,0.0438344478607177
20250722_121549_614,-27,30,30,-2.9,6.961432666855004,0.1574597358703613,0.0518765449523925
20250722_121550_431,-26,28,28,-5.8,6.509768319385074,0.1637365818023681,0.0354540348052978
20250722_121550_024,-26,29,29,-4.4,7.170775669147403,0.1576874256134033,0.0440406799316406
20250722_121550_834,-25,27,27,-7.3,7.014744699652482,0.1582763195037841,0.0440104007720947
20250722_121550_632,-25,28,28,-5.8,6.907506908042805,0.1567556858062744,0.0439558029174804
20250722_121551_227,-24,27,27,-7.3,6.568678517220917,0.1714344024658203,0.0442728996276855
20250722_121551_037,-24,27,27,-7.3,7.014744699652482,0.150407075881958,0.0382688045501709
20250722_121551_654,-23,26,26,-8.7,6.961241762591058,0.1533215045928955,0.0428521633148193
20250722_121551_851,-23,26,26,-8.7,6.961241762591058,0.1515524387359619,0.0355780124664306
20250722_121552_431,-22,25,25,-10.2,7.01454264277065,0.1555821895599365,0.0352256298065185
20250722_121552_235,-22,26,26,-8.7,6.907303710987037,0.1595594882965088,0.034999132156372
20250722_121552_623,-21,25,25,-10.2,7.030253409483194,0.1602671146392822,0.0356655120849609
20250722_121552_820,-21,24,24,-11.6,7.370404447504001,0.15635347366333,0.0361144542694091
20250722_121553_013,-20,24,24,-11.6,7.370404447504001,0.1619384288787841,0.0367131233215332
20250722_121553_213,-20,24,24,-11.6,7.419073626076013,0.1579194068908691,0.0361292362213134
20250722_121553_810,-19,23,23,-13.1,6.961739683173292,0.1607677936553955,0.0447893142700195
20250722_121553_608,-19,23,23,-13.1,6.961739683173292,0.1553354263305664,0.045253038406372
20250722_121554_016,-18,22,22,-14.5,6.569210001555675,0.162236213684082,0.0428018569946289
20250722_121554_413,-18,21,21,-16.0,6.913411759172689,0.1530098915100097,0.035954475402832
20250722_121554_603,-17,21,21,-16.0,6.908311242271168,0.1582026481628418,0.0352487564086914
20250722_121554_798,-17,21,21,-16.0,6.908311242271168,0.1539127826690673,0.0526952743530273
20250722_121555_006,-16,21,21,-16.0,6.908311242271168,0.1595008373260498,0.0390748977661132
20250722_121555_425,-16,20,20,-17.4,7.371598954600785,0.1749312877655029,0.0449743270874023
20250722_121555_646,-15,20,20,-17.4,7.376849650611319,0.1632606983184814,0.0437538623809814
20250722_121555_854,-15,20,20,-17.4,7.376849650611319,0.1511905193328857,0.0459372997283935
20250722_121556_256,-14,19,19,-18.9,6.57037509586398,0.1540188789367675,0.0451033115386962
20250722_121556_456,-14,19,19,-18.9,6.57037509586398,0.1571588516235351,0.0445754528045654
20250722_121556_659,-13,18,18,-20.3,6.451581454444749,0.1619942188262939,0.0462422370910644
20250722_121556_868,-13,18,18,-20.3,6.451581454444749,0.1644814014434814,0.0449082851409912
20250722_121557_079,-12,18,18,-20.3,7.172716637644811,0.1527261734008789,0.0451664924621582
20250722_121557_478,-12,17,17,-21.8,6.963374550991929,0.1496393680572509,0.0418331623077392
20250722_121557_873,-11,17,17,-21.8,7.172971568144376,0.1530632972717285,0.0441977977752685
20250722_121557_671,-11,17,17,-21.8,7.172971568144376,0.1594290733337402,0.0413157939910888
20250722_121558_263,-10,17,17,-21.8,7.421451239210867,0.1608240604400634,0.0376942157745361
20250722_121558_463,-10,16,16,-23.2,6.909932849283905,0.1553122997283935,0.0449151992797851
20250722_121558_875,-9,15,15,-24.7,,0.1475303173065185,0.038360595703125
20250722_121558_664,-9,16,16,-23.2,,0.1641497611999511,0.0459702014923095
20250722_121559_270,-8,15,15,-24.7,,0.1546995639801025,0.045332908630371
