Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_063748_449,-45,NO_RADIO,32,0,7.035886688232409,-96.25521850585938,-96.25521850585938,0.25134801864624023,0.10214686393737793,32,,CenterFallback,1,32,0,,
20250721_063748_807,-45,NO_RADIO,32,0,6.877005498928156,-96.29843139648438,-96.29843139648438,0.08317208290100098,0.1561574935913086,32,,CenterFallback,1,32,0,,
20250721_063749_048,-45,NO_RADIO,32,0,6.971891860351008,-96.25521850585938,-96.25521850585938,0.08420181274414062,0.10164237022399902,32,,CenterFallback,1,32,0,,
20250721_063749_235,-45,NO_RADIO,32,0,6.944960970000636,-96.12810516357422,-96.12810516357422,0.09232115745544434,0.15813660621643066,32,,CenterFallback,1,32,0,,
20250721_063749_487,-45,NO_RADIO,32,0,7.404682959374071,-96.25521850585938,-96.25521850585938,0.08672356605529785,0.1018068790435791,32,,CenterFallback,1,32,0,,
20250721_063749_677,-45,NO_RADIO,32,0,7.400060253731709,-96.04537200927734,-96.04537200927734,0.09547567367553711,0.15816664695739746,32,,CenterFallback,1,32,0,,
20250721_063749_932,-45,NO_RADIO,32,0,7.333478423248707,-96.24886283874513,-96.24886283874513,0.08892679214477539,0.10169410705566406,32,,CenterFallback,1,32,0,,
20250721_063750_124,-45,NO_RADIO,32,0,7.461796341968935,-96.04537200927734,-96.04537200927734,0.0870974063873291,0.158186674118042,32,,CenterFallback,1,32,0,,
20250721_063750_370,-45,NO_RADIO,32,0,6.851631562911905,-96.25521850585938,-96.25521850585938,0.09231019020080566,0.10176658630371094,32,,CenterFallback,1,32,0,,
20250721_063750_566,-45,NO_RADIO,32,0,6.851182591508135,-96.25521850585938,-96.25521850585938,0.08389425277709961,0.15810608863830566,32,,CenterFallback,1,32,0,,
20250721_063750_809,-45,NO_RADIO,32,0,6.805651123745676,-96.43071746826172,-96.43071746826172,0.09082460403442383,0.1016542911529541,32,,CenterFallback,1,32,0,,
20250721_063751_003,-45,NO_RADIO,32,0,7.20340716793072,-96.04537200927734,-96.04537200927734,0.09204220771789551,0.1581435203552246,32,,CenterFallback,1,32,0,,
20250721_063751_255,-45,NO_RADIO,32,0,7.187487541678109,-96.25521850585938,-96.25521850585938,0.09495186805725098,0.1017007827758789,32,,CenterFallback,1,32,0,,
20250721_063751_453,-45,NO_RADIO,32,0,6.85012011032741,-96.29843139648438,-96.29843139648438,0.08957481384277344,0.15838098526000977,32,,CenterFallback,1,32,0,,
20250721_063751_702,-45,NO_RADIO,32,0,6.83002558023577,-96.38617706298828,-96.38617706298828,0.08867526054382324,0.10211300849914551,32,,CenterFallback,1,32,0,,
20250721_063751_895,-45,NO_RADIO,32,0,7.327121348774057,-96.04537200927734,-96.04537200927734,0.08712124824523926,0.15811848640441895,32,,CenterFallback,1,32,0,,
20250721_063752_141,-45,NO_RADIO,32,0,7.257707594003719,-96.25521850585938,-96.25521850585938,0.08855867385864258,0.10171008110046387,32,,CenterFallback,1,32,0,,
20250721_063752_333,-44,NO_RADIO,32,0,6.878223047146477,-96.29843139648438,-96.29843139648438,0.0953054428100586,0.15837860107421875,32,,CenterFallback,1,32,0,,
20250721_063752_588,-44,NO_RADIO,32,0,7.225771080982639,-96.12396850585938,-96.12396850585938,0.09253954887390137,0.10178327560424805,32,,CenterFallback,1,32,0,,
