Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_063840_314,-32,NO_RADIO,51,27.6,20.34178082301723,-83.03456840515136,-83.03456840515136,0.0950846672058105,0.1581017971038818,51,,CenterFallback,1,32,0,,
20250721_063840_569,-32,NO_RADIO,51,27.6,20.194133680393307,-83.14681816101074,-83.14681816101074,0.0937561988830566,0.1018950939178466,51,,CenterFallback,1,32,0,,
20250721_063842_082,-32,NO_RADIO,51,27.6,20.184558741720053,-83.18090057373047,-83.18090057373047,0.0929369926452636,0.1580321788787841,51,,CenterFallback,1,32,0,,
20250721_063841_458,-32,NO_RADIO,51,27.6,20.58442433978385,-82.88201942443848,-82.88201942443848,0.0829455852508544,0.1018207073211669,51,,CenterFallback,1,32,0,,
20250721_063841_014,-32,NO_RADIO,51,27.6,20.10813104687186,-83.27729797363281,-83.27729797363281,0.0902612209320068,0.1017110347747802,51,,CenterFallback,1,32,0,,
20250721_063843_241,-32,NO_RADIO,51,27.6,20.200405654900223,-83.23118476867675,-83.23118476867675,0.0922534465789794,0.1017863750457763,51,,CenterFallback,1,32,0,,
20250721_063843_882,-32,NO_RADIO,51,27.6,20.506051828680526,-82.84254684448243,-82.84254684448243,0.0915381908416748,0.1581330299377441,51,,CenterFallback,1,32,0,,
20250721_063843_689,-32,NO_RADIO,51,27.6,20.585171390688004,-82.92784118652344,-82.92784118652344,0.0892071723937988,0.101823091506958,51,,CenterFallback,1,32,0,,
20250721_063842_786,-32,NO_RADIO,51,27.6,20.53215788774041,-82.88211822509766,-82.88211822509766,0.094672679901123,0.1017274856567382,51,,CenterFallback,1,32,0,,
20250721_063840_766,-32,NO_RADIO,51,27.6,20.22220730365317,-83.18090057373047,-83.18090057373047,0.0886335372924804,0.1582174301147461,51,,CenterFallback,1,32,0,,
20250721_063847_720,-31,51,51,27.6,19.91343692725445,-83.28716430664062,-83.28716430664062,0.0927762985229492,0.1017594337463378,51,51.0,YOLO,1,32,0,19.91343692725445,0.0
