Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_174857_363,-32,NO_RADIO,32,0.0,,0.1492869853973388,0.0011475086212158
20250623_174857_515,-32,NO_RADIO,32,0.0,,0.1518404483795166,0.0012991428375244
20250623_174857_670,-32,NO_RADIO,32,0.0,,0.1481428146362304,0.0009272098541259
20250623_174857_820,-32,NO_RADIO,32,0.0,,0.1474761962890625,0.0008268356323242
20250623_174857_969,-31,NO_RADIO,32,0.0,,0.1565890312194824,0.0011048316955566
20250623_174858_129,-31,51,51,27.6,38.39558445427543,0.1807310581207275,0.0008549690246582
20250623_174858_311,-31,51,51,27.6,38.39558445427543,0.1809754371643066,0.0009412765502929
20250623_174858_494,-30,51,51,27.6,36.98859311606721,0.1766450405120849,0.0013432502746582
20250623_174858_674,-30,50,50,26.1,38.45246190239435,0.1793508529663086,0.001333475112915
20250623_174858_856,-29,50,50,26.1,37.28952889803539,0.1712541580200195,0.0008869171142578
20250623_174859_030,-29,50,50,26.1,37.28952889803539,0.1786537170410156,0.0009279251098632
20250623_174859_210,-29,50,50,26.1,37.28952889803539,0.1847596168518066,0.0010569095611572
20250623_174859_397,-28,50,50,26.1,35.97841705067741,0.1883919239044189,0.0010643005371093
20250623_174859_588,-28,49,49,24.7,38.02927001881152,0.1804916858673095,0.0009849071502685
20250623_174859_771,-28,49,49,24.7,38.02927001881152,0.183816909790039,0.0009102821350097
20250623_174859_957,-27,49,49,24.7,37.13923419132509,0.1830518245697021,0.0010743141174316
20250623_174900_142,-27,48,48,23.2,38.82167586233856,0.1801650524139404,0.0013797283172607
20250623_174900_325,-27,48,48,23.2,38.82167586233856,0.1771702766418457,0.0013222694396972
20250623_174900_505,-26,48,48,23.2,37.345967950827685,0.1804065704345703,0.0011763572692871
20250623_174900_688,-26,48,48,23.2,37.345967950827685,0.1788787841796875,0.000969648361206
20250623_174900_869,-25,47,47,21.8,36.93740774794229,0.1824016571044922,0.0012364387512207
20250623_174901_054,-25,47,47,21.8,36.93740774794229,0.1748402118682861,0.0010848045349121
20250623_174901_231,-25,47,47,21.8,36.93740774794229,0.1708950996398925,0.0010209083557128
