Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250713_202642_235,-90,NO_RADIO,32,0,6.894719619750987,-95.6165771484375,-95.6165771484375,0.11547660827636719,0.10716915130615234,32,,,,CenterFallback,1,,,[]
20250713_202642_461,-90,NO_RADIO,32,0,6.800742646978662,-95.91634559631349,-95.91634559631349,0.10523343086242676,0.1666877269744873,32,,,,CenterFallback,1,,,[]
20250713_202642_734,-90,NO_RADIO,32,0,6.640476533714406,-96.04537200927734,-96.04537200927734,0.09784984588623047,0.1070399284362793,32,,,,CenterFallback,1,,,[]
20250713_202642_940,-90,NO_RADIO,32,0,6.783685508206332,-96.04537200927734,-96.04537200927734,0.08894729614257812,0.17082476615905762,32,,,,CenterFallback,1,,,[]
20250713_202643_201,-90,NO_RADIO,32,0,6.978819050266168,-96.03931198120118,-96.03931198120118,0.08463716506958008,0.14256978034973145,32,,,,CenterFallback,1,,,[]
20250713_202643_429,-90,NO_RADIO,32,0,6.931065859537014,-96.12810516357422,-96.12810516357422,0.08223223686218262,0.22260403633117676,32,,,,CenterFallback,1,,,[]
20250713_202643_735,-90,NO_RADIO,32,0,7.00256173383562,-95.6165771484375,-95.6165771484375,0.08201789855957031,0.10701847076416016,32,,,,CenterFallback,1,,,[]
20250713_202643_925,-90,NO_RADIO,32,0,7.213322068732239,-95.43484497070312,-95.43484497070312,0.08067584037780762,0.18687772750854492,32,,,,CenterFallback,1,,,[]
20250713_202644_194,-90,NO_RADIO,32,0,6.812372644148439,-95.9241714477539,-95.9241714477539,0.07942032814025879,0.14925575256347656,32,,,,CenterFallback,1,,,[]
20250713_202644_424,-90,NO_RADIO,32,0,6.85132117831742,-95.9241714477539,-95.9241714477539,0.07739758491516113,0.193314790725708,32,,,,CenterFallback,1,,,[]
20250713_202644_696,-90,NO_RADIO,32,0,7.0082615466579625,-95.9241714477539,-95.9241714477539,0.07715177536010742,0.13852572441101074,32,,,,CenterFallback,1,,,[]
20250713_202644_913,-90,NO_RADIO,32,0,6.869279562325431,-95.9241714477539,-95.9241714477539,0.07631134986877441,0.16184115409851074,32,,,,CenterFallback,1,,,[]
20250713_202645_152,-90,NO_RADIO,32,0,7.027285855490845,-95.65385437011719,-95.65385437011719,0.07867622375488281,0.18051815032958984,32,,,,CenterFallback,1,,,[]
20250713_202645_412,-90,NO_RADIO,32,0,7.588360579373514,-95.32418823242188,-95.32418823242188,0.07863306999206543,0.16307735443115234,32,,,,CenterFallback,1,,,[]
20250713_202645_655,-90,NO_RADIO,32,0,7.204891443283486,-95.65385437011719,-95.65385437011719,0.07506680488586426,0.24884676933288574,32,,,,CenterFallback,1,,,[]
20250713_202645_980,-90,NO_RADIO,32,0,6.991423487941475,-95.9241714477539,-95.9241714477539,0.07656717300415039,0.18242502212524414,32,,,,CenterFallback,1,,,[]
20250713_202646_240,-90,NO_RADIO,32,0,7.190430114115671,-95.6165771484375,-95.6165771484375,0.07755804061889648,0.19302153587341309,32,,,,CenterFallback,1,,,[]
20250713_202646_512,-90,14,14,-26.1,20.325859738587212,-82.81928253173828,-82.81928253173828,0.11656332015991211,0.19296956062316895,14,14,14,26.1,YOLO,1,20.325859738587212,0,[0]
20250713_202646_823,-90,14,14,-26.1,20.349052002646943,-82.68682861328125,-82.68682861328125,0.10149598121643066,0.11040616035461426,14,14,14,26.1,YOLO,1,20.349052002646943,0,"[0, 0]"
20250713_202647_036,-90,14,14,-26.1,19.319338622161823,-80.05288162231446,-80.05288162231446,0.10165953636169434,0.9585480690002441,14,12,12,29.0,NeighborSearch,4,22.924655223009836,-2,"[0, 0, -2]"
20250713_202648_097,-90,13,13,-27.6,23.188630974517963,-79.79609069824218,-79.79609069824218,0.10005450248718262,0.22227144241333008,13,13,13,27.6,YOLO,1,23.188630974517963,0,"[0, 0, -2, 0]"
20250713_202648_421,-90,14,14,-26.1,23.336763844023096,-79.64718246459961,-79.64718246459961,0.0982370376586914,0.10699844360351562,14,14,14,26.1,YOLO,1,23.336763844023096,0,"[0, 0, -2, 0, 0]"
20250713_202648_627,-90,14,14,-26.1,24.61759274079958,-78.36860504150391,-78.36860504150391,0.1011192798614502,0.19968295097351074,14,14,14,26.1,YOLO,1,24.61759274079958,0,"[0, 0, -2, 0, 0, 0]"
20250713_202648_929,-90,15,15,-24.7,24.93248106339891,-78.17131042480469,-78.17131042480469,0.0988624095916748,0.10566949844360352,15,15,15,24.7,YOLO,1,24.93248106339891,0,"[0, 0, -2, 0, 0, 0, 0]"
20250713_202649_135,-90,15,15,-24.7,23.77821349143862,-79.11093139648438,-79.11093139648438,0.09982466697692871,0.1622452735900879,15,15,15,24.7,YOLO,1,23.77821349143862,0,"[0, 0, -2, 0, 0, 0, 0, 0]"
20250713_202649_398,-90,15,15,-24.7,23.73884799435848,-79.25950622558594,-79.25950622558594,0.10009002685546875,0.10500979423522949,15,15,15,24.7,YOLO,1,23.73884799435848,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0]"
20250713_202649_604,-90,15,15,-24.7,24.265646550665778,-78.5656967163086,-78.5656967163086,0.09786534309387207,0.162001371383667,15,15,15,24.7,YOLO,1,24.265646550665778,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0]"
20250713_202649_865,-90,16,16,-23.2,24.3756009086988,-78.56778411865234,-78.56778411865234,0.09992313385009766,0.12140941619873047,16,16,16,23.2,YOLO,1,24.3756009086988,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_202650_088,-90,16,16,-23.2,24.960871926945174,-78.00048294067383,-78.00048294067383,0.10014486312866211,0.23391342163085938,16,16,16,23.2,YOLO,1,24.960871926945174,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_202650_423,-90,17,17,-21.8,25.103283901673052,-77.75838508605958,-77.75838508605958,0.10051703453063965,0.10711860656738281,17,17,17,21.8,YOLO,1,25.103283901673052,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_202650_632,-90,17,17,-21.8,23.993311364030575,-78.94037704467773,-78.94037704467773,0.10036611557006836,0.16332578659057617,17,17,17,21.8,YOLO,1,23.993311364030575,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_202650_897,-90,17,17,-21.8,23.917917427679527,-78.9661880493164,-78.9661880493164,0.10143470764160156,0.1065211296081543,17,17,17,21.8,YOLO,1,23.917917427679527,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_202651_106,-90,17,17,-21.8,24.204668087303062,-78.6641616821289,-78.6641616821289,0.09923505783081055,0.1842331886291504,17,17,17,21.8,YOLO,1,24.204668087303062,0,"[0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
