Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_172209_872,-32,NO_RADIO,32,0.0,,0.1535227298736572,0.0012660026550292
20250623_172210_028,-32,NO_RADIO,32,0.0,,0.1408264636993408,0.0011181831359863
20250623_172210_172,-32,NO_RADIO,32,0.0,,0.1493520736694336,0.0012714862823486
20250623_172210_324,-31,NO_RADIO,32,0.0,,0.1566605567932129,0.0009398460388183
20250623_172210_483,-31,51,51,27.6,38.39558445427543,0.1777966022491455,0.0011217594146728
20250623_172210_663,-31,51,51,27.6,38.39558445427543,0.170032262802124,0.00128173828125
20250623_172210_836,-30,51,51,27.6,36.98859311606721,0.1744942665100097,0.001190185546875
20250623_172211_013,-30,51,51,27.6,36.98859311606721,0.1684205532073974,0.001220703125
20250623_172211_184,-30,50,50,26.1,38.45246190239435,0.1773321628570556,0.0012977123260498
20250623_172211_364,-29,50,50,26.1,37.28952889803539,0.1848442554473877,0.0011730194091796
20250623_172211_552,-29,50,50,26.1,37.28952889803539,0.1785430908203125,0.0010988712310791
20250623_172211_732,-29,50,50,26.1,37.28952889803539,0.1672463417053222,0.0009868144989013
20250623_172211_902,-28,50,50,26.1,35.97841705067741,0.1766574382781982,0.0009710788726806
20250623_172212_081,-28,49,49,24.7,38.02927001881152,0.169853925704956,0.0010511875152587
20250623_172212_253,-27,49,49,24.7,37.13923419132509,0.1786983013153076,0.0009932518005371
20250623_172212_434,-27,49,49,24.7,37.13923419132509,0.1794984340667724,0.0011470317840576
20250623_172212_616,-27,48,48,23.2,38.82167586233856,0.1769835948944091,0.0010523796081542
20250623_172212_795,-26,48,48,23.2,37.345967950827685,0.1865015029907226,0.0013046264648437
20250623_172212_984,-26,48,48,23.2,37.345967950827685,0.1746840476989746,0.001227855682373
20250623_172213_161,-26,47,47,21.8,37.98517410836405,0.1712734699249267,0.0009887218475341
