Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_072746_313,-43,NO_RADIO,32,0,6.522047355585215,0.24942517280578613,0.008370637893676758,32,,CenterFallback,1,32,0,,
20250721_072746_573,-42,NO_RADIO,32,0,6.917008681489023,0.2319316864013672,0.004456281661987305,32,,CenterFallback,1,32,0,,
20250721_072746_812,-42,NO_RADIO,32,0,6.917008681489023,0.0921928882598877,0.004407644271850586,32,,CenterFallback,1,32,0,,
20250721_072746_912,-42,NO_RADIO,32,0,6.917008681489023,0.08197855949401855,0.00437164306640625,32,,CenterFallback,1,32,0,,
20250721_072747_002,-41,NO_RADIO,32,0,6.915939406622158,0.10193824768066406,0.004656791687011719,32,,CenterFallback,1,32,0,,
20250721_072747_111,-41,NO_RADIO,32,0,6.915939406622158,0.09148168563842773,0.004557371139526367,32,,CenterFallback,1,32,0,,
20250721_072747_211,-40,NO_RADIO,32,0,6.9147096789532725,0.08458304405212402,0.004145145416259766,32,,CenterFallback,1,32,0,,
20250721_072747_302,-40,NO_RADIO,32,0,6.9147096789532725,0.10122561454772949,0.0042841434478759766,32,,CenterFallback,1,32,0,,
20250721_072747_411,-40,NO_RADIO,32,0,6.9147096789532725,0.09116101264953613,0.004462480545043945,32,,CenterFallback,1,32,0,,
20250721_072747_510,-39,NO_RADIO,32,0,6.574758069923774,0.08788299560546875,0.004176139831542969,32,,CenterFallback,1,32,0,,
20250721_072747_605,-39,NO_RADIO,32,0,6.574758069923774,0.09147524833679199,0.00487971305847168,32,,CenterFallback,1,32,0,,
20250721_072747_705,-38,NO_RADIO,32,0,7.175818584887423,0.09496641159057617,0.004052639007568359,32,,CenterFallback,1,32,0,,
20250721_072747_807,-38,NO_RADIO,32,0,7.175818584887423,0.08979177474975586,0.00437164306640625,32,,CenterFallback,1,32,0,,
20250721_072747_902,-38,NO_RADIO,32,0,7.175818584887423,0.09154796600341797,0.0042552947998046875,32,,CenterFallback,1,32,0,,
20250721_072748_001,-37,NO_RADIO,32,0,7.1756515498423,0.09081363677978516,0.004403114318847656,32,,CenterFallback,1,32,0,,
20250721_072748_099,-37,NO_RADIO,32,0,7.1756515498423,0.09309840202331543,0.004227399826049805,32,,CenterFallback,1,32,0,,
20250721_072748_200,-36,NO_RADIO,32,0,7.423387784931805,0.0890500545501709,0.004129886627197266,32,,CenterFallback,1,32,0,,
20250721_072748_296,-36,NO_RADIO,32,0,7.423387784931805,0.09120392799377441,0.004175662994384766,32,,CenterFallback,1,32,0,,
20250721_072748_395,-36,NO_RADIO,32,0,7.423387784931805,0.09894967079162598,0.004129171371459961,32,,CenterFallback,1,32,0,,
20250721_072748_501,-35,NO_RADIO,32,0,7.748058345160416,0.0913238525390625,0.004141569137573242,32,,CenterFallback,1,32,0,,
20250721_072748_599,-35,NO_RADIO,32,0,7.748058345160416,0.09715509414672852,0.00429081916809082,32,,CenterFallback,1,32,0,,
20250721_072748_704,-34,NO_RADIO,32,0,7.747835719638019,0.09384393692016602,0.004175424575805664,32,,CenterFallback,1,32,0,,
20250721_072748_805,-34,NO_RADIO,32,0,7.747835719638019,0.09202861785888672,0.004382133483886719,32,,CenterFallback,1,32,0,,
