Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_000822_385,-32,NO_RADIO,51,27.6,20.05073723451256,0.0834565162658691,0.0042321681976318,51,,CenterFallback,1,32,0,,,[]
20250721_000822_476,-32,NO_RADIO,51,27.6,20.05073723451256,0.0912563800811767,0.004169225692749,51,,CenterFallback,1,32,0,,,[]
20250721_000822_574,-32,NO_RADIO,51,27.6,20.05073723451256,0.0893218517303466,0.0050058364868164,51,,CenterFallback,1,32,0,,,[]
20250721_000822_672,-32,NO_RADIO,51,27.6,20.05073723451256,0.0940389633178711,0.0043272972106933,51,,CenterFallback,1,32,0,,,[]
20250721_000822_774,-32,NO_RADIO,51,27.6,20.05073723451256,0.0918018817901611,0.0041172504425048,51,,CenterFallback,1,32,0,,,[]
20250721_000822_873,-32,NO_RADIO,51,27.6,20.05073723451256,0.092454195022583,0.0040469169616699,51,,CenterFallback,1,32,0,,,[]
20250721_000822_972,-32,NO_RADIO,51,27.6,20.05073723451256,0.0941956043243408,0.0043468475341796,51,,CenterFallback,1,32,0,,,[]
20250721_000823_074,-32,NO_RADIO,51,27.6,20.05073723451256,0.0955181121826171,0.0044682025909423,51,,CenterFallback,1,32,0,,,[]
20250721_000823_175,-32,NO_RADIO,51,27.6,20.05073723451256,0.0913553237915039,0.0043299198150634,51,,CenterFallback,1,32,0,,,[]
20250721_000823_274,-32,NO_RADIO,51,27.6,20.05073723451256,0.0907204151153564,0.0041275024414062,51,,CenterFallback,1,32,0,,,[]
20250721_000823_372,-32,NO_RADIO,51,27.6,20.05073723451256,0.0843963623046875,0.0043835639953613,51,,CenterFallback,1,32,0,,,[]
20250721_000823_464,-32,NO_RADIO,51,27.6,20.05073723451256,0.0891337394714355,0.0043590068817138,51,,CenterFallback,1,32,0,,,[]
20250721_000823_561,-32,NO_RADIO,51,27.6,20.05073723451256,0.0883939266204834,0.0043463706970214,51,,CenterFallback,1,32,0,,,[]
20250721_000823_657,-32,NO_RADIO,51,27.6,20.05073723451256,0.0946218967437744,0.0041196346282958,51,,CenterFallback,1,32,0,,,[]
