Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_180404_696,-45,NO_RADIO,32,0,,0.17262959480285645,0.0020418167114257812
20250623_180404_874,-45,NO_RADIO,32,0,,0.1531219482421875,0.0011563301086425781
20250623_180405_030,-45,NO_RADIO,32,0,,0.14925575256347656,0.0009539127349853516
20250623_180405_181,-45,NO_RADIO,32,0,,0.15592312812805176,0.0008785724639892578
20250623_180405_339,-45,NO_RADIO,32,0,,0.1509866714477539,0.0008375644683837891
20250623_180405_492,-45,NO_RADIO,32,0,,0.14763712882995605,0.0009980201721191406
20250623_180405_642,-45,NO_RADIO,32,0,,0.15243291854858398,0.0009260177612304688
20250623_180405_797,-45,NO_RADIO,32,0,,0.1481189727783203,0.0008625984191894531
20250623_180405_947,-45,NO_RADIO,32,0,,0.1467292308807373,0.0008828639984130859
20250623_180406_095,-45,NO_RADIO,32,0,,0.15927362442016602,0.0013201236724853516
20250623_180406_258,-45,NO_RADIO,32,0,,0.1513049602508545,0.0008664131164550781
20250623_180406_411,-45,NO_RADIO,32,0,,0.15105247497558594,0.0009300708770751953
20250623_180406_564,-45,NO_RADIO,32,0,,0.15445566177368164,0.0009355545043945312
20250623_180406_721,-45,NO_RADIO,32,0,,0.1504659652709961,0.0008795261383056641
20250623_180406_873,-45,NO_RADIO,32,0,,0.14861154556274414,0.0012748241424560547
20250623_180407_025,-45,NO_RADIO,32,0,,0.15201187133789062,0.0012934207916259766
20250623_180407_180,-45,NO_RADIO,32,0,,0.1561141014099121,0.0011358261108398438
20250623_180407_339,-45,NO_RADIO,32,0,,0.1638016700744629,0.001064300537109375
20250623_180407_505,-45,NO_RADIO,32,0,,0.1525111198425293,0.0012078285217285156
20250623_180407_660,-45,NO_RADIO,32,0,,0.1447889804840088,0.0012099742889404297
20250623_180407_808,-45,NO_RADIO,32,0,,0.14873194694519043,0.001089334487915039
20250623_180407_959,-45,NO_RADIO,32,0,,0.14999127388000488,0.0008831024169921875
20250623_180408_111,-45,NO_RADIO,32,0,,0.1513826847076416,0.0008220672607421875
20250623_180408_265,-45,NO_RADIO,32,0,,0.14801239967346191,0.0008053779602050781
20250623_180408_415,-45,NO_RADIO,32,0,,0.1455402374267578,0.0012061595916748047
20250623_180408_563,-44,NO_RADIO,32,0,,0.14516949653625488,0.0013179779052734375
20250623_180408_710,-44,NO_RADIO,32,0,,0.14807415008544922,0.0008265972137451172
20250623_180408_861,-44,NO_RADIO,32,0,,0.1477642059326172,0.0012767314910888672
20250623_180409_011,-44,NO_RADIO,32,0,,0.14795184135437012,0.001081705093383789
20250623_180409_162,-44,NO_RADIO,32,0,,0.16565871238708496,0.0008580684661865234
20250623_180409_329,-44,NO_RADIO,32,0,,0.14917373657226562,0.0007891654968261719
20250623_180409_480,-44,NO_RADIO,32,0,,0.14637327194213867,0.0010635852813720703
20250623_180409_629,-44,NO_RADIO,32,0,,0.14802122116088867,0.0009424686431884766
20250623_180409_779,-44,NO_RADIO,32,0,,0.14825701713562012,0.0008366107940673828
20250623_180409_930,-44,NO_RADIO,32,0,,0.15734648704528809,0.0008039474487304688
20250623_180410_089,-44,NO_RADIO,32,0,,0.15360260009765625,0.0008249282836914062
20250623_180410_244,-44,NO_RADIO,32,0,,0.14927911758422852,0.0007929801940917969
20250623_180410_396,-44,NO_RADIO,32,0,,0.15052509307861328,0.0009126663208007812
20250623_180410_548,-44,NO_RADIO,32,0,,0.14674830436706543,0.0012345314025878906
20250623_180410_698,-44,NO_RADIO,32,0,,0.15488696098327637,0.0008327960968017578
20250623_180410_855,-44,NO_RADIO,32,0,,0.14853930473327637,0.0009613037109375
20250623_180411_005,-44,NO_RADIO,32,0,,0.15231561660766602,0.0009081363677978516
20250623_180411_160,-44,NO_RADIO,32,0,,0.15227198600769043,0.0008776187896728516
20250623_180411_314,-44,NO_RADIO,32,0,,0.15543580055236816,0.0008296966552734375
20250623_180411_471,-44,NO_RADIO,32,0,,0.15128707885742188,0.0010285377502441406
20250623_180411_625,-44,NO_RADIO,32,0,,0.15146183967590332,0.0009710788726806641
20250623_180411_779,-44,NO_RADIO,32,0,,0.14858388900756836,0.0011451244354248047
20250623_180411_930,-44,NO_RADIO,32,0,,0.14781618118286133,0.0008409023284912109
20250623_180412_080,-44,NO_RADIO,32,0,,0.15682220458984375,0.0008668899536132812
20250623_180412_239,-44,NO_RADIO,32,0,,0.15033650398254395,0.0009658336639404297
20250623_180412_391,-44,NO_RADIO,32,0,,0.14767074584960938,0.0010569095611572266
20250623_180412_541,-43,NO_RADIO,32,0,,0.14961743354797363,0.0012278556823730469
20250623_180412_693,-43,NO_RADIO,32,0,,0.14855194091796875,0.0008547306060791016
20250623_180412_844,-43,NO_RADIO,32,0,,0.1504213809967041,0.0009646415710449219
20250623_180412_997,-43,NO_RADIO,32,0,,0.1487586498260498,0.001026153564453125
20250623_180413_148,-43,NO_RADIO,32,0,,0.14725327491760254,0.0008599758148193359
20250623_180413_297,-43,NO_RADIO,32,0,,0.1479330062866211,0.0008215904235839844
20250623_180413_447,-43,NO_RADIO,32,0,,0.156358003616333,0.000997781753540039
20250623_180413_605,-43,NO_RADIO,32,0,,0.1496415138244629,0.0010249614715576172
20250623_180413_757,-43,NO_RADIO,32,0,,0.14898109436035156,0.0009262561798095703
20250623_180413_908,-43,NO_RADIO,32,0,,0.14961695671081543,0.0008342266082763672
20250623_180414_060,-43,NO_RADIO,32,0,,0.14995479583740234,0.0008614063262939453
20250623_180414_212,-43,NO_RADIO,32,0,,0.1509113311767578,0.0008091926574707031
20250623_180414_365,-43,NO_RADIO,32,0,,0.146592378616333,0.0014009475708007812
20250623_180414_514,-43,NO_RADIO,32,0,,0.14531373977661133,0.0015459060668945312
20250623_180414_663,-43,NO_RADIO,32,0,,0.1812267303466797,0.0014939308166503906
20250623_180414_847,-43,NO_RADIO,32,0,,0.15010309219360352,0.0013914108276367188
20250623_180415_001,-43,NO_RADIO,32,0,,0.14269495010375977,0.001344442367553711
20250623_180415_146,-43,NO_RADIO,32,0,,0.14924216270446777,0.0013043880462646484
20250623_180415_298,-43,NO_RADIO,32,0,,0.14689993858337402,0.0012290477752685547
