Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_180459_034,-32,51,51,27.6,38.62878330137982,0.1808733940124511,0.0013344287872314
20250623_180458_057,-32,51,51,27.6,38.62878330137982,0.1809072494506836,0.0008654594421386
20250623_180456_511,-32,NO_RADIO,32,0.0,,0.1481878757476806,0.0009617805480957
20250623_180457_905,-32,NO_RADIO,51,27.6,38.62878330137982,0.1502163410186767,0.000833511352539
20250623_180459_401,-32,51,51,27.6,38.62878330137982,0.1839191913604736,0.001007080078125
20250623_180458_546,-32,NO_RADIO,51,27.6,38.62878330137982,0.1496050357818603,0.0009934902191162
20250623_180456_662,-32,NO_RADIO,32,0.0,,0.1503717899322509,0.0011937618255615
20250623_180458_698,-32,NO_RADIO,51,27.6,38.62878330137982,0.151604413986206,0.0008959770202636
20250623_180457_362,-32,51,51,27.6,38.62878330137982,0.1853692531585693,0.0009734630584716
20250623_180456_814,-32,51,51,27.6,38.62878330137982,0.1771831512451172,0.001068115234375
20250623_180458_391,-32,NO_RADIO,51,27.6,38.62878330137982,0.1532075405120849,0.0009562969207763
20250623_180459_950,-32,51,51,27.6,38.62878330137982,0.1698358058929443,0.0009286403656005
20250623_180456_994,-32,51,51,27.6,38.62878330137982,0.1823697090148925,0.0010445117950439
20250623_180457_178,-32,51,51,27.6,38.62878330137982,0.1816005706787109,0.0009028911590576
20250623_180459_588,-32,51,51,27.6,38.62878330137982,0.1763310432434082,0.0009734630584716
20250623_180459_217,-32,51,51,27.6,38.62878330137982,0.1823084354400634,0.0008838176727294
20250623_180500_122,-32,51,51,27.6,38.62878330137982,0.1762051582336425,0.0008590221405029
20250623_180500_300,-32,51,51,27.6,38.62878330137982,0.2042887210845947,0.0008528232574462
20250623_180457_728,-32,51,51,27.6,38.62878330137982,0.175668716430664,0.0008728504180908
20250623_180458_240,-32,NO_RADIO,51,27.6,38.62878330137982,0.148263931274414,0.0008337497711181
20250623_180458_851,-32,51,51,27.6,38.62878330137982,0.1790230274200439,0.0013103485107421
20250623_180459_766,-32,51,51,27.6,38.62878330137982,0.1818716526031494,0.0008854866027832
20250623_180503_713,-31,51,51,27.6,38.39558445427543,0.1755321025848388,0.0008704662322998
20250623_180500_691,-31,51,51,27.6,38.39558445427543,0.1785380840301513,0.0012011528015136
20250623_180501_403,-31,51,51,27.6,38.39558445427543,0.1784026622772216,0.0009858608245849
20250623_180500_506,-31,51,51,27.6,38.39558445427543,0.182375431060791,0.0010764598846435
20250623_180502_303,-31,51,51,27.6,38.39558445427543,0.1776444911956787,0.0008947849273681
20250623_180501_758,-31,51,51,27.6,38.39558445427543,0.180457592010498,0.0009093284606933
20250623_180501_225,-31,51,51,27.6,38.39558445427543,0.1758718490600586,0.0009095668792724
20250623_180502_657,-31,51,51,27.6,38.39558445427543,0.1774468421936035,0.0009617805480957
20250623_180501_940,-31,51,51,27.6,38.39558445427543,0.1812267303466797,0.0008604526519775
20250623_180501_051,-31,51,51,27.6,38.39558445427543,0.1713678836822509,0.0009760856628417
20250623_180501_583,-31,51,51,27.6,38.39558445427543,0.1722817420959472,0.0009372234344482
20250623_180504_069,-31,51,51,27.6,38.39558445427543,0.1780526638031005,0.0008857250213623
20250623_180500_872,-31,51,51,27.6,38.39558445427543,0.1771357059478759,0.0010380744934082
20250623_180503_890,-31,51,51,27.6,38.39558445427543,0.1764535903930664,0.0008625984191894
20250623_180503_528,-31,51,51,27.6,38.39558445427543,0.1823587417602539,0.0010685920715332
20250623_180502_836,-31,51,51,27.6,38.39558445427543,0.1690094470977783,0.0010397434234619
20250623_180503_008,-31,51,51,27.6,38.39558445427543,0.1777160167694091,0.0010542869567871
20250623_180503_188,-31,51,51,27.6,38.39558445427543,0.1769263744354248,0.0009369850158691
20250623_180502_123,-31,51,51,27.6,38.39558445427543,0.1774396896362304,0.0009434223175048
20250623_180503_367,-31,51,51,27.6,38.39558445427543,0.1591634750366211,0.000842809677124
20250623_180504_423,-31,51,51,27.6,38.39558445427543,0.1761205196380615,0.0009868144989013
20250623_180504_249,-31,51,51,27.6,38.39558445427543,0.172814130783081,0.0008304119110107
20250623_180506_456,-30,50,50,26.1,38.45246190239435,0.1810123920440673,0.0010211467742919
