Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_145408_470,-39,63,63,45.0,13.535891616941797,-89.68978118896484,0.2334043979644775,0.1020011901855468
20250723_145408_807,-38,NO_RADIO,63,45.0,9.661170429526749,-93.37588500976562,0.1572999954223632,0.1584494113922119
20250723_145409_124,-37,63,63,45.0,9.64629699302695,-93.42042541503906,0.2291884422302246,0.1020402908325195
20250723_145409_457,-35,63,63,45.0,7.790330384030341,-95.15899658203124,0.2302191257476806,0.1583576202392578
20250723_145409_847,-34,63,63,45.0,7.921392365645303,-95.22297401428224,0.2320430278778076,0.1019797325134277
20250723_145410_182,-32,63,63,45.0,6.567476134850324,-96.43071746826172,0.2309823036193847,0.1583821773529052
20250723_145410_573,-31,NO_RADIO,63,45.0,6.582103189345332,-96.29843139648438,0.1565413475036621,0.1021437644958496
20250723_145410_833,-30,63,63,45.0,7.252511620855756,-95.76765441894533,0.2397794723510742,0.1582839488983154
20250723_145411_232,-28,62,62,43.5,7.256576473306183,-95.6165771484375,0.231482982635498,0.1019704341888427
20250723_145411_567,-27,61,61,42.1,7.261287445302869,-95.91634559631348,0.2326841354370117,0.1583576202392578
20250723_145411_959,-25,60,60,40.6,7.504769828817501,-95.6165771484375,0.2319898605346679,0.1022758483886718
20250723_145412_295,-24,59,59,39.2,7.459756736664445,-95.76765441894533,0.2630846500396728,0.1583538055419922
20250723_145412_718,-22,58,58,37.7,6.993903073965427,-96.25521850585938,0.2304458618164062,0.1020543575286865
20250723_145413_051,-21,57,57,36.3,6.604280044500001,-96.43071746826172,0.2325179576873779,0.1583766937255859
20250723_145413_444,-19,56,56,34.8,7.059199702634061,-96.04537200927734,0.2330474853515625,0.1020059585571289
20250723_145413_780,-18,56,56,34.8,7.5222610109345,-95.4705810546875,0.2326235771179199,0.1583890914916992
20250723_145414_172,-16,54,54,31.9,7.485791434752031,-95.6165771484375,0.2300837039947509,0.101804494857788
20250723_145414_505,-15,54,54,31.9,8.352032916451378,-94.93123626708984,0.2302141189575195,0.158334732055664
20250723_145414_895,-14,52,52,29.0,8.147790547594155,-94.96305084228516,0.2329518795013427,0.1019556522369384
20250723_145415_232,-12,52,52,29.0,7.267584347606856,-95.6538543701172,0.2322869300842285,0.1583342552185058
20250723_145415_623,-11,51,51,27.6,7.2630735636682,-95.9241714477539,0.2302014827728271,0.1020479202270507
20250723_145415_957,-9,50,50,26.1,7.066402907969945,-96.12810516357422,0.2309417724609375,0.1583278179168701
20250723_145416_347,-8,49,49,24.7,7.2670427232500145,-95.91634559631348,0.2337291240692138,0.1019802093505859
20250723_145416_684,-6,47,47,21.8,7.514244479248816,-95.6165771484375,0.2305188179016113,0.1583743095397949
20250723_145417_075,-5,47,47,21.8,7.269872392917819,-95.6538543701172,0.2304732799530029,0.1020166873931884
20250723_145417_408,-3,45,45,18.9,6.616554737371445,-96.29843139648438,0.2635009288787842,0.1583509445190429
20250723_145417_832,-2,45,45,18.9,6.315267149344436,-96.42849044799804,0.2337796688079834,0.1020083427429199
20250723_145418_169,0,44,44,17.4,7.288345641314237,-95.76765441894533,0.227827787399292,0.1584358215332031
20250723_145418_556,1,42,42,14.5,7.287107443879904,-95.9241714477539,0.2321221828460693,0.101966381072998
20250723_145418_892,3,42,42,14.5,9.63240408910346,-93.42042541503906,0.2327790260314941,0.15834641456604
20250723_145419_284,4,40,40,11.6,9.698649356905564,-93.3537826538086,0.2329449653625488,0.1019549369812011
20250723_145419_620,6,40,40,11.6,6.58605990751299,-96.43071746826172,0.2320594787597656,0.1583695411682129
20250723_145420_012,7,38,38,8.7,6.705154229827357,-96.43071746826172,0.2330849170684814,0.1019871234893798
20250723_145420_348,8,37,37,7.3,7.055191228228281,-96.12810516357422,0.2324955463409423,0.1587011814117431
20250723_145420_741,10,36,36,5.8,6.667992516495957,-96.25521850585938,0.2316205501556396,0.1021530628204345
20250723_145421_076,11,35,35,4.4,7.518698227410283,-95.6165771484375,0.2310476303100586,0.1585819721221923
20250723_145421_467,13,34,34,2.9,7.5596158077757,-95.32933807373048,0.2336421012878418,0.1019725799560546
20250723_145421_804,14,33,33,1.5,7.312006498586058,-96.04537200927734,0.231504201889038,0.1583905220031738
20250723_145422_195,16,32,32,0.0,7.309264107688563,-95.9241714477539,0.2304697036743164,0.1019399166107177
20250723_145422_529,17,31,31,-1.5,8.560561396683596,-94.59435501098632,0.2603406906127929,0.1583189964294433
20250723_145422_949,19,30,30,-2.9,8.270053155401541,-94.71480560302734,0.2274653911590576,0.1021859645843505
20250723_145423_280,20,29,29,-4.4,7.312297999325324,-95.76765441894533,0.2352931499481201,0.1582834720611572
20250723_145423_675,22,28,28,-5.8,7.304813551658341,-95.9241714477539,0.2338485717773437,0.1019225120544433
20250723_145424_012,23,27,27,-7.3,6.735518428661166,-96.29843139648438,0.2326786518096923,0.1583378314971923
20250723_145424_404,24,26,26,-8.7,6.338522084751403,-96.80453491210938,0.2322742938995361,0.1019928455352783
20250723_145424_740,26,25,25,-10.2,7.1517401541116215,-96.04537200927734,0.2332146167755127,0.1583199501037597
20250723_145425_133,27,24,24,-11.6,7.309909140369243,-95.9241714477539,0.2328486442565918,0.1019701957702636
20250723_145425_469,29,23,23,-13.1,7.304526280291981,-96.03931198120118,0.2327971458435058,0.1584551334381103
20250723_145425_861,30,22,22,-14.5,7.300422972866983,-95.6538543701172,0.2334363460540771,0.1019761562347412
20250723_145426_198,32,21,21,-16.0,7.04239287217176,-96.12810516357422,0.235347032546997,0.1583380699157714
20250723_145426_593,33,NO_RADIO,21,-16.0,6.708775279739598,-96.29843139648438,0.1571235656738281,0.1020247936248779
20250723_145426_854,34,19,19,-18.9,7.308723881915597,-96.04537200927734,0.2357575893402099,0.1583781242370605
20250723_145427_249,36,18,18,-20.3,7.098743414773409,-96.12396850585938,0.2337732315063476,0.102067232131958
20250723_145427_586,37,17,17,-21.8,8.866988784543224,-94.20329284667967,0.2580158710479736,0.1583304405212402
20250723_145428_004,39,16,16,-23.2,8.370121534897095,-94.6549072265625,0.2349143028259277,0.1021974086761474
20250723_145428_342,40,15,15,-24.7,7.290041667446189,-95.76765441894533,0.2315039634704589,0.1583383083343505
