Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_145402_300,-64,NO_RADIO,32,0,7.542698287963873,-96.25521850585938,0.17879605293273926,0.10239171981811523
20250723_145402_585,-63,NO_RADIO,32,0,7.103741331484798,-96.29843139648438,0.1667928695678711,0.15631461143493652
20250723_145402_909,-62,NO_RADIO,32,0,6.997986578848497,-96.7397472381592,0.163130521774292,0.1020958423614502
20250723_145403_176,-61,NO_RADIO,32,0,7.104340764213731,-96.38617706298828,0.15679931640625,0.15878605842590332
20250723_145403_494,-59,NO_RADIO,32,0,6.699323031771897,-96.7397472381592,0.16262173652648926,0.1019737720489502
20250723_145403_759,-58,NO_RADIO,32,0,7.706498582299176,-96.04537200927734,0.16356873512268066,0.1583545207977295
20250723_145404_083,-57,NO_RADIO,32,0,7.0066331158541715,-96.29843139648438,0.16652297973632812,0.10202336311340332
20250723_145404_353,-56,NO_RADIO,32,0,7.30167130033557,-96.25521850585938,0.16431069374084473,0.1582942008972168
20250723_145404_677,-55,NO_RADIO,32,0,7.5382508818356655,-96.12810516357422,0.16805148124694824,0.10191655158996582
20250723_145404_948,-53,NO_RADIO,32,0,6.906847759143716,-96.25521850585938,0.16604208946228027,0.15828585624694824
20250723_145405_273,-52,NO_RADIO,32,0,7.3168641845570335,-96.04537200927734,0.16492438316345215,0.10198140144348145
20250723_145405_542,-51,NO_RADIO,32,0,7.247322537630652,-96.04537200927734,0.16510534286499023,0.158461332321167
20250723_145405_866,-50,NO_RADIO,32,0,7.603271194194392,-95.46879425048829,0.1621720790863037,0.10189580917358398
20250723_145406_132,-49,NO_RADIO,32,0,7.160047920585129,-96.24886283874513,0.16430974006652832,0.15843486785888672
20250723_145406_456,-47,63,63,45.0,6.764414316705114,-96.7397472381592,0.24117755889892578,0.1019749641418457
20250723_145406_800,-46,NO_RADIO,63,45.0,19.387300734282704,-84.12623596191406,0.1571674346923828,0.1587364673614502
