Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_005517_204,-32,NO_RADIO,51,27.6,20.534879453833653,-82.67352027893067,-82.67352027893067,0.0942869186401367,0.158158540725708,51,,CenterFallback,1,32,0,,,[0]
20250721_005515_874,-32,NO_RADIO,51,27.6,20.7249691238674,-82.4513168334961,-82.4513168334961,0.0908594131469726,0.1582217216491699,51,,CenterFallback,1,32,0,,,[0]
20250721_005516_761,-32,NO_RADIO,51,27.6,20.68149415960771,-82.52173614501953,-82.52173614501953,0.0931274890899658,0.1582551002502441,51,,CenterFallback,1,32,0,,,[0]
20250721_005515_681,-32,NO_RADIO,51,27.6,20.36505335438828,-82.88449249267579,-82.88449249267579,0.0900189876556396,0.1017627716064453,51,,CenterFallback,1,32,0,,,[0]
20250721_005517_458,-32,NO_RADIO,51,27.6,20.53384153147404,-82.66965751647949,-82.66965751647949,0.09185791015625,0.101780891418457,51,,CenterFallback,1,32,0,,,[0]
20250721_005516_124,-32,NO_RADIO,51,27.6,20.81285135035204,-82.42961120605469,-82.42961120605469,0.0906653404235839,0.1017665863037109,51,,CenterFallback,1,32,0,,,[0]
20250721_005516_573,-32,NO_RADIO,51,27.6,20.714620609416045,-82.42347221374511,-82.42347221374511,0.0854771137237548,0.1017651557922363,51,,CenterFallback,1,32,0,,,[0]
20250721_005516_318,-32,NO_RADIO,51,27.6,20.7518834632734,-82.40677642822266,-82.40677642822266,0.0949511528015136,0.1581511497497558,51,,CenterFallback,1,32,0,,,[0]
20250721_005517_014,-32,NO_RADIO,51,27.6,20.72483420347055,-82.48728942871094,-82.48728942871094,0.0865802764892578,0.1016712188720703,51,,CenterFallback,1,32,0,,,[0]
20250721_005517_653,-31,NO_RADIO,51,27.6,20.31986640371113,-82.87935295104981,-82.87935295104981,0.0992434024810791,0.1580946445465088,51,,CenterFallback,1,32,0,,,[0]
20250721_005517_912,-31,51,51,27.6,20.376139022373337,-82.94536094665527,-82.94536094665527,0.1153736114501953,0.1018211841583252,51,51.0,YOLO,1,32,0,20.376139022373337,0.0,"[0, 0]"
20250721_005518_833,-31,NO_RADIO,51,27.6,20.41458752191508,-82.71680564880371,-82.71680564880371,0.0831527709960937,0.1017615795135498,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0]"
20250721_005518_383,-31,51,51,27.6,20.47047999610932,-82.69980392456054,-82.69980392456054,0.0876863002777099,0.1017227172851562,51,51.0,YOLO,1,32,0,20.47047999610932,0.0,"[0, 0, 0, 0]"
20250721_005518_574,-31,NO_RADIO,51,27.6,20.461110854978514,-82.7400894165039,-82.7400894165039,0.0999801158905029,0.158177375793457,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0]"
