Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_210637_022,-43,35,35,4.4,7.134121551513687,-86.67807121276856,-86.67807121276856,0.1350576877593994,5.347253084182739,35,54.0,NeighborSearch,39,35,4.4,16.25041403865518,19.0,[19]
20250723_210642_509,-42,34,34,2.9,8.437822987229723,-86.56070747375489,-86.56070747375489,0.1307973861694336,0.2603359222412109,34,53.0,OffsetCorrected,2,53,30.5,16.422138434972396,19.0,"[19, 19]"
20250723_210642_902,-40,34,34,2.9,7.841146621787061,-84.90594482421875,-84.90594482421875,0.1071572303771972,0.2605037689208984,34,53.0,OffsetCorrected,2,53,30.5,18.05844389480845,19.0,"[19, 19, 19]"
20250723_210643_271,-39,33,33,1.5,8.41112578339036,-85.50282554626465,-85.50282554626465,0.105933666229248,0.2603390216827392,33,52.0,OffsetCorrected,2,52,29.0,17.21710877856711,19.0,"[19, 19, 19, 19]"
20250723_210643_639,-37,33,33,1.5,7.807235661773035,-83.73956909179688,-83.73956909179688,0.1010768413543701,0.2603909969329834,33,52.0,OffsetCorrected,2,52,29.0,19.270222662766,19.0,"[19, 19, 19, 19, 19]"
20250723_210644_002,-36,NO_RADIO,33,1.5,6.965536813253976,-95.43484497070312,-95.43484497070312,0.1020140647888183,0.1584649085998535,33,,CenterFallback,1,32,0.0,,,"[19, 19, 19, 19, 19]"
20250723_210644_264,-26,17,17,-21.8,7.28836133805288,-82.26681518554688,-82.26681518554688,0.1037511825561523,2.467834234237671,17,44.0,NeighborSearch,17,36,5.8,20.55196858457643,8.0,"[19, 19, 19, 19, 19, 8]"
20250723_210646_837,-20,17,17,-21.8,6.9540816075777485,-86.52486610412598,-86.52486610412598,0.1040217876434326,1.468278408050537,17,38.0,NeighborSearch,9,34,2.9,16.238959935330882,4.0,"[19, 19, 19, 19, 19, 8, 4]"
20250723_210648_411,-19,6,6,-37.7,16.253918996106563,-86.56070747375489,-86.56070747375489,0.1026539802551269,0.1019952297210693,6,6.0,YOLO,1,34,2.9,16.253918996106563,0.0,"[19, 19, 19, 19, 19, 8, 4, 0]"
20250723_210651_761,-6,NO_RADIO,6,-37.7,18.714890298028564,-84.08429718017578,-84.08429718017578,0.1007993221282959,0.1020185947418212,6,,CenterFallback,1,32,0.0,,,"[19, 19, 19, 19, 19, 8, 4, 0, 10]"
20250723_210651_965,-4,NO_RADIO,6,-37.7,7.54694461598703,-94.59435501098632,-94.59435501098632,0.1010944843292236,0.1587388515472412,6,,CenterFallback,1,32,0.0,,,"[19, 19, 19, 19, 19, 8, 4, 0, 10]"
20250723_210652_432,22,60,60,40.6,7.371558513069445,-87.69506072998047,-87.69506072998047,0.0981583595275878,6.28870153427124,60,18.0,NeighborSearch,46,63,45.0,15.017026825759288,-45.0,"[19, 19, 19, 19, 19, 8, 4, 0, 10, -45]"
