Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250713_201115_414,-90,NO_RADIO,32,0,7.277042160034199,-95.9241714477539,-95.9241714477539,0.11057472229003906,0.10684823989868164,32,,,,CenterFallback,1,,,[]
20250713_201115_635,-90,NO_RADIO,32,0,7.071531547271391,-95.9241714477539,-95.9241714477539,0.09879016876220703,0.20336198806762695,32,,,,CenterFallback,1,,,[]
20250713_201115_939,-90,NO_RADIO,32,0,6.839853769892002,-96.04537200927734,-96.04537200927734,0.08800292015075684,0.10970330238342285,32,,,,CenterFallback,1,,,[]
20250713_201116_138,-90,NO_RADIO,32,0,6.896036461160463,-96.12810516357422,-96.12810516357422,0.08015298843383789,0.21905994415283203,32,,,,CenterFallback,1,,,[]
20250713_201116_438,-90,NO_RADIO,32,0,7.062911932321342,-95.91634559631349,-95.91634559631349,0.07022380828857422,0.10509705543518066,32,,,,CenterFallback,1,,,[]
20250713_201116_614,-90,NO_RADIO,32,0,6.844577830393291,-96.12810516357422,-96.12810516357422,0.07393288612365723,0.16979193687438965,32,,,,CenterFallback,1,,,[]
20250713_201116_859,-90,NO_RADIO,32,0,6.859248393174411,-95.9241714477539,-95.9241714477539,0.07514452934265137,0.10524821281433105,32,,,,CenterFallback,1,,,[]
20250713_201117_041,-90,NO_RADIO,32,0,6.999646823998106,-95.65385437011719,-95.65385437011719,0.07698559761047363,0.17111730575561523,32,,,,CenterFallback,1,,,[]
20250713_201117_290,-90,NO_RADIO,32,0,7.172676950011095,-95.76765441894531,-95.76765441894531,0.07777166366577148,0.1489238739013672,32,,,,CenterFallback,1,,,[]
20250713_201117_518,-90,NO_RADIO,32,0,6.687634200485888,-96.25521850585938,-96.25521850585938,0.07785415649414062,0.16371774673461914,32,,,,CenterFallback,1,,,[]
20250713_201117_760,-90,NO_RADIO,32,0,6.811822451864288,-96.04537200927734,-96.04537200927734,0.0788431167602539,0.14122247695922852,32,,,,CenterFallback,1,,,[]
20250713_201117_982,-90,NO_RADIO,32,0,6.984137690642825,-95.6165771484375,-95.6165771484375,0.07625198364257812,0.17311739921569824,32,,,,CenterFallback,1,,,[]
20250713_201118_232,-90,NO_RADIO,32,0,6.992545115170415,-95.9241714477539,-95.9241714477539,0.0775136947631836,0.1512141227722168,32,,,,CenterFallback,1,,,[]
20250713_201118_462,-90,NO_RADIO,32,0,6.862931621188778,-95.9241714477539,-95.9241714477539,0.07633161544799805,0.16387081146240234,32,,,,CenterFallback,1,,,[]
20250713_201118_703,-90,NO_RADIO,32,0,7.2015093930819205,-95.76765441894531,-95.76765441894531,0.07748603820800781,0.12639546394348145,32,,,,CenterFallback,1,,,[]
20250713_201118_908,-90,NO_RADIO,32,0,6.995903218243441,-96.03931198120118,-96.03931198120118,0.0764315128326416,0.16219067573547363,32,,,,CenterFallback,1,,,[]
20250713_201119_148,-90,NO_RADIO,32,0,6.981495588323355,-96.04537200927734,-96.04537200927734,0.07686328887939453,0.10712456703186035,32,,,,CenterFallback,1,,,[]
20250713_201119_334,-90,NO_RADIO,32,0,6.993763798895841,-95.9241714477539,-95.9241714477539,0.07869076728820801,0.16302180290222168,32,,,,CenterFallback,1,,,[]
20250713_201119_576,-90,NO_RADIO,32,0,7.1982790366795655,-95.4705810546875,-95.4705810546875,0.07671213150024414,0.13926339149475098,32,,,,CenterFallback,1,,,[]
20250713_201119_794,-90,NO_RADIO,32,0,6.993216780568616,-95.9241714477539,-95.9241714477539,0.07660984992980957,0.23066997528076172,32,,,,CenterFallback,1,,,[]
20250713_201120_102,-90,NO_RADIO,32,0,7.008421480174718,-95.76765441894531,-95.76765441894531,0.07818007469177246,0.13748645782470703,32,,,,CenterFallback,1,,,[]
20250713_201120_319,-90,NO_RADIO,32,0,7.010064710286173,-95.76765441894531,-95.76765441894531,0.10099196434020996,0.16310524940490723,32,,,,CenterFallback,1,,,[]
20250713_201120_584,-90,NO_RADIO,32,0,6.85598137984779,-96.04537200927734,-96.04537200927734,0.08202838897705078,0.15433788299560547,32,,,,CenterFallback,1,,,[]
20250713_201120_821,-90,14,14,-26.1,19.36264622291985,-80.25752983093261,-80.25752983093261,0.11558365821838379,3.646420955657959,14,12,12,29.0,NeighborSearch,21,22.961133794449125,-2,[]
20250713_201124_585,-90,19,19,-18.9,7.068536977970496,-78.33731193542481,-78.33731193542481,0.12187409400939941,0.5690040588378906,19,18,18,20.3,NeighborSearch,2,24.723149064550952,-1,[-1]
20250713_201125_277,-90,20,20,-17.4,24.895467498199523,-78.23854217529296,-78.23854217529296,0.10345816612243652,0.11586594581604004,20,20,20,17.4,YOLO,1,24.895467498199523,0,"[-1, 0]"
20250713_201125_497,-90,20,20,-17.4,19.326451216526067,-80.20462799072266,-80.20462799072266,0.1315784454345703,4.058405876159668,20,19,19,18.9,NeighborSearch,21,22.750251155738326,-1,"[-1, 0]"
20250713_201129_689,-90,26,26,-8.7,8.524447531754774,-77.07923965454101,-77.07923965454101,0.12862014770507812,0.5811448097229004,26,25,25,10.2,NeighborSearch,2,25.859870010516758,-1,"[-1, 0, -1]"
20250713_201130_399,-90,27,27,-7.3,26.137257899703712,-76.8646312713623,-76.8646312713623,0.13788342475891113,0.13927006721496582,27,27,27,7.3,YOLO,1,26.137257899703712,0,"[-1, 0, -1, 0]"
20250713_201130_678,-90,26,26,-8.7,23.30110304484279,-79.63283424377441,-79.63283424377441,0.10691499710083008,0.1918632984161377,26,26,26,8.7,YOLO,1,23.30110304484279,0,"[-1, 0, -1, 0, 0]"
20250713_201130_978,-90,26,26,-8.7,23.41679531717682,-79.49544372558594,-79.49544372558594,0.10131692886352539,0.1718907356262207,26,26,26,8.7,YOLO,1,23.41679531717682,0,"[-1, 0, -1, 0, 0, 0]"
20250713_201131_252,-90,26,26,-8.7,25.00746288361728,-78.00048294067383,-78.00048294067383,0.10142064094543457,0.22812485694885254,26,26,26,8.7,YOLO,1,25.00746288361728,0,"[-1, 0, -1, 0, 0, 0, 0]"
20250713_201131_583,-90,27,27,-7.3,25.070739959049064,-77.89600791931153,-77.89600791931153,0.10146212577819824,0.1463148593902588,27,27,27,7.3,YOLO,1,25.070739959049064,0,"[-1, 0, -1, 0, 0, 0, 0, 0]"
20250713_201131_832,-90,27,27,-7.3,25.910882032782325,-77.0778305053711,-77.0778305053711,0.09905123710632324,0.21711516380310059,27,27,27,7.3,YOLO,1,25.910882032782325,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0]"
20250713_201132_149,-90,27,27,-7.3,26.058261203881514,-76.89285697937012,-76.89285697937012,0.10371041297912598,0.1414177417755127,27,27,27,7.3,YOLO,1,26.058261203881514,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0]"
20250713_201132_395,-90,28,28,-5.8,25.368308209857844,-77.59881973266602,-77.59881973266602,0.09897208213806152,0.18410921096801758,28,28,28,5.8,YOLO,1,25.368308209857844,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201132_679,-90,28,28,-5.8,25.427267851995097,-77.56732597351075,-77.56732597351075,0.10045838356018066,0.14616942405700684,28,28,28,5.8,YOLO,1,25.427267851995097,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201132_927,-90,28,28,-5.8,27.36138683617446,-75.54954528808594,-75.54954528808594,0.09827446937561035,0.16192078590393066,28,28,28,5.8,YOLO,1,27.36138683617446,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201133_189,-90,29,29,-4.4,27.237333111077305,-75.60234985351562,-75.60234985351562,0.09940361976623535,0.12180233001708984,29,29,29,4.4,YOLO,1,27.237333111077305,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201133_411,-90,29,29,-4.4,27.315186856286203,-75.74838523864746,-75.74838523864746,0.0985877513885498,0.16355538368225098,29,29,29,4.4,YOLO,1,27.315186856286203,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201133_674,-90,29,29,-4.4,27.342492123563446,-75.5656967163086,-75.5656967163086,0.10095930099487305,0.13078093528747559,29,29,29,4.4,YOLO,1,27.342492123563446,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201133_907,-90,29,29,-4.4,27.73500099997122,-75.17132987976075,-75.17132987976075,0.0993196964263916,0.17941617965698242,29,29,29,4.4,YOLO,1,27.73500099997122,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201134_187,-90,29,29,-4.4,27.806426242838725,-75.12690315246581,-75.12690315246581,0.10207676887512207,0.1336352825164795,29,29,29,4.4,YOLO,1,27.806426242838725,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201134_424,-90,29,29,-4.4,27.870611669587646,-75.11212425231933,-75.11212425231933,0.0996546745300293,0.231797456741333,29,29,29,4.4,YOLO,1,27.870611669587646,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201134_757,-90,30,30,-2.9,27.681741608792535,-75.25411529541016,-75.25411529541016,0.10059523582458496,0.1080319881439209,30,30,30,2.9,YOLO,1,27.681741608792535,0,"[-1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201134_966,-90,30,30,-2.9,27.244736241346786,-75.66688346862793,-75.66688346862793,0.09875321388244629,0.1776866912841797,30,30,30,2.9,YOLO,1,27.244736241346786,0,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201135_244,-90,30,30,-2.9,27.465283364406304,-75.35914878845215,-75.35914878845215,0.10015249252319336,0.1309068202972412,30,30,30,2.9,YOLO,1,27.465283364406304,0,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201135_476,-90,30,30,-2.9,27.730297405320584,-75.25549774169922,-75.25549774169922,0.1351912021636963,0.16322040557861328,30,30,30,2.9,YOLO,1,27.730297405320584,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201135_776,-90,31,31,-1.5,27.79363306622743,-75.15953636169434,-75.15953636169434,0.09971213340759277,0.16046929359436035,31,31,31,1.5,YOLO,1,27.79363306622743,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201136_037,-90,31,31,-1.5,26.893177541081556,-76.10046577453613,-76.10046577453613,0.09891223907470703,0.23053407669067383,31,31,31,1.5,YOLO,1,26.893177541081556,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201136_368,-90,32,32,0,26.821421328506787,-76.13366432189942,-76.13366432189942,0.0985879898071289,0.10533738136291504,32,32,32,0,YOLO,1,26.821421328506787,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201136_573,-90,32,32,0,26.971082594491932,-75.82109985351562,-75.82109985351562,0.09831500053405762,0.18128275871276855,32,32,32,0,YOLO,1,26.971082594491932,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201136_854,-90,33,33,1.5,26.818193459889656,-76.07607345581054,-76.07607345581054,0.10167407989501953,0.13480377197265625,33,33,33,-1.5,YOLO,1,26.818193459889656,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201137_091,-90,33,33,1.5,26.836956170005152,-76.11963386535645,-76.11963386535645,0.0990445613861084,0.1633460521697998,33,33,33,-1.5,YOLO,1,26.836956170005152,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201137_355,-90,33,33,1.5,27.00978321227484,-75.99149017333984,-75.99149017333984,0.10146093368530273,0.10978913307189941,33,33,33,-1.5,YOLO,1,27.00978321227484,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201137_567,-90,34,34,2.9,27.34183665374779,-75.52626457214356,-75.52626457214356,0.10012173652648926,0.18013477325439453,34,34,34,-2.9,YOLO,1,27.34183665374779,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201137_849,-90,35,35,4.4,27.21952431706815,-75.62595748901367,-75.62595748901367,0.09978246688842773,0.1056966781616211,35,35,35,-4.4,YOLO,1,27.21952431706815,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201138_055,-90,35,35,4.4,27.577562911954487,-75.31802940368652,-75.31802940368652,0.10090875625610352,0.23108816146850586,35,35,35,-4.4,YOLO,1,27.577562911954487,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201138_388,-90,35,35,4.4,27.67760009969649,-75.28489036560059,-75.28489036560059,0.10384297370910645,0.10750675201416016,35,35,35,-4.4,YOLO,1,27.67760009969649,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201138_601,-90,36,36,5.8,28.090602950497626,-74.84106826782227,-74.84106826782227,0.10316324234008789,0.16179633140563965,36,36,36,-5.8,YOLO,1,28.090602950497626,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201138_867,-90,36,36,5.8,28.180544736328315,-74.77052307128906,-74.77052307128906,0.10195279121398926,0.14983010292053223,36,36,36,-5.8,YOLO,1,28.180544736328315,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201139_120,-90,36,36,5.8,27.01989702490367,-75.84828033447266,-75.84828033447266,0.10345125198364258,0.1685960292816162,36,36,36,-5.8,YOLO,1,27.01989702490367,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201139_393,-90,36,36,5.8,26.8658971449495,-75.9887809753418,-75.9887809753418,0.10279345512390137,0.10738062858581543,36,36,36,-5.8,YOLO,1,26.8658971449495,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201139_605,-90,36,36,5.8,26.264991301314595,-76.59857749938965,-76.59857749938965,0.10341978073120117,0.18181395530700684,36,36,36,-5.8,YOLO,1,26.264991301314595,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201139_891,-90,37,37,7.3,26.055025459550535,-76.8132827758789,-76.8132827758789,0.10237717628479004,0.11558246612548828,37,37,37,-7.3,YOLO,1,26.055025459550535,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201140_110,-90,37,37,7.3,26.71772604300986,-76.19154243469238,-76.19154243469238,0.10195040702819824,0.18350696563720703,37,37,37,-7.3,YOLO,1,26.71772604300986,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201140_397,-90,37,37,7.3,26.738293713550448,-76.14584388732911,-76.14584388732911,0.10300374031066895,0.10520577430725098,37,37,37,-7.3,YOLO,1,26.738293713550448,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201140_606,-90,37,37,7.3,24.95631876583012,-77.84656105041503,-77.84656105041503,0.09998059272766113,0.16301941871643066,37,37,37,-7.3,YOLO,1,24.95631876583012,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201140_870,-90,37,37,7.3,24.80495476562949,-77.91574592590332,-77.91574592590332,0.09983563423156738,0.12039899826049805,37,37,37,-7.3,YOLO,1,24.80495476562949,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_201141_092,-90,37,37,7.3,22.915670071103023,-77.29059257507325,-77.29059257507325,0.10206866264343262,1.1660633087158203,37,39,39,-10.2,NeighborSearch,5,25.521434380212327,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
20250713_201142_361,-90,38,38,8.7,25.34267851000783,-77.5102382659912,-77.5102382659912,0.10315847396850586,0.12806391716003418,38,38,38,-8.7,YOLO,1,25.34267851000783,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
20250713_201142_593,-90,39,39,10.2,23.585367553577754,-79.21134567260742,-79.21134567260742,0.10175251960754395,0.16788125038146973,39,39,39,-10.2,YOLO,1,23.585367553577754,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
20250713_201142_864,-90,38,38,8.7,23.432948214687244,-79.396439743042,-79.396439743042,0.10070180892944336,0.14943432807922363,38,38,38,-8.7,YOLO,1,23.432948214687244,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
20250713_201143_115,-90,39,39,10.2,20.71228583327982,-79.24609451293945,-79.24609451293945,0.10105180740356445,1.4238018989562988,39,42,42,-14.5,NeighborSearch,7,23.545174432935,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3]"
20250713_201144_642,-90,43,43,16.0,23.013783503520457,-79.81454238891601,-79.81454238891601,0.10336852073669434,0.10502290725708008,43,43,43,-16.0,YOLO,1,23.013783503520457,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0]"
20250713_201144_852,-90,43,43,16.0,21.712704793165884,-78.47478561401367,-78.47478561401367,0.10052323341369629,0.9514613151550293,43,44,44,-17.4,NeighborSearch,3,24.274044861693696,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 1]"
20250713_201145_905,-90,45,45,18.9,24.32707492516967,-78.53644790649415,-78.53644790649415,0.1327829360961914,0.16629242897033691,45,45,45,-18.9,YOLO,1,24.32707492516967,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 1, 0]"
