Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_125841_519,-45,NO_RADIO,32,0,6.741901245117191,-95.76765441894531,-95.76765441894531,0.12162113189697266,0.10221099853515625,32,,CenterFallback,1,32,0,,,[]
20250720_125841_747,-44,NO_RADIO,32,0,6.92662502333134,-95.76765441894531,-95.76765441894531,0.0940091609954834,0.15606021881103516,32,,CenterFallback,1,32,0,,,[]
20250720_125841_999,-44,NO_RADIO,32,0,6.8584239713729005,-96.25521850585938,-96.25521850585938,0.09497880935668945,0.10172486305236816,32,,CenterFallback,1,32,0,,,[]
20250720_125842_197,-44,NO_RADIO,32,0,7.088948653089133,-95.9241714477539,-95.9241714477539,0.09619736671447754,0.15807509422302246,32,,CenterFallback,1,32,0,,,[]
20250720_125842_453,-43,NO_RADIO,32,0,7.103843802551225,-95.9241714477539,-95.9241714477539,0.0914297103881836,0.10183477401733398,32,,CenterFallback,1,32,0,,,[]
20250720_125842_647,-43,NO_RADIO,32,0,7.051939366846767,-96.04537200927734,-96.04537200927734,0.09546399116516113,0.15815472602844238,32,,CenterFallback,1,32,0,,,[]
20250720_125842_902,-42,NO_RADIO,32,0,7.064440738921547,-95.76765441894531,-95.76765441894531,0.10027313232421875,0.10165977478027344,32,,CenterFallback,1,32,0,,,[]
20250720_125843_106,-42,NO_RADIO,32,0,6.939825528911371,-96.04537200927734,-96.04537200927734,0.10248446464538574,0.15864300727844238,32,,CenterFallback,1,32,0,,,[]
20250720_125843_368,-41,NO_RADIO,32,0,7.117957427084093,-95.65385437011719,-95.65385437011719,0.0954282283782959,0.10175323486328125,32,,CenterFallback,1,32,0,,,[]
20250720_125843_567,-41,NO_RADIO,32,0,7.331647687122853,-95.76765441894531,-95.76765441894531,0.10088610649108887,0.15821361541748047,32,,CenterFallback,1,32,0,,,[]
20250720_125843_827,-40,NO_RADIO,32,0,7.143625283972682,-95.91634559631349,-95.91634559631349,0.09609460830688477,0.10180163383483887,32,,CenterFallback,1,32,0,,,[]
20250720_125844_027,-40,NO_RADIO,32,0,7.128394177761649,-95.9241714477539,-95.9241714477539,0.09731340408325195,0.15827345848083496,32,,CenterFallback,1,32,0,,,[]
20250720_125844_284,-40,NO_RADIO,32,0,7.132023970628225,-95.65385437011719,-95.65385437011719,0.0884854793548584,0.10178232192993164,32,,CenterFallback,1,32,0,,,[]
20250720_125844_475,-39,NO_RADIO,32,0,7.365251850610562,-95.43484497070312,-95.43484497070312,0.09755611419677734,0.15799593925476074,32,,CenterFallback,1,32,0,,,[]
20250720_125844_732,-39,NO_RADIO,32,0,7.113314513363335,-96.04537200927734,-96.04537200927734,0.0862722396850586,0.10164165496826172,32,,CenterFallback,1,32,0,,,[]
20250720_125844_922,-38,NO_RADIO,32,0,8.085770662841156,-94.92041473388673,-94.92041473388673,0.08516407012939453,0.15812277793884277,32,,CenterFallback,1,32,0,,,[]
20250720_125845_166,-38,NO_RADIO,32,0,8.181321230140355,-94.68475341796875,-94.68475341796875,0.09386563301086426,0.10176324844360352,32,,CenterFallback,1,32,0,,,[]
20250720_125845_363,-37,NO_RADIO,32,0,8.481813707800796,-94.33944702148438,-94.33944702148438,0.09376907348632812,0.15811777114868164,32,,CenterFallback,1,32,0,,,[]
20250720_125845_617,-37,NO_RADIO,32,0,8.852982684598132,-94.01957702636719,-94.01957702636719,0.09129571914672852,0.10167551040649414,32,,CenterFallback,1,32,0,,,[]
20250720_125845_811,-36,NO_RADIO,32,0,9.04792490189088,-93.62672424316406,-93.62672424316406,0.09629321098327637,0.15813302993774414,32,,CenterFallback,1,32,0,,,[]
20250720_125846_067,-36,NO_RADIO,32,0,9.321559924303642,-93.62672424316406,-93.62672424316406,0.09044957160949707,0.10170197486877441,32,,CenterFallback,1,32,0,,,[]
20250720_125846_261,-35,NO_RADIO,32,0,9.389090060176727,-93.3537826538086,-93.3537826538086,0.0998985767364502,0.15818381309509277,32,,CenterFallback,1,32,0,,,[]
20250720_125846_520,-35,NO_RADIO,32,0,9.821533021192764,-92.85452270507812,-92.85452270507812,0.09901022911071777,0.10172915458679199,32,,CenterFallback,1,32,0,,,[]
20250720_125846_722,-35,NO_RADIO,32,0,10.186653725310606,-92.7756561279297,-92.7756561279297,0.09547877311706543,0.1581590175628662,32,,CenterFallback,1,32,0,,,[]
20250720_125846_977,-34,NO_RADIO,32,0,10.03422493169063,-92.77661895751953,-92.77661895751953,0.09940910339355469,0.10157537460327148,32,,CenterFallback,1,32,0,,,[]
20250720_125847_180,-34,NO_RADIO,32,0,10.493531304373434,-92.31904602050781,-92.31904602050781,0.09511613845825195,0.15816617012023926,32,,CenterFallback,1,32,0,,,[]
20250720_125847_434,-33,NO_RADIO,32,0,10.652458615203074,-92.31904602050781,-92.31904602050781,0.09753799438476562,0.10169649124145508,32,,CenterFallback,1,32,0,,,[]
20250720_125847_635,-33,NO_RADIO,32,0,10.52547544392013,-92.31904602050781,-92.31904602050781,0.0890350341796875,0.15816617012023926,32,,CenterFallback,1,32,0,,,[]
20250720_125847_883,-32,NO_RADIO,32,0,10.488342413745102,-92.21604919433594,-92.21604919433594,0.09235763549804688,0.10178041458129883,32,,CenterFallback,1,32,0,,,[]
20250720_125848_079,-32,NO_RADIO,32,0,10.315482028397739,-92.47737274169921,-92.47737274169921,0.09788084030151367,0.15821290016174316,32,,CenterFallback,1,32,0,,,[]
20250720_125848_336,-31,NO_RADIO,32,0,10.134607132324092,-92.62488555908203,-92.62488555908203,0.09109830856323242,0.10170292854309082,32,,CenterFallback,1,32,0,,,[]
20250720_125848_531,-31,NO_RADIO,32,0,9.945448882081863,-92.85452270507812,-92.85452270507812,0.09017276763916016,0.15820550918579102,32,,CenterFallback,1,32,0,,,[]
20250720_125848_780,-31,NO_RADIO,32,0,9.603679758169946,-93.180908203125,-93.180908203125,0.09981846809387207,0.10172891616821289,32,,CenterFallback,1,32,0,,,[]
20250720_125848_983,-30,NO_RADIO,32,0,8.184237868021881,-94.59581756591797,-94.59581756591797,0.08990311622619629,0.15820908546447754,32,,CenterFallback,1,32,0,,,[]
20250720_125849_233,-29,51,51,27.6,8.777205901818576,-94.96305084228516,-94.96305084228516,0.09464907646179199,0.26871633529663086,51,,CenterFallback,1,61,42.1,,,[]
20250720_125849_598,-29,50,50,26.1,7.894776762895887,-95.15899658203125,-95.15899658203125,0.09629034996032715,0.2681291103363037,50,,CenterFallback,1,61,42.1,,,[]
20250720_125849_964,-28,50,50,26.1,7.8140776326226415,-93.62672424316406,-93.62672424316406,0.09489750862121582,0.26772451400756836,50,,CenterFallback,1,59,39.2,,,[]
20250720_125850_328,-27,50,50,26.1,9.240019287152208,-95.76765441894531,-95.76765441894531,0.09856629371643066,0.2679436206817627,50,,CenterFallback,1,58,37.7,,,[]
20250720_125850_696,-26,49,49,24.7,6.924755531607161,-95.15899658203125,-95.15899658203125,0.09456682205200195,0.2678182125091553,49,,CenterFallback,1,59,39.2,,,[]
20250720_125851_060,-26,49,49,24.7,7.552430831827223,-94.25724792480469,-94.25724792480469,0.09765362739562988,0.2688913345336914,49,,CenterFallback,1,57,36.3,,,[]
20250720_125851_428,-25,48,48,23.2,8.323375138155413,-95.6165771484375,-95.6165771484375,0.0973825454711914,0.2691638469696045,48,,CenterFallback,1,58,37.7,,,[]
20250720_125851_796,-24,47,47,21.8,7.182776978334147,-95.65385437011719,-95.65385437011719,0.0949563980102539,0.26743578910827637,47,,CenterFallback,1,57,36.3,,,[]
20250720_125852_160,-23,47,47,21.8,7.5074994086564,-94.71330299377442,-94.71330299377442,0.11471700668334961,0.267838716506958,47,,CenterFallback,1,58,37.7,,,[]
20250720_125852_544,-23,47,47,21.8,8.309752062000555,-96.25521850585938,-96.25521850585938,0.0956110954284668,0.2688100337982178,47,,CenterFallback,1,57,36.3,,,[]
20250720_125852_910,-22,46,46,20.3,7.1293787920182865,-94.01957702636719,-94.01957702636719,0.09650254249572754,0.26810479164123535,46,,CenterFallback,1,56,34.8,,,[]
20250720_125853_276,-21,45,45,18.9,8.760536600948,-95.32933807373047,-95.32933807373047,0.09902358055114746,0.267315149307251,45,,CenterFallback,1,60,40.6,,,[]
20250720_125853_644,-20,45,45,18.9,7.622613104481815,-93.17775344848633,-93.17775344848633,0.10276055335998535,0.2678191661834717,45,,CenterFallback,1,56,34.8,,,[]
20250720_125854_016,-20,44,44,17.4,9.457733330188603,-95.43484497070312,-95.43484497070312,0.0939784049987793,0.26867032051086426,44,,CenterFallback,1,59,39.2,,,[]
20250720_125854_380,-19,44,44,17.4,7.668030784558539,-92.19911193847656,-92.19911193847656,0.09283041954040527,0.26761770248413086,44,,CenterFallback,1,55,33.4,,,[]
20250720_125854_742,-18,43,43,16.0,10.184368899876134,-94.93123626708984,-94.93123626708984,0.10146713256835938,0.2689056396484375,43,,CenterFallback,1,59,39.2,,,[]
20250720_125855_114,-18,42,42,14.5,7.624185471506479,-95.15899658203125,-95.15899658203125,0.09234285354614258,0.26810622215270996,42,,CenterFallback,1,57,36.3,,,[]
