Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,47,20.285254533650487,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-25,7.02,48,19.579417836185343,0.0
-24,7.02,48,19.10065982777984,0.0
-24,7.02,48,19.10065982777984,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
