Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_004908_001,-40,NO_RADIO,63,45.0,18.017534860273518,-85.0519359588623,-85.0519359588623,0.1022531986236572,0.10201096534729,63,,CenterFallback,1,32,0.0,,,[],0.1018970012664794,0.0505013465881347,0.0504589080810546,0.000401496887207,0.0006146430969238
20250724_004908_207,-39,63,63,45.0,15.580776467043094,-87.48458862304688,-87.48458862304688,0.10252046585083,0.1583750247955322,63,63.0,YOLO,1,32,0.0,15.580776467043094,0.0,[],0.1021709442138671,0.0504789352416992,0.0504512786865234,0.0567734241485595,0.000664472579956
20250724_004908_470,-38,NO_RADIO,63,45.0,15.048934103211622,-87.83971939086913,-87.83971939086913,0.100792646408081,0.1022262573242187,63,,CenterFallback,1,32,0.0,,,[],0.1004467010498046,0.0505256652832031,0.0504930019378662,0.0004048347473144,0.0007650852203369
20250724_004908_674,-37,63,63,45.0,12.60137337485267,-89.47698974609375,-89.47698974609375,0.1007444858551025,0.2618200778961181,63,63.0,OffsetFailed,2,61,42.1,13.02348317943158,-2.0,[],0.1003799438476562,0.050483226776123,0.0504629611968994,0.0567402839660644,0.0006518363952636
20250724_004909_039,-36,NO_RADIO,63,45.0,11.471715323620458,-91.24424324035644,-91.24424324035644,0.1016485691070556,0.1583771705627441,63,,CenterFallback,1,32,0.0,,,[],0.1013135910034179,0.0504648685455322,0.0504710674285888,0.056713581085205,0.0006754398345947
20250724_004909_300,-34,63,63,45.0,11.050153816411978,-79.37389755249023,-79.37389755249023,0.1030688285827636,0.2677187919616699,63,55.0,OffsetCorrected,2,55,33.4,23.825870574596596,-8.0,[],0.1027848720550537,0.0505213737487793,0.0504899024963378,0.0004072189331054,0.0006201267242431
20250724_004909_673,-33,63,63,45.0,23.44363291447472,-79.61634674072266,-79.61634674072266,0.1056115627288818,0.1024312973022461,63,63.0,YOLO,1,55,33.4,23.44363291447472,0.0,[],0.1052708625793457,0.0504918098449707,0.0505521297454834,0.0004565715789794,0.0009236335754394
20250724_004909_882,-32,NO_RADIO,63,45.0,7.056473104303976,-95.4705810546875,-95.4705810546875,0.1010153293609619,0.1584413051605224,63,,CenterFallback,1,32,0.0,,,[],0.1007084846496582,0.0504400730133056,0.050473928451538,0.0567636489868164,0.0007119178771972
20250724_004910_144,-31,61,61,42.1,6.859087212109287,-78.27949943542481,-78.27949943542481,0.1031339168548584,0.2683041095733642,61,52.0,OffsetCorrected,2,52,29.0,24.873541538899232,-9.0,[],0.1028008460998535,0.0504860877990722,0.0505189895629882,0.0004034042358398,0.0008833408355712
20250724_004910_517,-30,61,61,42.1,24.693860881944545,-78.37634506225587,-78.37634506225587,0.1021795272827148,0.1021857261657714,61,61.0,YOLO,1,52,29.0,24.693860881944545,0.0,[],0.1018514633178711,0.0504622459411621,0.0504872798919677,0.0004057884216308,0.0008242130279541
20250724_004910_723,-29,60,60,40.6,8.489560348379968,-78.24258613586426,-78.24258613586426,0.09857177734375,0.2616634368896484,60,50.0,OffsetCorrected,2,50,26.1,22.609043865058126,-10.0,[],0.0982303619384765,0.0504682064056396,0.0504841804504394,0.0568161010742187,0.0007266998291015
20250724_004911_085,-27,59,59,39.2,9.134965272224278,-78.67480735778808,-78.67480735778808,0.106661319732666,0.2612636089324951,59,50.0,OffsetCorrected,2,50,26.1,24.33090015151892,-9.0,[],0.1063005924224853,0.0505082607269287,0.0504333972930908,0.056786298751831,0.0007097721099853
20250724_004911_455,-26,58,58,37.7,6.152568979283473,-81.06286125183105,-81.06286125183105,0.1013262271881103,0.2611093521118164,58,50.0,OffsetCorrected,2,50,26.1,22.025864929630487,-8.0,[],0.1009790897369384,0.0504982471466064,0.0505127906799316,0.0567753314971923,0.0006957054138183
20250724_004911_819,-24,58,58,37.7,7.04610355681676,-80.14698600769043,-80.14698600769043,0.1039619445800781,0.2609555721282959,58,49.0,OffsetCorrected,2,49,24.7,22.85021232815696,-9.0,[],0.1036021709442138,0.0504584312438964,0.0504341125488281,0.0567214488983154,0.0006947517395019
20250724_004912_185,-23,57,57,36.3,6.655810342781024,-82.45122756958008,-82.45122756958008,0.1013307571411132,0.2610132694244385,57,48.0,OffsetCorrected,2,48,23.2,19.215532740419505,-9.0,[],0.1009993553161621,0.050466775894165,0.0505087375640869,0.0568196773529052,0.0006749629974365
20250724_004912_549,-21,56,56,34.8,9.55022141536196,-92.7756561279297,-92.7756561279297,0.1032474040985107,0.2663428783416748,56,56.0,OffsetFailed,2,45,18.9,9.810226808918628,-11.0,[],0.1028919219970703,0.0505306720733642,0.0504887104034423,0.0567972660064697,0.0009286403656005
20250724_004912_921,-20,56,56,34.8,10.523749831913335,-77.9319351196289,-77.9319351196289,0.1019470691680908,0.2616803646087646,56,43.0,OffsetCorrected,2,43,16.0,24.22068487228661,-13.0,[],0.1015942096710205,0.0505421161651611,0.0505266189575195,0.0568339824676513,0.0009706020355224
20250724_004913_286,-18,55,55,33.4,11.034759283697255,-79.12156829833984,-79.12156829833984,0.0988397598266601,0.2614526748657226,55,43.0,OffsetCorrected,2,43,16.0,22.20255165242077,-12.0,[],0.0984723567962646,0.050462007522583,0.0504400730133056,0.056767463684082,0.0006890296936035
