Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_111733_264,-45,NO_RADIO,32,0,7.369468688964844,-95.32933807373047,-95.32933807373047,0.15636444091796875,0.10223102569580078,32,,CenterFallback,1,32,0,,,[]
20250720_111733_526,-45,NO_RADIO,32,0,6.782311877692592,-95.6165771484375,-95.6165771484375,0.0970602035522461,0.15624356269836426,32,,CenterFallback,1,32,0,,,[]
20250720_111733_781,-45,NO_RADIO,32,0,6.83498057238377,-95.32933807373047,-95.32933807373047,0.09201574325561523,0.10175132751464844,32,,CenterFallback,1,32,0,,,[]
20250720_111733_976,-45,NO_RADIO,32,0,7.211307047373069,-95.46879425048829,-95.46879425048829,0.0977177619934082,0.15830755233764648,32,,CenterFallback,1,32,0,,,[]
20250720_111734_234,-45,NO_RADIO,32,0,6.909637870795407,-95.43484497070312,-95.43484497070312,0.09199237823486328,0.10186052322387695,32,,CenterFallback,1,32,0,,,[]
20250720_111734_429,-45,NO_RADIO,32,0,6.889863767526023,-95.4705810546875,-95.4705810546875,0.10003542900085449,0.15844488143920898,32,,CenterFallback,1,32,0,,,[]
20250720_111734_690,-45,NO_RADIO,32,0,6.9293544493742445,-95.6165771484375,-95.6165771484375,0.09811878204345703,0.10186958312988281,32,,CenterFallback,1,32,0,,,[]
20250720_111734_891,-45,NO_RADIO,32,0,7.342028873183182,-95.2263412475586,-95.2263412475586,0.09879922866821289,0.15821099281311035,32,,CenterFallback,1,32,0,,,[]
20250720_111735_150,-45,NO_RADIO,32,0,6.865764993073839,-95.6165771484375,-95.6165771484375,0.09106040000915527,0.10182762145996094,32,,CenterFallback,1,32,0,,,[]
20250720_111735_344,-45,NO_RADIO,32,0,7.362668153316378,-95.32933807373047,-95.32933807373047,0.09709692001342773,0.1582343578338623,32,,CenterFallback,1,32,0,,,[]
