Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_203028_761,-45,NO_RADIO,32,0,6.587617577283098,0.11452293395996094,0.008694171905517578,32,,CenterFallback,1,32,0,,,[]
20250720_203028_889,-45,NO_RADIO,32,0,6.587617577283098,0.08531475067138672,0.00405573844909668,32,,CenterFallback,1,32,0,,,[]
20250720_203028_981,-45,NO_RADIO,32,0,6.587617577283098,0.11911654472351074,0.004213571548461914,32,,CenterFallback,1,32,0,,,[]
20250720_203029_108,-45,NO_RADIO,32,0,6.587617577283098,0.09338784217834473,0.004197359085083008,32,,CenterFallback,1,32,0,,,[]
20250720_203029_208,-45,NO_RADIO,32,0,6.587617577283098,0.08730244636535645,0.003819704055786133,32,,CenterFallback,1,32,0,,,[]
20250720_203029_302,-45,NO_RADIO,32,0,6.587617577283098,0.09471297264099121,0.00409698486328125,32,,CenterFallback,1,32,0,,,[]
20250720_203029_404,-45,NO_RADIO,32,0,6.587617577283098,0.09672307968139648,0.004033565521240234,32,,CenterFallback,1,32,0,,,[]
20250720_203029_508,-44,NO_RADIO,32,0,6.977760553676589,0.08893752098083496,0.003907918930053711,32,,CenterFallback,1,32,0,,,[]
20250720_203029_604,-44,NO_RADIO,32,0,6.977760553676589,0.0967249870300293,0.004127979278564453,32,,CenterFallback,1,32,0,,,[]
20250720_203029_708,-44,NO_RADIO,32,0,6.977760553676589,0.0938866138458252,0.004476308822631836,32,,CenterFallback,1,32,0,,,[]
20250720_203029_810,-44,NO_RADIO,32,0,6.977760553676589,0.09022331237792969,0.0041828155517578125,32,,CenterFallback,1,32,0,,,[]
20250720_203029_907,-44,NO_RADIO,32,0,6.977760553676589,0.09836053848266602,0.004393815994262695,32,,CenterFallback,1,32,0,,,[]
20250720_203030_013,-44,NO_RADIO,32,0,6.977760553676589,0.08924651145935059,0.00408482551574707,32,,CenterFallback,1,32,0,,,[]
20250720_203030_110,-44,NO_RADIO,32,0,6.977760553676589,0.09827542304992676,0.004292964935302734,32,,CenterFallback,1,32,0,,,[]
20250720_203030_216,-44,NO_RADIO,32,0,6.977760553676589,0.10085582733154297,0.004051923751831055,32,,CenterFallback,1,32,0,,,[]
20250720_203030_324,-44,NO_RADIO,32,0,6.977760553676589,0.0879812240600586,0.004158496856689453,32,,CenterFallback,1,32,0,,,[]
