Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_200143_841,-45,NO_RADIO,32,0,6.587617577283098,0.11711549758911133,0.00434422492980957,32,,CenterFallback,1,32,0,,,[]
20250720_200143_964,-45,NO_RADIO,32,0,6.587617577283098,0.0986790657043457,0.002184629440307617,32,,CenterFallback,1,32,0,,,[]
20250720_200144_067,-45,NO_RADIO,32,0,6.587617577283098,0.09003090858459473,0.00208282470703125,32,,CenterFallback,1,32,0,,,[]
20250720_200144_160,-45,NO_RADIO,32,0,6.587617577283098,0.09480953216552734,0.002160310745239258,32,,CenterFallback,1,32,0,,,[]
20250720_200144_258,-45,NO_RADIO,32,0,6.587617577283098,0.0898137092590332,0.0021300315856933594,32,,CenterFallback,1,32,0,,,[]
20250720_200144_352,-45,NO_RADIO,32,0,6.587617577283098,0.09254837036132812,0.00464177131652832,32,,CenterFallback,1,32,0,,,[]
20250720_200144_452,-45,NO_RADIO,32,0,6.587617577283098,0.09438276290893555,0.004076957702636719,32,,CenterFallback,1,32,0,,,[]
20250720_200144_554,-45,NO_RADIO,32,0,6.587617577283098,0.08889412879943848,0.0044193267822265625,32,,CenterFallback,1,32,0,,,[]
20250720_200144_651,-45,NO_RADIO,32,0,6.587617577283098,0.08923840522766113,0.004324913024902344,32,,CenterFallback,1,32,0,,,[]
20250720_200144_747,-45,NO_RADIO,32,0,6.587617577283098,0.09281635284423828,0.004273891448974609,32,,CenterFallback,1,32,0,,,[]
20250720_200144_848,-45,NO_RADIO,32,0,6.587617577283098,0.09222722053527832,0.004106760025024414,32,,CenterFallback,1,32,0,,,[]
20250720_200144_947,-45,NO_RADIO,32,0,6.587617577283098,0.08962059020996094,0.004202842712402344,32,,CenterFallback,1,32,0,,,[]
20250720_200145_044,-45,NO_RADIO,32,0,6.587617577283098,0.0906226634979248,0.004148244857788086,32,,CenterFallback,1,32,0,,,[]
20250720_200145_142,-45,NO_RADIO,32,0,6.587617577283098,0.09675908088684082,0.0043048858642578125,32,,CenterFallback,1,32,0,,,[]
20250720_200145_246,-45,NO_RADIO,32,0,6.587617577283098,0.09466671943664551,0.004319429397583008,32,,CenterFallback,1,32,0,,,[]
