Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_040322_557,-32,NO_RADIO,32,0.0,7.925307890762696,-94.9614601135254,0.0949716567993164,0.1577820777893066
20250719_040322_811,-31,NO_RADIO,32,0.0,7.753190638128984,-94.9614601135254,0.0949378013610839,0.1013612747192382
20250719_040323_008,-30,NO_RADIO,32,0.0,7.231606894286671,-95.46879425048829,0.0970158576965332,0.1577417850494384
20250719_040323_263,-29,51,51,27.6,7.274330741498488,-95.60927734375,0.1035637855529785,0.1013915538787841
20250719_040323_469,-28,50,50,26.1,19.49548834278164,-83.79082794189453,0.1014425754547119,0.1577920913696289
20250719_040323_729,-27,50,50,26.1,19.444691853533257,-83.73306465148926,0.113114595413208,0.1013524532318115
20250719_040323_945,-26,49,49,24.7,18.74754227483149,-84.25452423095703,0.0970284938812255,0.1578056812286377
20250719_040324_200,-25,49,49,24.7,18.99327301862955,-84.14470672607422,0.1004641056060791,0.1013545989990234
20250719_040324_403,-24,48,48,23.2,18.983879970926097,-84.04263343811036,0.1000754833221435,0.1577539443969726
20250719_040324_662,-23,47,47,21.8,18.47394301217288,-84.55843658447266,0.1014783382415771,0.1013929843902587
20250719_040325_121,-22,46,46,20.3,16.79410941949611,-86.2552261352539,0.0958123207092285,0.1014256477355957
20250719_040325_319,-21,45,45,18.9,18.97663206080813,-83.95022430419922,0.0957288742065429,0.1577951908111572
20250719_040325_574,-20,45,45,18.9,19.17148791806981,-83.93949546813965,0.09596848487854,0.1014270782470703
20250719_040325_772,-19,44,44,17.4,18.66298307737459,-84.41126251220703,0.0979526042938232,0.157785415649414
20250719_040326_029,-18,43,43,16.0,18.62547716438044,-84.4765796661377,0.0979323387145996,0.1013762950897216
20250719_040326_229,-17,43,43,16.0,17.251996294690628,-85.66886138916016,0.0950984954833984,0.1577897071838379
20250719_040326_483,-16,42,42,14.5,17.220105367314943,-85.86482238769531,0.100027322769165,0.1013717651367187
20250719_040326_685,-15,42,42,14.5,17.717967853612734,-85.30819511413574,0.098095417022705,0.1577754020690918
20250719_040326_942,-14,41,41,13.1,17.516236094119094,-85.37474060058594,0.0912613868713378,0.1013896465301513
20250719_040327_135,-13,41,41,13.1,16.342548385530847,-86.63702392578125,0.0952138900756836,0.1577789783477783
20250719_040327_591,-12,39,39,10.2,19.293011327677604,-83.61242942810058,0.0986154079437255,0.1577510833740234
20250719_040327_848,-11,38,38,8.7,18.51792551153233,-84.37834167480469,0.1003520488739013,0.1014080047607421
20250719_040328_051,-10,38,38,8.7,17.992616304271777,-84.90484466552735,0.0957040786743164,0.1577539443969726
20250719_040328_305,-9,37,37,7.3,17.999765188416205,-84.96146011352539,0.0961482524871826,0.1014058589935302
20250719_040328_503,-8,36,36,5.8,19.94238925897833,-83.03067626953126,0.095750093460083,0.1577517986297607
20250719_040328_758,-7,36,36,5.8,19.58259524751645,-83.46282653808593,0.0938613414764404,0.1014065742492675
20250719_040328_954,-6,35,35,4.4,17.407886463102983,-85.45858192443848,0.09529709815979,0.157752513885498
20250719_040329_208,-5,34,34,2.9,17.3587249145709,-85.43413391113282,0.0967092514038086,0.1014401912689209
20250719_040329_407,-4,34,34,2.9,17.63733441035589,-85.38810577392579,0.0954585075378418,0.1578423976898193
20250719_040329_661,-3,33,33,1.5,17.171827277986097,-85.78614044189453,0.1001782417297363,0.1014404296875
20250719_040330_122,-2,32,32,0.0,16.8102857695727,-86.24234771728516,0.0950114727020263,0.1014101505279541
20250719_040330_320,-1,31,31,-1.5,19.53022689543021,-83.43567008972168,0.09714937210083,0.1577670574188232
20250719_040330_575,0,31,31,-1.5,19.49198634652041,-83.42713928222656,0.096959114074707,0.1013777256011962
