Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_040319_610,-44,NO_RADIO,32,0,7.0930899047851454,-96.25521850585938,0.11628365516662598,0.10182476043701172
20250719_040319_831,-43,NO_RADIO,32,0,6.926633211056043,-96.04537200927734,0.09530091285705566,0.15575838088989258
20250719_040320_083,-42,NO_RADIO,32,0,7.230765929604161,-96.04537200927734,0.09241032600402832,0.10144805908203125
20250719_040320_278,-41,NO_RADIO,32,0,7.167714349710337,-95.6165771484375,0.09422707557678223,0.15773463249206543
20250719_040320_530,-40,NO_RADIO,32,0,6.95464411031827,-96.25521850585938,0.09735918045043945,0.10142755508422852
20250719_040320_730,-39,NO_RADIO,32,0,7.057571729821262,-96.25521850585938,0.09589576721191406,0.15780854225158691
20250719_040320_985,-38,NO_RADIO,32,0,7.0935763429899765,-96.25521850585938,0.0979151725769043,0.10138440132141113
20250719_040321_185,-37,NO_RADIO,32,0,7.209094132649767,-95.91634559631349,0.0963599681854248,0.1578071117401123
20250719_040321_440,-36,NO_RADIO,32,0,7.201309387547468,-95.65199050903321,0.09967041015625,0.10145974159240723
20250719_040321_642,-35,NO_RADIO,32,0,7.882260280171039,-95.15899658203125,0.09850311279296875,0.15769386291503906
20250719_040321_899,-35,NO_RADIO,32,0,7.701542491015829,-95.46879425048829,0.10064816474914551,0.10139942169189453
20250719_040322_102,-33,NO_RADIO,32,0,7.941802501138028,-95.15899658203125,0.09351730346679688,0.1578502655029297
20250719_040322_354,-33,NO_RADIO,32,0,7.994830014583172,-94.68475341796875,0.10044574737548828,0.10143852233886719
20250719_040322_557,-32,NO_RADIO,32,0,7.925307890762696,-94.96146011352539,0.0949716567993164,0.15778207778930664
20250719_040322_811,-31,NO_RADIO,32,0,7.753190638128984,-94.96146011352539,0.09493780136108398,0.10136127471923828
20250719_040323_008,-30,NO_RADIO,32,0,7.231606894286671,-95.46879425048829,0.0970158576965332,0.15774178504943848
20250719_040323_263,-29,51,51,27.6,7.274330741498488,-95.60927734375001,0.10356378555297852,0.10139155387878418
20250719_040323_469,-28,50,50,26.1,19.49548834278164,-83.79082794189453,0.10144257545471191,0.1577920913696289
20250719_040323_729,-27,50,50,26.1,19.444691853533257,-83.73306465148926,0.11311459541320801,0.10135245323181152
20250719_040323_945,-26,49,49,24.7,18.74754227483149,-84.25452423095703,0.09702849388122559,0.1578056812286377
20250719_040324_200,-25,49,49,24.7,18.99327301862955,-84.14470672607422,0.1004641056060791,0.10135459899902344
20250719_040324_403,-24,48,48,23.2,18.983879970926097,-84.04263343811036,0.10007548332214355,0.15775394439697266
20250719_040324_662,-23,47,47,21.8,18.47394301217288,-84.55843658447266,0.10147833824157715,0.10139298439025879
20250719_040324_865,-22,47,47,21.8,18.416899239694985,-84.69976043701172,0.09706664085388184,0.15781664848327637
20250719_040325_121,-22,46,46,20.3,16.79410941949611,-86.2552261352539,0.09581232070922852,0.1014256477355957
20250719_040325_319,-21,45,45,18.9,18.97663206080813,-83.95022430419922,0.09572887420654297,0.15779519081115723
20250719_040325_574,-20,45,45,18.9,19.171487918069815,-83.93949546813965,0.09596848487854004,0.10142707824707031
20250719_040325_772,-19,44,44,17.4,18.66298307737459,-84.41126251220703,0.09795260429382324,0.15778541564941406
20250719_040326_029,-18,43,43,16.0,18.62547716438044,-84.4765796661377,0.09793233871459961,0.10137629508972168
20250719_040326_229,-17,43,43,16.0,17.251996294690628,-85.66886138916016,0.09509849548339844,0.1577897071838379
20250719_040326_483,-16,42,42,14.5,17.220105367314943,-85.86482238769531,0.10002732276916504,0.10137176513671875
20250719_040326_685,-15,42,42,14.5,17.717967853612734,-85.30819511413574,0.09809541702270508,0.1577754020690918
20250719_040326_942,-14,41,41,13.1,17.516236094119094,-85.37474060058594,0.09126138687133789,0.10138964653015137
20250719_040327_135,-13,41,41,13.1,16.342548385530847,-86.63702392578125,0.0952138900756836,0.15777897834777832
20250719_040327_389,-13,40,40,11.6,15.02192337072377,-87.69506072998047,0.09953784942626953,0.10145020484924316
20250719_040327_591,-12,39,39,10.2,19.293011327677604,-83.61242942810058,0.09861540794372559,0.15775108337402344
20250719_040327_848,-11,38,38,8.7,18.517925511532326,-84.37834167480469,0.10035204887390137,0.10140800476074219
20250719_040328_051,-10,38,38,8.7,17.992616304271777,-84.90484466552735,0.0957040786743164,0.15775394439697266
20250719_040328_305,-9,37,37,7.3,17.999765188416205,-84.96146011352539,0.09614825248718262,0.10140585899353027
20250719_040328_503,-8,36,36,5.8,19.942389258978338,-83.03067626953126,0.09575009346008301,0.15775179862976074
20250719_040328_758,-7,36,36,5.8,19.58259524751645,-83.46282653808593,0.09386134147644043,0.10140657424926758
20250719_040328_954,-6,35,35,4.4,17.407886463102983,-85.45858192443848,0.09529709815979004,0.15775251388549805
20250719_040329_208,-5,34,34,2.9,17.3587249145709,-85.43413391113282,0.0967092514038086,0.1014401912689209
20250719_040329_407,-4,34,34,2.9,17.63733441035589,-85.38810577392579,0.0954585075378418,0.15784239768981934
20250719_040329_661,-3,33,33,1.5,17.171827277986097,-85.78614044189453,0.10017824172973633,0.1014404296875
20250719_040329_864,-2,33,33,1.5,18.117772517485776,-84.90594482421875,0.10012626647949219,0.157820463180542
20250719_040330_122,-2,32,32,0,16.8102857695727,-86.24234771728516,0.09501147270202637,0.1014101505279541
20250719_040330_320,-1,31,31,-1.5,19.530226895430218,-83.43567008972168,0.09714937210083008,0.15776705741882324
20250719_040330_575,0,31,31,-1.5,19.491986346520406,-83.42713928222656,0.09695911407470703,0.10137772560119629
20250719_040330_775,1,30,30,-2.9,19.213211749583138,-83.94062805175781,0.09819650650024414,0.15774202346801758
20250719_040331_031,2,29,29,-4.4,19.262724199976475,-83.77148323059082,0.10148310661315918,0.10139727592468262
20250719_040331_235,3,29,29,-4.4,18.024090421033236,-84.84865531921386,0.09880352020263672,0.15779948234558105
20250719_040331_493,4,28,28,-5.8,17.995424026702935,-84.9598617553711,0.0963289737701416,0.10144615173339844
20250719_040331_691,5,27,27,-7.3,19.408429148856015,-83.53611755371094,0.09910988807678223,0.1578071117401123
20250719_040331_949,6,27,27,-7.3,19.491464813427257,-83.42713928222656,0.0971364974975586,0.10157465934753418
20250719_040332_149,7,26,26,-8.7,19.067034770966444,-84.00418090820312,0.09575033187866211,0.1578071117401123
20250719_040332_403,7,26,26,-8.7,18.18971978630205,-84.78459091186524,0.0995640754699707,0.10136055946350098
20250719_040332_605,9,25,25,-10.2,19.08585048820966,-83.95072937011719,0.09997749328613281,0.15777206420898438
20250719_040332_864,9,24,24,-11.6,18.492858993731033,-84.43170166015625,0.09909582138061523,0.10147619247436523
20250719_040333_065,10,24,24,-11.6,17.029084474185993,-85.76612243652343,0.10068392753601074,0.1577136516571045
20250719_040333_324,11,23,23,-13.1,17.302778068723413,-85.67600784301757,0.10101032257080078,0.10139966011047363
20250719_040333_528,12,22,22,-14.5,19.164213367384974,-83.75464706420898,0.09929585456848145,0.15778374671936035
20250719_040333_786,13,22,22,-14.5,19.094802526268623,-83.91283111572265,0.10269498825073242,0.10142683982849121
