Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_234228_272,-45,NO_RADIO,32,0,6.587617577283098,0.26248741149902344,0.007515907287597656,32,,CenterFallback,1,32,0,,,[]
20250720_234228_545,-45,NO_RADIO,32,0,6.587617577283098,0.09143304824829102,0.004802227020263672,32,,CenterFallback,1,32,0,,,[]
20250720_234228_644,-45,NO_RADIO,32,0,6.587617577283098,0.0905449390411377,0.0048351287841796875,32,,CenterFallback,1,32,0,,,[]
20250720_234228_742,-45,NO_RADIO,32,0,6.587617577283098,0.0990757942199707,0.004678487777709961,32,,CenterFallback,1,32,0,,,[]
20250720_234228_849,-45,NO_RADIO,32,0,6.587617577283098,0.09424233436584473,0.004271030426025391,32,,CenterFallback,1,32,0,,,[]
20250720_234228_951,-45,NO_RADIO,32,0,6.587617577283098,0.0881953239440918,0.0043599605560302734,32,,CenterFallback,1,32,0,,,[]
20250720_234229_046,-45,NO_RADIO,32,0,6.587617577283098,0.09258389472961426,0.004521846771240234,32,,CenterFallback,1,32,0,,,[]
20250720_234229_147,-45,NO_RADIO,32,0,6.587617577283098,0.0960686206817627,0.00448918342590332,32,,CenterFallback,1,32,0,,,[]
20250720_234229_250,-45,NO_RADIO,32,0,6.587617577283098,0.08090949058532715,0.004532575607299805,32,,CenterFallback,1,32,0,,,[]
20250720_234229_339,-45,NO_RADIO,32,0,6.587617577283098,0.092315673828125,0.004349470138549805,32,,CenterFallback,1,32,0,,,[]
20250720_234229_439,-45,NO_RADIO,32,0,6.587617577283098,0.09119248390197754,0.0045549869537353516,32,,CenterFallback,1,32,0,,,[]
20250720_234229_538,-45,NO_RADIO,32,0,6.587617577283098,0.09743762016296387,0.0045623779296875,32,,CenterFallback,1,32,0,,,[]
20250720_234229_643,-45,NO_RADIO,32,0,6.587617577283098,0.08932065963745117,0.00444793701171875,32,,CenterFallback,1,32,0,,,[]
20250720_234229_740,-45,NO_RADIO,32,0,6.587617577283098,0.09405732154846191,0.004561185836791992,32,,CenterFallback,1,32,0,,,[]
20250720_234229_842,-45,NO_RADIO,32,0,6.587617577283098,0.09096765518188477,0.004532814025878906,32,,CenterFallback,1,32,0,,,[]
20250720_234229_941,-45,NO_RADIO,32,0,6.587617577283098,0.09118294715881348,0.004297494888305664,32,,CenterFallback,1,32,0,,,[]
20250720_234230_039,-45,NO_RADIO,32,0,6.587617577283098,0.09939408302307129,0.004327297210693359,32,,CenterFallback,1,32,0,,,[]
20250720_234230_146,-44,NO_RADIO,32,0,6.977760553676589,0.09398937225341797,0.00452113151550293,32,,CenterFallback,1,32,0,,,[]
