Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_234254_101,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0982611179351806,0.0044891834259033,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_893,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0872275829315185,0.0043764114379882,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_676,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0957670211791992,0.0045323371887207,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_207,-32,NO_RADIO,13,-27.6,6.963587448807587,0.088799238204956,0.0046479701995849,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_914,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1007673740386962,0.0044114589691162,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_602,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0960569381713867,0.0045588016510009,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_226,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1266942024230957,0.0045821666717529,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_408,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0851600170135498,0.0044965744018554,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_988,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0963799953460693,0.0044183731079101,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_780,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1056594848632812,0.0041918754577636,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_470,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0890195369720459,0.0045695304870605,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_304,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0973303318023681,0.0044145584106445,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_023,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0931830406188964,0.0044276714324951,13,,CenterFallback,1,32,0.0,,,[]
20250720_234256_092,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0847663879394531,0.0044550895690917,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_501,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0948455333709716,0.0044026374816894,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_361,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1018962860107421,0.0044853687286376,13,,CenterFallback,1,32,0.0,,,[]
20250720_234254_811,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0947585105895996,0.0048294067382812,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_124,-32,NO_RADIO,13,-27.6,6.963587448807587,0.094825267791748,0.0044479370117187,13,,CenterFallback,1,32,0.0,,,[]
20250720_234255_567,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1014647483825683,0.0044145584106445,13,,CenterFallback,1,32,0.0,,,[]
20250720_234257_992,-31,51,51,27.6,20.53557951269317,0.0986948013305664,0.0044124126434326,51,51.0,YOLO,1,32,0.0,20.53557951269317,0.0,[]
20250720_234257_600,-31,51,51,27.6,20.53557951269317,0.0924158096313476,0.0043480396270751,51,51.0,YOLO,1,32,0.0,20.53557951269317,0.0,[]
20250720_234256_578,-31,NO_RADIO,13,-27.6,6.909129653178752,0.0929524898529052,0.004392385482788,13,,CenterFallback,1,32,0.0,,,[]
