Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_200701_749,-45,NO_RADIO,32,0,6.587617577283098,0.10952377319335938,0.006483316421508789,32,,CenterFallback,1,32,0,,,[]
20250720_200701_867,-45,NO_RADIO,32,0,6.587617577283098,0.08161616325378418,0.003804922103881836,32,,CenterFallback,1,32,0,,,[]
20250720_200701_956,-45,NO_RADIO,32,0,6.587617577283098,0.09936881065368652,0.0043179988861083984,32,,CenterFallback,1,32,0,,,[]
20250720_200702_063,-45,NO_RADIO,32,0,6.587617577283098,0.08940291404724121,0.004086494445800781,32,,CenterFallback,1,32,0,,,[]
20250720_200702_159,-45,NO_RADIO,32,0,6.587617577283098,0.1006920337677002,0.004285097122192383,32,,CenterFallback,1,32,0,,,[]
20250720_200702_267,-45,NO_RADIO,32,0,6.587617577283098,0.09696316719055176,0.004037380218505859,32,,CenterFallback,1,32,0,,,[]
20250720_200702_372,-44,NO_RADIO,32,0,6.977760553676589,0.09395503997802734,0.004296302795410156,32,,CenterFallback,1,32,0,,,[]
20250720_200702_473,-44,NO_RADIO,32,0,6.977760553676589,0.0923604965209961,0.004107236862182617,32,,CenterFallback,1,32,0,,,[]
20250720_200702_573,-44,NO_RADIO,32,0,6.977760553676589,0.10339117050170898,0.004075288772583008,32,,CenterFallback,1,32,0,,,[]
20250720_200702_683,-44,NO_RADIO,32,0,6.977760553676589,0.09295821189880371,0.004433870315551758,32,,CenterFallback,1,32,0,,,[]
20250720_200702_784,-44,NO_RADIO,32,0,6.977760553676589,0.09893417358398438,0.004324913024902344,32,,CenterFallback,1,32,0,,,[]
20250720_200702_890,-44,NO_RADIO,32,0,6.977760553676589,0.09029364585876465,0.004200458526611328,32,,CenterFallback,1,32,0,,,[]
20250720_200702_988,-44,NO_RADIO,32,0,6.977760553676589,0.09128546714782715,0.00410008430480957,32,,CenterFallback,1,32,0,,,[]
20250720_200703_087,-44,NO_RADIO,32,0,6.977760553676589,0.10744357109069824,0.004108428955078125,32,,CenterFallback,1,32,0,,,[]
20250720_200703_202,-44,NO_RADIO,32,0,6.977760553676589,0.09743285179138184,0.004022121429443359,32,,CenterFallback,1,32,0,,,[]
20250720_200703_306,-44,NO_RADIO,32,0,6.977760553676589,0.1044929027557373,0.0042040348052978516,32,,CenterFallback,1,32,0,,,[]
20250720_200703_418,-43,NO_RADIO,32,0,6.522047355585215,0.09934544563293457,0.003513336181640625,32,,CenterFallback,1,32,0,,,[]
