Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_200834_460,-63,55,55,33.4,6.921528167724631,-94.96305084228516,-94.96305084228516,0.129194974899292,8.49167799949646,55,42,NeighborSearch,63,55,33.4,8.11916495688088,-13,[]
20250723_200843_086,-61,54,54,31.9,7.076473597387576,-95.14919929504396,-95.14919929504396,0.12741804122924805,8.543697595596313,54,61,NeighborSearch,63,54,31.9,8.22441286066632,7,[]
20250723_200851_758,-59,45,45,18.9,7.00095355929902,-93.28597869873047,-93.28597869873047,0.13351941108703613,8.497113466262817,45,63,NeighborSearch,63,45,18.9,9.674951765236031,18,[]
20250723_200900_390,-57,44,44,17.4,7.023283512222065,-89.81483459472656,-89.81483459472656,0.12784385681152344,8.546069383621216,44,63,NeighborSearch,63,44,17.4,13.214651935638457,19,[]
20250723_200909_066,-55,33,33,1.5,7.783803253623134,-87.34974670410156,-87.34974670410156,0.1215059757232666,7.970627546310425,33,62,NeighborSearch,59,33,1.5,15.887100817623491,29,[29]
20250723_200917_160,-54,27,27,-7.3,7.896556966691435,-88.01796531677246,-88.01796531677246,0.1281287670135498,1.730013370513916,27,61,NeighborSearch,11,56,34.8,15.379111763728048,5,"[29, 5]"
20250723_200919_019,-54,27,27,-7.3,15.245573898000359,-87.89582099914551,-87.89582099914551,0.10429525375366211,0.1020650863647461,27,27,YOLO,1,56,34.8,15.245573898000359,0,"[29, 5, 0]"
20250723_200919_227,-54,NO_RADIO,27,-7.3,7.421878300989391,-95.32933807373047,-95.32933807373047,0.10148382186889648,0.15839791297912598,27,,CenterFallback,1,32,0,,,"[29, 5, 0]"
20250723_200919_489,-53,25,25,-10.2,8.132562462085161,-88.23664093017578,-88.23664093017578,0.1019599437713623,6.659051179885864,25,60,NeighborSearch,49,36,5.8,14.866668472642658,24,"[29, 5, 0, 24]"
20250723_200926_251,-50,4,4,-40.6,7.744564818432039,-86.39949035644531,-86.39949035644531,0.13184094429016113,8.023179769515991,4,59,NeighborSearch,59,18,-20.3,16.857201764096487,41,"[29, 5, 0, 24, 41]"
20250723_200934_408,-50,3,3,-42.1,16.583869847735798,-86.71279907226562,-86.71279907226562,0.13851523399353027,0.10196828842163086,3,3,YOLO,1,18,-20.3,16.583869847735798,0,"[29, 5, 0, 24, 41, 0]"
20250723_200934_650,-50,NO_RADIO,3,-42.1,6.8937842989708145,-96.25521850585938,-96.25521850585938,0.10140490531921387,0.15848016738891602,3,,CenterFallback,1,32,0,,,"[29, 5, 0, 24, 41, 0]"
20250723_200934_911,-50,NO_RADIO,3,-42.1,6.899019901341006,-96.04537200927734,-96.04537200927734,0.09495162963867188,0.10199975967407227,3,,CenterFallback,1,32,0,,,"[29, 5, 0, 24, 41, 0]"
20250723_200935_110,-50,63,63,45.0,19.659893875393806,-83.79412078857422,-83.79412078857422,0.10328984260559082,0.15841341018676758,63,63,YOLO,1,32,0,19.659893875393806,0,"[29, 5, 0, 24, 41, 0, 0]"
20250723_200935_373,-50,NO_RADIO,63,45.0,19.530552998486016,-83.79412078857422,-83.79412078857422,0.10194706916809082,0.10198831558227539,63,,CenterFallback,1,32,0,,,"[29, 5, 0, 24, 41, 0, 0]"
20250723_200935_579,-50,NO_RADIO,63,45.0,19.95557801725633,-83.38919067382812,-83.38919067382812,0.10060977935791016,0.1583995819091797,63,,CenterFallback,1,32,0,,,"[29, 5, 0, 24, 41, 0, 0]"
20250723_200935_839,-50,63,63,45.0,20.034906114385706,-83.3736572265625,-83.3736572265625,0.10137939453125,0.10215020179748535,63,63,YOLO,1,32,0,20.034906114385706,0,"[29, 5, 0, 24, 41, 0, 0, 0]"
20250723_200936_044,-50,NO_RADIO,63,45.0,19.598775334116837,-83.82115936279297,-83.82115936279297,0.10137701034545898,0.15842127799987793,63,,CenterFallback,1,32,0,,,"[29, 5, 0, 24, 41, 0, 0, 0]"
20250723_200936_306,-50,63,63,45.0,19.456163287964756,-83.77233123779297,-83.77233123779297,0.09902048110961914,0.10213279724121094,63,63,YOLO,1,32,0,19.456163287964756,0,"[29, 5, 0, 24, 41, 0, 0, 0, 0]"
20250723_200936_508,-50,63,63,45.0,19.8169136569945,-83.39909973144532,-83.39909973144532,0.09957456588745117,0.15842914581298828,63,63,YOLO,1,32,0,19.8169136569945,0,"[29, 5, 0, 24, 41, 0, 0, 0, 0, 0]"
20250723_200936_768,-50,63,63,45.0,19.776657415231597,-83.59304885864258,-83.59304885864258,0.10315179824829102,0.10207653045654297,63,63,YOLO,1,32,0,19.776657415231597,0,"[5, 0, 24, 41, 0, 0, 0, 0, 0, 0]"
20250723_200936_975,-50,63,63,45.0,19.80085201792977,-83.54532623291016,-83.54532623291016,0.09707951545715332,0.15846538543701172,63,63,YOLO,1,32,0,19.80085201792977,0,"[0, 24, 41, 0, 0, 0, 0, 0, 0, 0]"
20250723_200937_232,-50,NO_RADIO,63,45.0,19.906778661722456,-83.46316528320312,-83.46316528320312,0.10096454620361328,0.10210871696472168,63,,CenterFallback,1,32,0,,,"[0, 24, 41, 0, 0, 0, 0, 0, 0, 0]"
