Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_143054_716,-40,NO_RADIO,61,42.1,15.56432396668572,-87.46182250976562,0.1605017185211181,0.1021652221679687
20250723_143054_980,-40,NO_RADIO,61,42.1,14.317826662703268,-88.56679840087891,0.164567232131958,0.1583530902862548
20250723_143055_304,-40,60,60,40.6,14.309395966091673,-88.67916870117188,0.2390012741088867,0.1019561290740966
20250723_143055_647,-39,60,60,40.6,14.231999437389618,-88.68668365478516,0.2325646877288818,0.1583976745605468
20250723_143056_039,-39,60,60,40.6,14.324211915249393,-88.86334228515625,0.2307825088500976,0.1020145416259765
20250723_143056_373,-39,60,60,40.6,14.311142604474313,-88.7779541015625,0.2320866584777832,0.1584181785583496
20250723_143056_765,-38,60,60,40.6,13.480171164586366,-89.36996459960938,0.2317872047424316,0.1019749641418457
20250723_143057_100,-38,59,59,39.2,15.232058492619274,-87.66521415710449,0.2317814826965332,0.1584134101867675
20250723_143057_491,-37,59,59,39.2,15.30968474220117,-87.69506072998047,0.2301101684570312,0.1018643379211425
20250723_143057_825,-37,59,59,39.2,13.286680285112697,-89.76631164550781,0.2297673225402832,0.1584320068359375
20250723_143058_214,-37,58,58,37.7,13.600120247698712,-89.44102478027344,0.2329885959625244,0.1019797325134277
20250723_143058_550,-36,58,58,37.7,13.58908962164412,-89.44102478027344,0.2334945201873779,0.1584007740020752
20250723_143058_944,-36,58,58,37.7,13.63191217950461,-89.47519149780274,0.2299227714538574,0.1020653247833252
20250723_143059_277,-36,58,58,37.7,13.461053472289793,-89.47698974609375,0.2289235591888427,0.1583914756774902
20250723_143059_666,-35,58,58,37.7,13.45174090748658,-89.47698974609375,0.2325086593627929,0.1020071506500244
20250723_143100_002,-35,58,58,37.7,11.537829531941242,-91.17960357666016,0.2332992553710937,0.1583003997802734
20250723_143100_394,-35,57,57,36.3,11.519627260790088,-91.32707481384276,0.2322807312011718,0.1021280288696289
20250723_143100_730,-34,57,57,36.3,10.970310000894926,-91.68946838378906,0.2340712547302246,0.1583075523376464
20250723_143101_124,-34,57,57,36.3,11.08565257373759,-91.92092895507812,0.2323155403137207,0.1019806861877441
20250723_143101_459,-33,56,56,34.8,15.087721497031763,-88.11983299255371,0.2306025028228759,0.1583712100982666
20250723_143101_850,-33,56,56,34.8,14.156901627664595,-88.77642250061035,0.2342429161071777,0.1019539833068847
20250723_143102_187,-33,56,56,34.8,13.413809759587052,-89.41335754394531,0.2321920394897461,0.1583037376403808
20250723_143102_579,-32,55,55,33.4,13.581151697207218,-89.39515838623046,0.2318484783172607,0.102013349533081
20250723_143102_914,-32,56,56,34.8,11.847600701662614,-91.17960357666016,0.2319858074188232,0.1584298610687255
