Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_143029_816,-65,NO_RADIO,32,0,7.000969161987328,-96.42849044799804,0.2455766201019287,0.10241150856018066
20250723_143030_168,-65,NO_RADIO,32,0,6.924703737550246,-96.29843139648438,0.1808621883392334,0.15648484230041504
20250723_143030_507,-64,NO_RADIO,32,0,6.687774833588648,-96.80453491210938,0.1736602783203125,0.1020357608795166
20250723_143030_784,-64,NO_RADIO,32,0,7.023138557508275,-96.75601196289062,0.17612457275390625,0.15834379196166992
20250723_143031_120,-64,NO_RADIO,32,0,7.074180518330067,-96.43071746826172,0.1725454330444336,0.10209321975708008
20250723_143031_396,-64,NO_RADIO,32,0,7.096013323921568,-96.25521850585938,0.168043851852417,0.15835285186767578
20250723_143031_723,-63,NO_RADIO,32,0,7.044849795231556,-96.29627075195313,0.16716575622558594,0.10200119018554688
20250723_143031_994,-63,NO_RADIO,32,0,7.361384471403838,-96.29843139648438,0.1663038730621338,0.15834259986877441
20250723_143032_320,-63,NO_RADIO,32,0,6.9966939197746,-96.38617706298828,0.16694021224975586,0.10210800170898438
20250723_143032_590,-62,NO_RADIO,32,0,6.692437538147956,-96.43071746826172,0.16524934768676758,0.15841412544250488
20250723_143032_915,-62,NO_RADIO,32,0,7.35506374737551,-96.04537200927734,0.16732430458068848,0.10201048851013184
20250723_143033_186,-62,NO_RADIO,32,0,7.043329435382503,-96.24886283874513,0.17102432250976562,0.1583573818206787
20250723_143033_517,-61,NO_RADIO,32,0,7.380198335051205,-96.25521850585938,0.1678621768951416,0.10203194618225098
20250723_143033_788,-61,63,63,45.0,9.883758789180717,-93.62672424316406,0.24555683135986328,0.15827083587646484
20250723_143034_193,-61,63,63,45.0,9.61315752325467,-93.62672424316406,0.23088860511779785,0.10198616981506348
20250723_143034_527,-60,63,63,45.0,10.484202938804941,-92.85452270507812,0.23089146614074707,0.15834784507751465
20250723_143034_918,-60,63,63,45.0,11.050287245943423,-92.19911193847656,0.2613952159881592,0.1023702621459961
20250723_143035_283,-60,63,63,45.0,11.021468283519724,-92.14871215820312,0.2323465347290039,0.15881776809692383
20250723_143035_676,-59,63,63,45.0,10.561773748299942,-92.69726219177247,0.23122000694274902,0.1021277904510498
20250723_143036_010,-59,63,63,45.0,12.292673312292393,-90.81885643005371,0.23274016380310059,0.1587686538696289
20250723_143036_403,-59,63,63,45.0,12.268921393587604,-91.07400512695312,0.23155808448791504,0.1029210090637207
20250723_143036_739,-58,63,63,45.0,13.980034094273961,-89.39515838623046,0.23398375511169434,0.1583085060119629
20250723_143037_133,-58,NO_RADIO,63,45.0,14.02919621692861,-89.36996459960938,0.15853285789489746,0.10200738906860352
20250723_143037_394,-58,NO_RADIO,63,45.0,13.8604976876817,-89.47698974609375,0.16586518287658691,0.15851068496704102
20250723_143037_720,-57,NO_RADIO,63,45.0,13.939738077526798,-89.4396858215332,0.1686689853668213,0.10207557678222656
20250723_143037_992,-57,63,63,45.0,15.126686450846336,-88.14930725097656,0.2434701919555664,0.15834331512451172
20250723_143038_395,-57,63,63,45.0,15.355396425007058,-87.94027175903321,0.23131418228149414,0.10198497772216797
20250723_143038_730,-56,63,63,45.0,15.815168051726715,-87.60612487792969,0.23129987716674805,0.15837812423706055
20250723_143039_121,-56,63,63,45.0,15.652371916652626,-87.60612487792969,0.23186707496643066,0.10195732116699219
20250723_143039_456,-55,63,63,45.0,16.693272725703096,-86.58568572998047,0.2348470687866211,0.15845298767089844
20250723_143039_851,-55,63,63,45.0,16.80111813931748,-86.58011474609376,0.26602792739868164,0.10199737548828125
20250723_143040_220,-55,63,63,45.0,16.67214192884404,-86.56254577636719,0.23143887519836426,0.15839624404907227
20250723_143040_611,-54,63,63,45.0,16.664022562672315,-86.67736587524415,0.23183965682983398,0.10202550888061523
20250723_143040_946,-54,63,63,45.0,17.993519509368355,-85.2263412475586,0.2315962314605713,0.1583116054534912
