Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_034451_540,-45,NO_RADIO,32,0,7.228318252563497,-95.32933807373047,0.13286900520324707,0.10172033309936523
20250719_034451_777,-45,NO_RADIO,32,0,6.812966221361549,-95.65199050903321,0.09614133834838867,0.15575408935546875
20250719_034452_030,-45,NO_RADIO,32,0,6.739223976705006,-95.9241714477539,0.09885549545288086,0.10141634941101074
20250719_034452_231,-44,NO_RADIO,32,0,7.312507123335351,-95.4295696258545,0.09584712982177734,0.1577746868133545
20250719_034452_486,-44,NO_RADIO,32,0,6.788223119170226,-95.9241714477539,0.09358739852905273,0.10141158103942871
20250719_034452_682,-44,NO_RADIO,32,0,6.784325815545898,-95.9241714477539,0.09692502021789551,0.15781450271606445
20250719_034452_937,-44,NO_RADIO,32,0,7.351795438520497,-95.32933807373047,0.09670567512512207,0.10132169723510742
20250719_034453_136,-43,NO_RADIO,32,0,6.9725053562195,-95.32933807373047,0.09638571739196777,0.15776753425598145
20250719_034453_391,-43,NO_RADIO,32,0,6.896486662237706,-95.43484497070312,0.09552383422851562,0.10137677192687988
20250719_034453_589,-43,NO_RADIO,32,0,6.9366932075029695,-95.65385437011719,0.09780597686767578,0.15773320198059082
20250719_034453_845,-43,NO_RADIO,32,0,6.900374770554777,-95.65385437011719,0.09929347038269043,0.10141444206237793
20250719_034454_047,-42,NO_RADIO,32,0,7.265762681084382,-95.32933807373047,0.09650611877441406,0.1577444076538086
20250719_034454_302,-42,NO_RADIO,32,0,6.710932257649716,-95.76196441650391,0.09808516502380371,0.1014401912689209
20250719_034454_502,-42,NO_RADIO,32,0,6.927380010859821,-95.91634559631349,0.09346675872802734,0.15778160095214844
20250719_034454_755,-42,NO_RADIO,32,0,7.361640262115003,-95.32933807373047,0.09754657745361328,0.10138440132141113
20250719_034454_954,-42,NO_RADIO,32,0,7.2888767461444814,-95.6165771484375,0.0949404239654541,0.1580972671508789
20250719_034455_208,-41,NO_RADIO,32,0,6.949609327268817,-95.6165771484375,0.09882712364196777,0.10139060020446777
20250719_034455_409,-41,NO_RADIO,32,0,6.94114734140679,-95.4705810546875,0.09729170799255371,0.15769267082214355
20250719_034455_665,-41,NO_RADIO,32,0,6.895983831202727,-95.32933807373047,0.09650373458862305,0.10140585899353027
20250719_034455_864,-41,NO_RADIO,32,0,6.895632864437147,-95.43484497070312,0.09812235832214355,0.15778160095214844
20250719_034456_121,-40,NO_RADIO,32,0,6.727240965214634,-95.76765441894531,0.09379911422729492,0.10139894485473633
20250719_034456_317,-40,NO_RADIO,32,0,6.7426110600659115,-95.6165771484375,0.09954571723937988,0.15784192085266113
20250719_034456_575,-40,NO_RADIO,32,0,7.369431518739503,-95.32933807373047,0.09866666793823242,0.10141134262084961
20250719_034456_776,-40,NO_RADIO,32,0,7.339218938388825,-95.32933807373047,0.09981822967529297,0.15778160095214844
20250719_034457_035,-40,NO_RADIO,32,0,6.770260975945902,-95.76765441894531,0.10054683685302734,0.10135340690612793
20250719_034457_237,-39,NO_RADIO,32,0,7.346154983908036,-95.6165771484375,0.10069775581359863,0.1577455997467041
20250719_034457_497,-39,NO_RADIO,32,0,7.385320258289127,-95.2263412475586,0.09388136863708496,0.10145092010498047
20250719_034457_693,-39,NO_RADIO,32,0,6.79481103155328,-95.4705810546875,0.09687399864196777,0.15781807899475098
20250719_034457_948,-39,NO_RADIO,32,0,6.794310705820791,-95.65385437011719,0.09445810317993164,0.10144805908203125
20250719_034458_145,-38,NO_RADIO,32,0,6.782598875696024,-95.32933807373047,0.09996724128723145,0.15771722793579102
20250719_034458_404,-38,NO_RADIO,32,0,7.470713361185176,-95.32933807373047,0.09537363052368164,0.10138416290283203
20250719_034458_601,-38,NO_RADIO,32,0,7.459742678812589,-95.14919929504396,0.09645247459411621,0.15775251388549805
20250719_034458_857,-38,NO_RADIO,32,0,7.5025824960309535,-94.96305084228516,0.0973978042602539,0.1014556884765625
20250719_034459_056,-37,NO_RADIO,32,0,7.600966292244152,-94.96305084228516,0.09386491775512695,0.15770459175109863
20250719_034459_309,-37,NO_RADIO,32,0,7.335351061932627,-95.32933807373047,0.0992577075958252,0.1014256477355957
20250719_034459_510,-37,NO_RADIO,32,0,7.4254923041764584,-95.15899658203125,0.09408307075500488,0.15791702270507812
20250719_034459_763,-37,NO_RADIO,32,0,7.582312066982752,-94.68475341796875,0.09906315803527832,0.10156583786010742
20250719_034459_965,-37,NO_RADIO,32,0,7.405293138539875,-95.32933807373047,0.09550619125366211,0.15784430503845215
20250719_034500_219,-36,NO_RADIO,32,0,7.552585170614037,-94.93123626708984,0.10035586357116699,0.10146784782409668
20250719_034500_422,-36,NO_RADIO,32,0,7.5507447507239505,-94.93123626708984,0.09776806831359863,0.1578669548034668
20250719_034500_678,-36,NO_RADIO,32,0,7.543004204813485,-95.15899658203125,0.10226178169250488,0.10139298439025879
20250719_034500_883,-36,NO_RADIO,32,0,7.738064072921972,-94.92041473388673,0.09846043586730957,0.1578540802001953
20250719_034501_140,-35,NO_RADIO,32,0,7.413774305410641,-94.96305084228516,0.09930181503295898,0.10143351554870605
20250719_034501_342,-35,NO_RADIO,32,0,7.756090620780981,-94.68475341796875,0.09771728515625,0.1577608585357666
20250719_034501_598,-35,NO_RADIO,32,0,7.899139200612311,-94.68475341796875,0.09806084632873535,0.10145449638366699
20250719_034501_798,-35,NO_RADIO,32,0,8.032143671069775,-94.44591903686523,0.09826016426086426,0.15783262252807617
20250719_034502_055,-35,NO_RADIO,32,0,7.877508009076024,-94.65195274353027,0.09941720962524414,0.10145115852355957
20250719_034502_257,-34,NO_RADIO,32,0,7.964140262047721,-94.59581756591797,0.10019230842590332,0.1578049659729004
20250719_034502_516,-34,NO_RADIO,32,0,7.962986558744618,-94.59581756591797,0.09644865989685059,0.10143208503723145
20250719_034502_715,-34,NO_RADIO,32,0,7.994900027738254,-94.45152282714844,0.09993219375610352,0.1579287052154541
20250719_034502_974,-34,NO_RADIO,32,0,7.983627864595206,-94.56656646728516,0.09583640098571777,0.10143685340881348
20250719_034503_172,-33,NO_RADIO,32,0,8.26320096128461,-94.14348030090332,0.09329366683959961,0.15776491165161133
20250719_034503_424,-33,NO_RADIO,32,0,7.924474807203794,-94.65195274353027,0.09814238548278809,0.10142207145690918
20250719_034503_624,-33,NO_RADIO,32,0,7.666749083921417,-94.59435501098633,0.09811639785766602,0.15774917602539062
20250719_034503_881,-33,NO_RADIO,32,0,7.917993980059791,-94.56656646728516,0.09726309776306152,0.10140705108642578
20250719_034504_080,-32,NO_RADIO,32,0,8.084451315962141,-94.33944702148438,0.09645223617553711,0.15785717964172363
20250719_034504_336,-32,NO_RADIO,32,0,7.783557642801625,-94.6549072265625,0.09738373756408691,0.10141324996948242
20250719_034504_535,-32,NO_RADIO,32,0,7.935870278847389,-94.6549072265625,0.0924828052520752,0.15778422355651855
20250719_034504_786,-32,NO_RADIO,32,0,7.781007512169481,-94.59435501098633,0.09375929832458496,0.10141444206237793
20250719_034504_982,-32,NO_RADIO,32,0,7.9272137424201645,-94.59581756591797,0.09492754936218262,0.1577601432800293
