Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_203855_076,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0927999019622802,0.0039935111999511,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_176,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1091451644897461,0.0036928653717041,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_291,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0991005897521972,0.0042150020599365,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_398,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1021206378936767,0.0043463706970214,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_507,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1019492149353027,0.0039350986480712,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_616,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0933573246002197,0.0040302276611328,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_717,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1047923564910888,0.0042202472686767,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_829,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1014630794525146,0.0039999485015869,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203855_938,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0974743366241455,0.0041241645812988,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203856_042,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0929124355316162,0.0041863918304443,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203856_143,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1019384860992431,0.0041031837463378,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
20250720_203856_252,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1021263599395752,0.004319429397583,13,,CenterFallback,1,32,0.0,,,"[0, 0, 32]"
