Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_080741_684,-45,NO_RADIO,32,0,6.587617577283098,0.11093425750732422,0.005948781967163086,32,,CenterFallback,1,32,0,,
20250721_080741_803,-45,NO_RADIO,32,0,6.587617577283098,0.09062385559082031,0.004453897476196289,32,,CenterFallback,1,32,0,,
20250721_080741_901,-45,NO_RADIO,32,0,6.587617577283098,0.08580780029296875,0.004338502883911133,32,,CenterFallback,1,32,0,,
20250721_080741_995,-45,NO_RADIO,32,0,6.587617577283098,0.08817601203918457,0.00418853759765625,32,,CenterFallback,1,32,0,,
20250721_080742_090,-45,NO_RADIO,32,0,6.587617577283098,0.09648013114929199,0.0041277408599853516,32,,CenterFallback,1,32,0,,
20250721_080742_194,-45,NO_RADIO,32,0,6.587617577283098,0.08804440498352051,0.004416465759277344,32,,CenterFallback,1,32,0,,
20250721_080742_289,-45,NO_RADIO,32,0,6.587617577283098,0.09612345695495605,0.00526738166809082,32,,CenterFallback,1,32,0,,
20250721_080742_394,-45,NO_RADIO,32,0,6.587617577283098,0.08780336380004883,0.004314422607421875,32,,CenterFallback,1,32,0,,
20250721_080742_489,-45,NO_RADIO,32,0,6.587617577283098,0.08468365669250488,0.004502058029174805,32,,CenterFallback,1,32,0,,
20250721_080742_581,-45,NO_RADIO,32,0,6.587617577283098,0.09013581275939941,0.0042111873626708984,32,,CenterFallback,1,32,0,,
20250721_080742_679,-45,NO_RADIO,32,0,6.587617577283098,0.09285211563110352,0.00452113151550293,32,,CenterFallback,1,32,0,,
20250721_080742_779,-45,NO_RADIO,32,0,6.587617577283098,0.09284687042236328,0.0047037601470947266,32,,CenterFallback,1,32,0,,
20250721_080742_880,-45,NO_RADIO,32,0,6.587617577283098,0.08802294731140137,0.004065752029418945,32,,CenterFallback,1,32,0,,
20250721_080742_975,-45,NO_RADIO,32,0,6.587617577283098,0.09159398078918457,0.0043947696685791016,32,,CenterFallback,1,32,0,,
20250721_080743_074,-45,NO_RADIO,32,0,6.587617577283098,0.08650994300842285,0.004086971282958984,32,,CenterFallback,1,32,0,,
20250721_080743_168,-45,NO_RADIO,32,0,6.587617577283098,0.09022951126098633,0.004449605941772461,32,,CenterFallback,1,32,0,,
20250721_080743_266,-45,NO_RADIO,32,0,6.587617577283098,0.08982086181640625,0.004255056381225586,32,,CenterFallback,1,32,0,,
20250721_080743_363,-44,NO_RADIO,32,0,6.977760553676589,0.0853879451751709,0.004414081573486328,32,,CenterFallback,1,32,0,,
20250721_080743_456,-44,NO_RADIO,32,0,6.977760553676589,0.08740353584289551,0.004118442535400391,32,,CenterFallback,1,32,0,,
20250721_080743_550,-44,NO_RADIO,32,0,6.977760553676589,0.09763073921203613,0.00450444221496582,32,,CenterFallback,1,32,0,,
20250721_080743_655,-44,NO_RADIO,32,0,6.977760553676589,0.08107423782348633,0.004499197006225586,32,,CenterFallback,1,32,0,,
20250721_080743_744,-44,NO_RADIO,32,0,6.977760553676589,0.08438992500305176,0.004429340362548828,32,,CenterFallback,1,32,0,,
20250721_080743_836,-44,NO_RADIO,32,0,6.977760553676589,0.08776688575744629,0.004075050354003906,32,,CenterFallback,1,32,0,,
20250721_080743_930,-44,NO_RADIO,32,0,6.977760553676589,0.09701776504516602,0.00445246696472168,32,,CenterFallback,1,32,0,,
