Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250714_073645_202,-90,NO_RADIO,32,0,7.354477615356473,-95.76765441894531,-95.76765441894531,0.10746908187866211,0.30324220657348633,32,,,,CenterFallback,1,,,[]
20250714_073645_616,-90,NO_RADIO,32,0,7.087029337854304,-96.29843139648438,-96.29843139648438,0.09333586692810059,0.1839282512664795,32,,,,CenterFallback,1,,,[]
20250714_073645_895,-90,NO_RADIO,32,0,6.486106115432406,-96.75601196289062,-96.75601196289062,0.07963061332702637,0.12975811958312988,32,,,,CenterFallback,1,,,[]
20250714_073646_105,-90,NO_RADIO,32,0,7.159380213470158,-96.25521850585938,-96.25521850585938,0.07920956611633301,0.18449759483337402,32,,,,CenterFallback,1,,,[]
20250714_073646_370,-90,NO_RADIO,32,0,6.7865122887590275,-96.25521850585938,-96.25521850585938,0.07488894462585449,0.10904622077941895,32,,,,CenterFallback,1,,,[]
20250714_073646_555,-90,NO_RADIO,32,0,7.111097658777794,-96.25521850585938,-96.25521850585938,0.07436895370483398,0.1793062686920166,32,,,,CenterFallback,1,,,[]
20250714_073646_810,-90,NO_RADIO,32,0,6.4884092433266005,-96.80453491210938,-96.80453491210938,0.07329487800598145,0.10901021957397461,32,,,,CenterFallback,1,,,[]
20250714_073646_993,-90,NO_RADIO,32,0,7.4128680990448,-95.76765441894531,-95.76765441894531,0.0721902847290039,0.17091965675354004,32,,,,CenterFallback,1,,,[]
20250714_073647_238,-90,NO_RADIO,32,0,6.861163882302435,-96.29843139648438,-96.29843139648438,0.06816911697387695,0.1083986759185791,32,,,,CenterFallback,1,,,[]
20250714_073647_415,-90,NO_RADIO,32,0,7.297899471111535,-96.04537200927734,-96.04537200927734,0.07126164436340332,0.16397571563720703,32,,,,CenterFallback,1,,,[]
20250714_073647_652,-90,NO_RADIO,32,0,6.824429494738482,-96.25521850585938,-96.25521850585938,0.07511544227600098,0.11751079559326172,32,,,,CenterFallback,1,,,[]
20250714_073647_845,-90,NO_RADIO,32,0,6.764110327055121,-96.38617706298828,-96.38617706298828,0.07361674308776855,0.18190932273864746,32,,,,CenterFallback,1,,,[]
20250714_073648_102,-90,NO_RADIO,32,0,7.394528328605986,-96.25521850585938,-96.25521850585938,0.07434964179992676,0.1522669792175293,32,,,,CenterFallback,1,,,[]
20250714_073648_330,-90,NO_RADIO,32,0,6.822012616113966,-96.25521850585938,-96.25521850585938,0.0764760971069336,0.19820213317871094,32,,,,CenterFallback,1,,,[]
20250714_073648_606,-90,NO_RADIO,32,0,7.154158416286833,-96.29843139648438,-96.29843139648438,0.06993865966796875,0.12654376029968262,32,,,,CenterFallback,1,,,[]
20250714_073648_803,-90,NO_RADIO,32,0,7.132424443492397,-96.25521850585938,-96.25521850585938,0.07332038879394531,0.1759333610534668,32,,,,CenterFallback,1,,,[]
20250714_073649_054,-90,51,51,27.6,7.18536989818881,-94.45152282714844,-94.45152282714844,0.10640931129455566,4.079789876937866,51,47,47,-21.8,NeighborSearch,21,8.866815159369182,-4,[]
20250714_073653_241,-90,40,40,11.6,7.4575173480056804,-94.96305084228516,-94.96305084228516,0.12564992904663086,3.4812023639678955,40,46,46,-20.3,NeighborSearch,21,8.169822945632163,6,[]
