Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_203308_175,-45,NO_RADIO,32,0,6.587617577283098,0.11035752296447754,0.010529756546020508,32,,CenterFallback,1,32,0,,,[]
20250720_203308_301,-45,NO_RADIO,32,0,6.587617577283098,0.08455419540405273,0.004496574401855469,32,,CenterFallback,1,32,0,,,[]
20250720_203308_393,-44,NO_RADIO,32,0,6.977760553676589,0.09533524513244629,0.0020418167114257812,32,,CenterFallback,1,32,0,,,[]
20250720_203308_492,-44,NO_RADIO,32,0,6.977760553676589,0.0920858383178711,0.0037593841552734375,32,,CenterFallback,1,32,0,,,[]
20250720_203308_591,-44,NO_RADIO,32,0,6.977760553676589,0.08540678024291992,0.0041179656982421875,32,,CenterFallback,1,32,0,,,[]
20250720_203308_683,-44,NO_RADIO,32,0,6.977760553676589,0.0937802791595459,0.004061698913574219,32,,CenterFallback,1,32,0,,,[]
20250720_203308_784,-44,NO_RADIO,32,0,6.977760553676589,0.08680915832519531,0.004156827926635742,32,,CenterFallback,1,32,0,,,[]
20250720_203308_879,-44,NO_RADIO,32,0,6.977760553676589,0.08724403381347656,0.004481077194213867,32,,CenterFallback,1,32,0,,,[]
20250720_203308_974,-43,NO_RADIO,32,0,6.522047355585215,0.09699320793151855,0.0046234130859375,32,,CenterFallback,1,32,0,,,[]
20250720_203309_079,-43,NO_RADIO,32,0,6.522047355585215,0.10395431518554688,0.004301548004150391,32,,CenterFallback,1,32,0,,,[]
20250720_203309_190,-43,NO_RADIO,32,0,6.522047355585215,0.09382176399230957,0.003996372222900391,32,,CenterFallback,1,32,0,,,[]
20250720_203309_291,-43,NO_RADIO,32,0,6.522047355585215,0.09385442733764648,0.0049152374267578125,32,,CenterFallback,1,32,0,,,[]
20250720_203309_393,-42,NO_RADIO,32,0,6.917008681489023,0.09657883644104004,0.0023851394653320312,32,,CenterFallback,1,32,0,,,[]
20250720_203309_494,-42,NO_RADIO,32,0,6.917008681489023,0.0867009162902832,0.0038690567016601562,32,,CenterFallback,1,32,0,,,[]
20250720_203309_587,-42,NO_RADIO,32,0,6.917008681489023,0.09985661506652832,0.003981351852416992,32,,CenterFallback,1,32,0,,,[]
20250720_203309_694,-42,NO_RADIO,32,0,6.917008681489023,0.08786201477050781,0.00422978401184082,32,,CenterFallback,1,32,0,,,[]
20250720_203309_790,-42,NO_RADIO,32,0,6.917008681489023,0.0895242691040039,0.004145145416259766,32,,CenterFallback,1,32,0,,,[]
20250720_203309_886,-41,NO_RADIO,32,0,6.917008681489023,0.08829498291015625,0.004127025604248047,32,,CenterFallback,1,32,0,,,[]
20250720_203309_982,-41,NO_RADIO,32,0,6.915939406622158,0.10067510604858398,0.004106044769287109,32,,CenterFallback,1,32,0,,,[]
