Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_205409_291,-32,NO_RADIO,51,27.6,20.05073723451256,0.1073565483093261,0.0040555000305175,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205408_689,-32,NO_RADIO,51,27.6,20.05073723451256,0.104090929031372,0.0043656826019287,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_092,-32,NO_RADIO,51,27.6,20.05073723451256,0.0886433124542236,0.0041134357452392,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205408_583,-32,NO_RADIO,51,27.6,20.05073723451256,0.0976979732513427,0.0041770935058593,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_406,-32,NO_RADIO,51,27.6,20.05073723451256,0.1033942699432373,0.0046331882476806,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205408_801,-32,NO_RADIO,51,27.6,20.05073723451256,0.0889739990234375,0.0040545463562011,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205408_992,-32,NO_RADIO,51,27.6,20.05073723451256,0.0925354957580566,0.0042636394500732,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205408_897,-32,NO_RADIO,51,27.6,20.05073723451256,0.087942361831665,0.0042343139648437,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_518,-31,NO_RADIO,51,27.6,20.53557951269317,0.0950801372528076,0.00372314453125,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_619,-31,NO_RADIO,51,27.6,20.53557951269317,0.0945217609405517,0.0041360855102539,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205410_333,-31,NO_RADIO,51,27.6,20.53557951269317,0.0910747051239013,0.0042219161987304,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205410_034,-31,NO_RADIO,51,27.6,20.53557951269317,0.0928719043731689,0.0041286945343017,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_827,-31,NO_RADIO,51,27.6,20.53557951269317,0.0889229774475097,0.0043253898620605,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205409_924,-31,NO_RADIO,51,27.6,20.53557951269317,0.1023554801940918,0.0042955875396728,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205410_235,-31,NO_RADIO,51,27.6,20.53557951269317,0.0945186614990234,0.0021147727966308,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205410_431,-31,NO_RADIO,51,27.6,20.53557951269317,0.0963573455810546,0.0043878555297851,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205411_465,-30,50,50,26.1,20.16422311447306,0.0985326766967773,0.0047221183776855,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205410_735,-30,50,50,26.1,20.16422311447306,0.1002380847930908,0.0041038990020751,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0]"
20250720_205410_535,-30,NO_RADIO,51,27.6,19.539869176009503,0.0958662033081054,0.00394868850708,51,,CenterFallback,1,32,0,,,"[0, 0]"
20250720_205411_154,-30,50,50,26.1,20.16422311447306,0.1019809246063232,0.0043525695800781,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0, 0, 0, 0, 0]"
20250720_205411_366,-30,50,50,26.1,20.16422311447306,0.090726613998413,0.0041182041168212,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205411_052,-30,50,50,26.1,20.16422311447306,0.0945854187011718,0.0040271282196044,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0, 0, 0, 0]"
20250720_205410_843,-30,51,51,27.6,19.539869176009503,0.0957906246185302,0.0040342807769775,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,"[0, 0, 0, 0]"
20250720_205411_263,-30,50,50,26.1,20.16422311447306,0.0959401130676269,0.0041289329528808,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205411_675,-29,51,51,27.6,18.956136952667435,0.0998134613037109,0.0043070316314697,51,51.0,YOLO,1,32,0,18.956136952667435,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205412_311,-29,50,50,26.1,19.98581286382988,0.0955474376678466,0.0037200450897216,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205412_190,-29,50,50,26.1,19.98581286382988,0.1140785217285156,0.0041837692260742,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205411_782,-29,50,50,26.1,19.98581286382988,0.0922479629516601,0.0043470859527587,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205412_414,-29,50,50,26.1,19.98581286382988,0.0930302143096923,0.0042641162872314,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_205411_571,-29,50,50,26.1,19.98581286382988,0.0967037677764892,0.0039763450622558,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
