Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_042254_971,-25,47,47,21.8,18.555874569248743,-84.18990325927734,-84.18990325927734,0.0918982028961181,0.158057689666748,47,47.0,YOLO,1,32,0,18.555874569248743,0.0
20250721_042255_222,-25,47,47,21.8,18.755046338675584,-83.8794921875,-83.8794921875,0.0887999534606933,0.1017265319824218,47,47.0,YOLO,1,32,0,18.755046338675584,0.0
20250721_042255_414,-25,47,47,21.8,18.71607308423978,-83.83813285827637,-83.83813285827637,0.0959389209747314,0.1581830978393554,47,47.0,YOLO,1,32,0,18.71607308423978,0.0
20250721_042255_670,-25,47,47,21.8,18.79387136428321,-83.89044952392578,-83.89044952392578,0.0936946868896484,0.1020245552062988,47,47.0,YOLO,1,32,0,18.79387136428321,0.0
20250721_042255_867,-25,47,47,21.8,18.84696170904849,-83.8206687927246,-83.8206687927246,0.0889484882354736,0.1587584018707275,47,47.0,YOLO,1,32,0,18.84696170904849,0.0
20250721_042256_117,-25,47,47,21.8,18.718177888867388,-83.91797637939453,-83.91797637939453,0.091747760772705,0.1018834114074707,47,47.0,YOLO,1,32,0,18.718177888867388,0.0
20250721_042256_312,-24,47,47,21.8,17.633192351697076,-84.93123626708984,-84.93123626708984,0.0981137752532959,0.1582229137420654,47,47.0,YOLO,1,32,0,17.633192351697076,0.0
20250721_042256_570,-24,47,47,21.8,17.816349464993877,-84.85580444335938,-84.85580444335938,0.0888113975524902,0.1016798019409179,47,47.0,YOLO,1,32,0,17.816349464993877,0.0
20250721_042256_762,-24,47,47,21.8,17.933400874586425,-84.69976043701172,-84.69976043701172,0.0954244136810302,0.1582255363464355,47,47.0,YOLO,1,32,0,17.933400874586425,0.0
20250721_042257_017,-24,47,47,21.8,18.03018068066112,-84.56934280395508,-84.56934280395508,0.0939610004425048,0.1016798019409179,47,47.0,YOLO,1,32,0,18.03018068066112,0.0
20250721_042257_214,-24,47,47,21.8,18.58823876467885,-84.25411796569824,-84.25411796569824,0.0899686813354492,0.1581246852874755,47,47.0,YOLO,1,32,0,18.58823876467885,0.0
20250721_042257_463,-24,47,47,21.8,18.299468334331465,-84.26322402954102,-84.26322402954102,0.0914156436920166,0.1018013954162597,47,47.0,YOLO,1,32,0,18.299468334331465,0.0
20250721_042257_658,-24,47,47,21.8,18.48091087224472,-84.1575538635254,-84.1575538635254,0.0880360603332519,0.1581227779388427,47,47.0,YOLO,1,32,0,18.48091087224472,0.0
20250721_042257_906,-24,47,47,21.8,18.44588778613219,-84.1437831878662,-84.1437831878662,0.0922889709472656,0.1017341613769531,47,47.0,YOLO,1,32,0,18.44588778613219,0.0
20250721_042258_101,-24,47,47,21.8,18.057373315065945,-84.48857879638672,-84.48857879638672,0.0958616733551025,0.1581952571868896,47,47.0,YOLO,1,32,0,18.057373315065945,0.0
20250721_042258_357,-23,47,47,21.8,18.318171256215123,-84.34470138549804,-84.34470138549804,0.0928266048431396,0.1017241477966308,47,47.0,YOLO,1,32,0,18.318171256215123,0.0
20250721_042258_552,-23,46,46,20.3,17.937980176678636,-84.64006042480469,-84.64006042480469,0.0945758819580078,0.1582722663879394,46,46.0,YOLO,1,32,0,17.937980176678636,0.0
20250721_042258_807,-23,46,46,20.3,18.06070772988035,-84.55843658447266,-84.55843658447266,0.0909359455108642,0.1017489433288574,46,46.0,YOLO,1,32,0,18.06070772988035,0.0
20250721_042259_001,-23,46,46,20.3,18.0587029838821,-84.60698699951172,-84.60698699951172,0.0880300998687744,0.1581149101257324,46,46.0,YOLO,1,32,0,18.0587029838821,0.0
20250721_042259_248,-23,46,46,20.3,18.146631840806464,-84.49947242736816,-84.49947242736816,0.0929262638092041,0.1017751693725586,46,46.0,YOLO,1,32,0,18.146631840806464,0.0
20250721_042259_444,-23,46,46,20.3,18.056276256134534,-84.48743705749511,-84.48743705749511,0.1001904010772705,0.158229112625122,46,46.0,YOLO,1,32,0,18.056276256134534,0.0
20250721_042259_704,-23,46,46,20.3,18.073104920567943,-84.5661376953125,-84.5661376953125,0.090360403060913,0.1016592979431152,46,46.0,YOLO,1,32,0,18.073104920567943,0.0
20250721_042259_898,-23,46,46,20.3,18.26626655808269,-84.43156051635742,-84.43156051635742,0.0934236049652099,0.1581707000732422,46,46.0,YOLO,1,32,0,18.26626655808269,0.0
20250721_042300_151,-23,NO_RADIO,46,20.3,18.316800963553064,-84.3532943725586,-84.3532943725586,0.0863888263702392,0.1017944812774658,46,,CenterFallback,1,32,0,,
20250721_042300_341,-22,46,46,20.3,16.722557160215118,-85.81635932922363,-85.81635932922363,0.0888302326202392,0.1580376625061035,46,46.0,YOLO,1,32,0,16.722557160215118,0.0
20250721_042300_589,-22,45,45,18.9,16.4567850597021,-86.05317840576171,-86.05317840576171,0.0903205871582031,0.1017670631408691,45,45.0,YOLO,1,32,0,16.4567850597021,0.0
20250721_042300_782,-22,45,45,18.9,18.90454750596064,-83.74245910644531,-83.74245910644531,0.0936205387115478,0.158156156539917,45,45.0,YOLO,1,32,0,18.90454750596064,0.0
20250721_042301_036,-22,45,45,18.9,18.95712690166434,-83.59060630798339,-83.59060630798339,0.0885899066925048,0.1017513275146484,45,45.0,YOLO,1,32,0,18.95712690166434,0.0
20250721_042301_227,-22,45,45,18.9,18.58190719225996,-84.03179702758788,-84.03179702758788,0.0938818454742431,0.1581156253814697,45,45.0,YOLO,1,32,0,18.58190719225996,0.0
20250721_042301_481,-22,45,45,18.9,18.67847338064604,-84.03244018554688,-84.03244018554688,0.1134536266326904,0.1017017364501953,45,45.0,YOLO,1,32,0,18.67847338064604,0.0
20250721_042301_697,-22,45,45,18.9,18.66347117363749,-83.95072937011719,-83.95072937011719,0.0947170257568359,0.158088207244873,45,45.0,YOLO,1,32,0,18.66347117363749,0.0
20250721_042301_952,-22,45,45,18.9,18.567718685126067,-84.0841667175293,-84.0841667175293,0.0930862426757812,0.1017167568206787,45,45.0,YOLO,1,32,0,18.567718685126067,0.0
20250721_042302_148,-22,45,45,18.9,19.00863194129687,-83.62637214660644,-83.62637214660644,0.0931310653686523,0.1581208705902099,45,45.0,YOLO,1,32,0,19.00863194129687,0.0
20250721_042302_400,-21,45,45,18.9,18.88098194296866,-83.72442359924317,-83.72442359924317,0.0919208526611328,0.1017136573791503,45,45.0,YOLO,1,32,0,18.88098194296866,0.0
20250721_042302_596,-21,44,44,17.4,19.38881672113524,-83.10009765625,-83.10009765625,0.1013104915618896,0.1581249237060547,44,44.0,YOLO,1,32,0,19.38881672113524,0.0
20250721_042302_856,-21,44,44,17.4,19.21529796088788,-83.40924072265625,-83.40924072265625,0.0914006233215332,0.1017844676971435,44,44.0,YOLO,1,32,0,19.21529796088788,0.0
20250721_042303_051,-21,44,44,17.4,19.43515224693364,-83.1717082977295,-83.1717082977295,0.097322940826416,0.1581933498382568,44,44.0,YOLO,1,32,0,19.43515224693364,0.0
20250721_042303_308,-21,44,44,17.4,19.46543690092137,-83.02484893798828,-83.02484893798828,0.0905396938323974,0.1017830371856689,44,44.0,YOLO,1,32,0,19.46543690092137,0.0
20250721_042303_502,-21,44,44,17.4,19.31919421939594,-83.28813934326172,-83.28813934326172,0.0946192741394043,0.1582162380218505,44,44.0,YOLO,1,32,0,19.31919421939594,0.0
20250721_042303_756,-21,44,44,17.4,19.278878519653304,-83.29432907104493,-83.29432907104493,0.0941817760467529,0.1016614437103271,44,44.0,YOLO,1,32,0,19.278878519653304,0.0
20250721_042303_953,-21,44,44,17.4,19.171810591737295,-83.50862121582031,-83.50862121582031,0.0966958999633789,0.1580877304077148,44,44.0,YOLO,1,32,0,19.171810591737295,0.0
20250721_042304_210,-21,44,44,17.4,19.24717322423895,-83.5448657989502,-83.5448657989502,0.094212532043457,0.101799726486206,44,44.0,YOLO,1,32,0,19.24717322423895,0.0
20250721_042304_407,-20,45,45,18.9,16.430781660228718,-85.9777084350586,-85.9777084350586,0.1010291576385498,0.1581208705902099,45,45.0,YOLO,1,32,0,16.430781660228718,0.0
20250721_042304_668,-20,44,44,17.4,16.62391992143624,-86.02086639404297,-86.02086639404297,0.0934712886810302,0.1017313003540039,44,44.0,YOLO,1,32,0,16.62391992143624,0.0
20250721_042304_864,-20,44,44,17.4,18.570173059378604,-84.12518501281738,-84.12518501281738,0.0887444019317627,0.1579761505126953,44,44.0,YOLO,1,32,0,18.570173059378604,0.0
20250721_042305_113,-20,43,43,16.0,18.848110714529184,-83.74318084716796,-83.74318084716796,0.0938293933868408,0.1018409729003906,43,43.0,YOLO,1,32,0,18.848110714529184,0.0
20250721_042305_310,-20,44,44,17.4,18.76949950377349,-83.7451099395752,-83.7451099395752,0.102421760559082,0.1581525802612304,44,44.0,YOLO,1,32,0,18.76949950377349,0.0
20250721_042305_572,-20,44,44,17.4,18.779112008388708,-83.8794921875,-83.8794921875,0.0904040336608886,0.1017165184020996,44,44.0,YOLO,1,32,0,18.779112008388708,0.0
20250721_042305_765,-20,44,44,17.4,18.82788067401053,-83.99394989013672,-83.99394989013672,0.0974924564361572,0.1581082344055175,44,44.0,YOLO,1,32,0,18.82788067401053,0.0
20250721_042306_022,-20,44,44,17.4,18.85777305107571,-83.72164916992188,-83.72164916992188,0.1013667583465576,0.101710557937622,44,44.0,YOLO,1,32,0,18.85777305107571,0.0
20250721_042306_227,-19,44,44,17.4,18.42985230924225,-84.1500015258789,-84.1500015258789,0.0927140712738037,0.1581132411956787,44,44.0,YOLO,1,32,0,18.42985230924225,0.0
20250721_042306_479,-19,44,44,17.4,17.313956783107344,-85.32829818725585,-85.32829818725585,0.0915422439575195,0.1019971370697021,44,44.0,YOLO,1,32,0,17.313956783107344,0.0
