Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250722_121252_693,-32,NO_RADIO,32,0.0,7.790931072012057,0.1320245265960693,0.0515375137329101
20250722_121252_878,-32,NO_RADIO,32,0.0,7.790931072012057,0.1326866149902343,0.0430512428283691
20250722_121253_054,-32,NO_RADIO,32,0.0,7.790931072012057,0.1336250305175781,0.0381965637207031
20250722_121253_227,-32,NO_RADIO,32,0.0,7.790931072012057,0.1378943920135498,0.0353353023529052
20250722_121253_402,-32,NO_RADIO,32,0.0,7.790931072012057,0.1297104358673095,0.0358109474182128
20250722_121253_569,-31,NO_RADIO,32,0.0,7.790931072012057,0.1238570213317871,0.0449483394622802
20250722_121253_739,-31,NO_RADIO,32,0.0,7.87817690350245,0.1378359794616699,0.035257339477539
20250722_121253_913,-31,NO_RADIO,32,0.0,7.87817690350245,0.1255068778991699,0.0359466075897216
20250722_121254_075,-31,NO_RADIO,32,0.0,7.87817690350245,0.1336028575897216,0.0369176864624023
20250722_121254_247,-31,NO_RADIO,32,0.0,7.87817690350245,0.1312358379364013,0.0365524291992187
20250722_121254_417,-31,NO_RADIO,32,0.0,7.87817690350245,0.1334784030914306,0.0371861457824707
20250722_121254_589,-30,NO_RADIO,32,0.0,7.87817690350245,0.1345324516296386,0.0404133796691894
20250722_121254_765,-30,NO_RADIO,32,0.0,7.37175304663414,0.1310553550720214,0.0355341434478759
20250722_121254_933,-30,31,31,-1.5,7.371754472365893,0.1652014255523681,0.0396850109100341
20250722_121255_139,-30,31,31,-1.5,7.371754472365893,0.1588838100433349,0.0386145114898681
20250722_121255_338,-30,31,31,-1.5,7.371754472365893,0.1617269515991211,0.0361137390136718
20250722_121255_537,-29,31,31,-1.5,7.371754472365893,0.1629776954650879,0.0361981391906738
20250722_121255_737,-29,31,31,-1.5,7.171593509006385,0.1559596061706543,0.036741018295288
20250722_121255_931,-29,31,31,-1.5,7.171593509006385,0.1541695594787597,0.0441281795501709
20250722_121256_130,-29,31,31,-1.5,7.171593509006385,0.1555995941162109,0.0460536479949951
20250722_121256_333,-29,31,31,-1.5,7.171593509006385,0.156456708908081,0.0458440780639648
20250722_121256_536,-28,31,31,-1.5,7.171593509006385,0.1589100360870361,0.0441169738769531
20250722_121256_741,-28,31,31,-1.5,7.171183040443779,0.1604590415954589,0.040764570236206
20250722_121256_943,-28,30,30,-2.9,6.967181217315201,0.1598818302154541,0.0421817302703857
20250722_121257_146,-28,30,30,-2.9,6.967181217315201,0.16827392578125,0.0346252918243408
20250722_121257_350,-28,30,30,-2.9,6.967181217315201,0.1566019058227539,0.0363745689392089
20250722_121257_544,-27,30,30,-2.9,6.967181217315201,0.1648683547973632,0.0483109951019287
20250722_121257_759,-27,30,30,-2.9,6.961432666855004,0.1618695259094238,0.0381851196289062
20250722_121257_960,-27,29,29,-4.4,7.170775669147403,0.1586196422576904,0.0452828407287597
20250722_121258_165,-27,29,29,-4.4,7.170775669147403,0.1600406169891357,0.0459296703338623
20250722_121258_372,-27,29,29,-4.4,7.170775669147403,0.160860538482666,0.0479736328125
20250722_121258_582,-26,29,29,-4.4,7.014679619490167,0.1620967388153076,0.0447902679443359
20250722_121258_790,-26,29,29,-4.4,7.014679619490167,0.1658730506896972,0.0409991741180419
20250722_121258_998,-26,28,28,-5.8,6.509768319385074,0.1563749313354492,0.0448002815246582
20250722_121259_200,-26,28,28,-5.8,6.509768319385074,0.1558384895324707,0.0462892055511474
20250722_121259_403,-26,28,28,-5.8,6.509768319385074,0.1552402973175048,0.0401797294616699
20250722_121259_600,-25,28,28,-5.8,6.907506908042805,0.1610503196716308,0.0438885688781738
20250722_121259_806,-25,28,28,-5.8,6.907506908042805,0.1630825996398925,0.042992353439331
20250722_121300_013,-25,27,27,-7.3,7.014744699652482,0.1571331024169922,0.0393798351287841
20250722_121300_211,-25,27,27,-7.3,7.014744699652482,0.1631076335906982,0.0380678176879882
20250722_121300_413,-25,27,27,-7.3,7.014744699652482,0.1557600498199463,0.0352377891540527
20250722_121300_605,-24,27,27,-7.3,6.568678517220917,0.1581277847290039,0.0499508380889892
20250722_121300_815,-24,27,27,-7.3,6.568678517220917,0.1555252075195312,0.04050874710083
20250722_121301_012,-24,26,26,-8.7,6.568678064287269,0.1534616947174072,0.0478854179382324
20250722_121301_214,-24,26,26,-8.7,6.568678064287269,0.1539411544799804,0.0465953350067138
20250722_121301_416,-24,26,26,-8.7,6.568678064287269,0.157069444656372,0.0431909561157226
20250722_121301_617,-23,26,26,-8.7,6.961241762591058,0.1531152725219726,0.0432760715484619
20250722_121301_815,-23,26,26,-8.7,6.961241762591058,0.1602389812469482,0.0490672588348388
20250722_121302_026,-23,26,26,-8.7,6.961241762591058,0.1596183776855468,0.0366449356079101
20250722_121302_223,-23,26,26,-8.7,6.961241762591058,0.1627659797668457,0.0368220806121826
20250722_121302_424,-23,26,26,-8.7,6.961241762591058,0.1612823009490966,0.037940502166748
20250722_121302_624,-22,26,26,-8.7,6.907303710987037,0.1560099124908447,0.0440831184387207
20250722_121302_826,-22,25,25,-10.2,7.01454264277065,0.1523497104644775,0.0451788902282714
20250722_121303_024,-22,24,24,-11.6,7.418823617026476,0.1800265312194824,0.0464859008789062
20250722_121303_252,-22,24,24,-11.6,7.418823617026476,0.1625182628631591,0.0415198802947998
20250722_121303_457,-22,24,24,-11.6,7.418823617026476,0.1545863151550293,0.0410335063934326
20250722_121303_654,-21,24,24,-11.6,7.370404447504001,0.1555972099304199,0.0437676906585693
20250722_121303_854,-21,24,24,-11.6,7.370404447504001,0.1579444408416748,0.035527229309082
20250722_121304_049,-21,24,24,-11.6,7.370404447504001,0.1633532047271728,0.0440201759338378
20250722_121304_258,-21,24,24,-11.6,7.370404447504001,0.1632215976715088,0.0464465618133544
20250722_121304_468,-21,24,24,-11.6,7.370404447504001,0.1561636924743652,0.0443601608276367
20250722_121304_670,-20,24,24,-11.6,7.419073626076013,0.1583857536315918,0.0465316772460937
20250722_121304_876,-20,23,23,-13.1,7.370556382873701,0.1628086566925048,0.0440359115600585
20250722_121305_084,-20,23,23,-13.1,7.370556382873701,0.1505939960479736,0.0376112461090087
20250722_121305_273,-20,23,23,-13.1,7.370556382873701,0.1637017726898193,0.0358996391296386
20250722_121305_474,-20,23,23,-13.1,7.370556382873701,0.156141996383667,0.0369338989257812
20250722_121305_668,-19,23,23,-13.1,6.961739683173292,0.1560792922973632,0.0424931049346923
20250722_121305_868,-19,23,23,-13.1,6.961739683173292,0.1543183326721191,0.045457124710083
20250722_121306_069,-19,22,22,-14.5,6.569210001555675,0.153700590133667,0.0464038848876953
20250722_121306_270,-19,22,22,-14.5,6.569210001555675,0.1603951454162597,0.0456645488739013
20250722_121306_477,-19,22,22,-14.5,6.569210001555675,0.1607205867767334,0.0578274726867675
20250722_121306_698,-18,22,22,-14.5,6.908018497200303,0.1620514392852783,0.0349323749542236
20250722_121306_896,-18,21,21,-16.0,6.913411759172689,0.1482534408569336,0.0362384319305419
20250722_121307_081,-18,21,21,-16.0,6.913411759172689,0.1570219993591308,0.0424005985260009
20250722_121307_282,-18,21,21,-16.0,6.913411759172689,0.1598172187805175,0.0459427833557128
20250722_121307_489,-18,21,21,-16.0,6.913411759172689,0.1609044075012207,0.0444939136505126
20250722_121307_695,-17,21,21,-16.0,6.908311242271168,0.161543607711792,0.0357804298400878
20250722_121307_894,-17,21,21,-16.0,6.908311242271168,0.1635565757751464,0.0353882312774658
20250722_121308_094,-17,21,21,-16.0,6.908311242271168,0.1542117595672607,0.0376520156860351
20250722_121308_287,-17,21,21,-16.0,6.908311242271168,0.1518943309783935,0.0368473529815673
20250722_121308_477,-17,21,21,-16.0,6.908311242271168,0.154545783996582,0.0423958301544189
20250722_121308_675,-16,21,21,-16.0,6.570016203325395,0.1559126377105713,0.0357694625854492
20250722_121308_868,-16,20,20,-17.4,7.371598954600785,0.1537134647369384,0.0459012985229492
20250722_121309_069,-16,20,20,-17.4,7.371598954600785,0.1528050899505615,0.0450499057769775
20250722_121309_267,-16,20,20,-17.4,7.371598954600785,0.1558372974395752,0.0454425811767578
20250722_121309_470,-16,20,20,-17.4,7.371598954600785,0.1584856510162353,0.0451259613037109
20250722_121309_675,-15,20,20,-17.4,7.376849650611319,0.1550052165985107,0.0456700325012207
20250722_121309_877,-15,19,19,-18.9,6.570416966611006,0.1296823024749755,0.0456368923187255
20250722_121310_053,-15,19,19,-18.9,6.570416966611006,0.1677973270416259,0.0398173332214355
20250722_121310_262,-15,19,19,-18.9,6.570416966611006,0.1613399982452392,0.0390651226043701
20250722_121310_463,-15,19,19,-18.9,6.570416966611006,0.1508300304412841,0.0439734458923339
20250722_121310_659,-14,19,19,-18.9,6.57037509586398,0.1529312133789062,0.039386510848999
20250722_121310_853,-14,19,19,-18.9,6.57037509586398,0.1562464237213134,0.0400588512420654
20250722_121311_050,-14,18,18,-20.3,6.511282598291643,0.1530933380126953,0.0445988178253173
20250722_121311_249,-14,18,18,-20.3,6.511282598291643,0.1587142944335937,0.045811653137207
20250722_121311_455,-14,18,18,-20.3,6.511282598291643,0.16581392288208,0.0462629795074462
20250722_121311_668,-13,18,18,-20.3,6.451581454444749,0.1563284397125244,0.0462257862091064
20250722_121311_871,-13,18,18,-20.3,6.451581454444749,0.1541101932525634,0.0357699394226074
20250722_121312_062,-13,18,18,-20.3,6.451581454444749,0.1556358337402343,0.0437853336334228
20250722_121312_263,-13,18,18,-20.3,6.451581454444749,0.1571495532989502,0.0437507629394531
20250722_121312_465,-13,18,18,-20.3,6.451581454444749,0.1565537452697754,0.0457978248596191
20250722_121312_668,-12,18,18,-20.3,7.172716637644811,0.1583402156829834,0.0462565422058105
20250722_121312_874,-12,17,17,-21.8,6.963374550991929,0.1495544910430908,0.0456805229187011
20250722_121313_071,-12,17,17,-21.8,6.963374550991929,0.1586236953735351,0.046750783920288
20250722_121313_277,-12,17,17,-21.8,6.963374550991929,0.1639244556427002,0.0402100086212158
20250722_121313_483,-12,17,17,-21.8,6.963374550991929,0.1574718952178955,0.0466246604919433
20250722_121313_688,-11,17,17,-21.8,7.172971568144376,0.1546640396118164,0.0463290214538574
20250722_121313_890,-11,17,17,-21.8,7.172971568144376,0.1601526737213134,0.046335220336914
20250722_121314_097,-11,17,17,-21.8,7.172971568144376,0.1586260795593261,0.0459473133087158
20250722_121314_303,-11,17,17,-21.8,7.172971568144376,0.1556954383850097,0.045295238494873
20250722_121314_505,-11,17,17,-21.8,7.172971568144376,0.1578738689422607,0.0359585285186767
